bodyId,cell_type,side,coords,idx,nt,sign
101358,T4a,right,,32417,acetylcholine,1
101359,TmY4,right,,32418,acetylcholine,1
101361,T5d,right,,32419,acetylcholine,1
101367,T2a,right,,32420,acetylcholine,1
101368,Dm9,right,,32421,glutamate,-1
101373,TmY20,right,,32422,acetylcholine,1
101376,T2a,right,,32423,acetylcholine,1
101377,T5a,right,,32424,acetylcholine,1
101378,Tm6,right,,32425,acetylcholine,1
101379,T4d,right,,32426,acetylcholine,1
101380,T4d,right,,32427,acetylcholine,1
101382,T4c,right,,32428,acetylcholine,1
101383,T4b,right,,32429,acetylcholine,1
101385,Mi9,right,"12,54",32430,glutamate,-1
101386,Dm8b,right,,32431,glutamate,-1
101388,Tm29,right,,32432,glutamate,-1
101390,L4,right,,32433,acetylcholine,1
101397,Tm12,right,,32434,acetylcholine,1
101398,MeLo6,right,,32435,acetylcholine,1
101403,T4a,right,,32436,acetylcholine,1
101404,Mi9,right,"1,13",32437,glutamate,-1
101407,T2,right,,32438,acetylcholine,1
101410,Tm9,right,"9,41",32439,acetylcholine,1
101413,L5,right,"-1,17",32440,acetylcholine,1
101414,R7y,right,,32441,histamine,1
101416,TmY18,right,,32442,acetylcholine,1
101421,TmY18,right,,32443,acetylcholine,1
101422,C3,right,"10,14",32444,gaba,-1
101424,T4a,right,,32445,acetylcholine,1
101425,TmY18,right,,32446,acetylcholine,1
101426,Tm6,right,,32447,acetylcholine,1
101427,C2,right,"-13,41",32448,gaba,-1
101430,Tm39,right,,32449,acetylcholine,1
101431,C3,right,"-16,38",32450,gaba,-1
101432,Tm4,right,"1,9",32451,acetylcholine,1
101436,Tm5c,right,,32452,glutamate,-1
101438,C2,right,"-9,15",32453,gaba,-1
101441,T4a,right,,32454,acetylcholine,1
101442,T4d,right,,32455,acetylcholine,1
101444,TmY5a,right,,32456,glutamate,-1
101445,T2a,right,,32457,acetylcholine,1
101446,Mi17,right,,32458,gaba,-1
101448,Tm20,right,"11,33",32459,acetylcholine,1
101451,T4d,right,,32460,acetylcholine,1
101453,T2a,right,,32461,acetylcholine,1
101456,Dm10,right,,32462,gaba,-1
101462,Tm39,right,,32463,acetylcholine,1
101463,T4d,right,,32464,acetylcholine,1
101470,TmY18,right,,32465,acetylcholine,1
101480,T4c,right,,32466,acetylcholine,1
101481,T3,right,,32467,acetylcholine,1
101485,T4c,right,,32468,acetylcholine,1
101488,C3,right,"-8,10",32469,gaba,-1
101489,TmY18,right,,32470,acetylcholine,1
101491,Mi1,right,"9,11",32471,acetylcholine,1
101492,Tm20,right,"1,15",32472,acetylcholine,1
101495,C2,right,"0,44",32473,gaba,-1
101497,Mi15,right,,32474,acetylcholine,1
101500,L4,right,,32475,acetylcholine,1
101502,TmY9b,right,,32476,acetylcholine,1
101505,Tm6,right,,32477,acetylcholine,1
101506,Dm8a,right,,32478,glutamate,-1
101510,Tm3,right,,32479,acetylcholine,1
101511,Tm5Y,right,,32480,acetylcholine,1
101512,C2,right,"-2,30",32481,gaba,-1
101517,Tm6,right,,32482,acetylcholine,1
101518,Tm4,right,"7,13",32483,acetylcholine,1
101525,Mi2,right,,32484,glutamate,-1
101528,Mi15,right,,32485,acetylcholine,1
101529,Tm20,right,"1,25",32486,acetylcholine,1
101530,Mi13,right,,32487,glutamate,-1
101531,Tm6,right,,32488,acetylcholine,1
101532,T3,right,,32489,acetylcholine,1
101533,Tm9,right,"9,55",32490,acetylcholine,1
101535,T5b,right,,32491,acetylcholine,1
101536,Tm29,right,,32492,glutamate,-1
101541,C2,right,"6,24",32493,gaba,-1
101542,L5,right,"-10,38",32494,acetylcholine,1
101543,Tm32,right,,32495,glutamate,-1
101544,Mi13,right,,32496,glutamate,-1
101545,Cm5,right,,32497,gaba,-1
101546,T5a,right,,32498,acetylcholine,1
101547,T2a,right,,32499,acetylcholine,1
101549,LC10e,right,,32500,acetylcholine,1
101551,L5,right,"-5,33",32501,acetylcholine,1
101557,T4a,right,,32502,acetylcholine,1
101560,C2,right,"17,35",32503,gaba,-1
101564,Tm9,right,"6,26",32504,acetylcholine,1
101566,T5a,right,,32505,acetylcholine,1
101567,Mi13,right,,32506,glutamate,-1
101569,Mi9,right,"16,44",32507,glutamate,-1
101573,Mi9,right,"-3,55",32508,glutamate,-1
101574,TmY18,right,,32509,acetylcholine,1
101578,Dm8a,right,,32510,glutamate,-1
101585,TmY18,right,,32511,acetylcholine,1
101587,Mi9,right,"10,54",32512,glutamate,-1
101589,T4a,right,,32513,acetylcholine,1
101595,L5,right,"-5,21",32514,acetylcholine,1
101598,Tm39,right,,32515,acetylcholine,1
101599,T5c,right,,32516,acetylcholine,1
101603,L5,right,"6,64",32517,acetylcholine,1
101605,T4a,right,,32518,acetylcholine,1
101608,Tm12,right,,32519,acetylcholine,1
101611,L5,right,"3,43",32520,acetylcholine,1
101619,TmY5a,right,,32521,glutamate,-1
101620,T4b,right,,32522,acetylcholine,1
101621,T4d,right,,32523,acetylcholine,1
101622,Mi9,right,"13,55",32524,glutamate,-1
101623,TmY9b,right,,32525,acetylcholine,1
101626,C2,right,"-4,62",32526,gaba,-1
101628,Mi4,right,"7,47",32527,gaba,-1
101630,Tm9,right,"13,43",32528,acetylcholine,1
101633,Tm3,right,,32529,acetylcholine,1
101637,L5,right,"-5,19",32530,acetylcholine,1
101643,Tm12,right,,32531,acetylcholine,1
101645,T4a,right,,32532,acetylcholine,1
101653,L5,right,"-11,23",32533,acetylcholine,1
101655,T4a,right,,32534,acetylcholine,1
101658,Tm6,right,,32535,acetylcholine,1
101659,Dm3b,right,,32536,glutamate,-1
101661,Mi9,right,"0,10",32537,glutamate,-1
101663,Tm6,right,,32538,acetylcholine,1
101667,T5b,right,,32539,acetylcholine,1
101668,Tm6,right,,32540,acetylcholine,1
101670,Tm6,right,,32541,acetylcholine,1
101676,T5d,right,,32542,acetylcholine,1
101677,Tm6,right,,32543,acetylcholine,1
101682,Tm6,right,,32544,acetylcholine,1
101684,T5b,right,,32545,acetylcholine,1
101685,T4b,right,,32546,acetylcholine,1
101688,Tm5c,right,,32547,glutamate,-1
101689,Dm10,right,,32548,gaba,-1
101690,Tm9,right,"11,61",32549,acetylcholine,1
101692,Mi9,right,"7,61",32550,glutamate,-1
101694,LPC2,right,,32551,acetylcholine,1
101695,Tm2,right,"-3,69",32552,acetylcholine,1
101699,Mi9,right,"13,53",32553,glutamate,-1
101702,T5c,right,,32554,acetylcholine,1
101704,LPi3412,right,,32555,glutamate,-1
101707,T4c,right,,32556,acetylcholine,1
101708,T5b,right,,32557,acetylcholine,1
101709,T4d,right,,32558,acetylcholine,1
101710,T2a,right,,32559,acetylcholine,1
101712,Tm6,right,,32560,acetylcholine,1
101714,Tm6,right,,32561,acetylcholine,1
101715,Mi9,right,"2,66",32562,glutamate,-1
101720,T4b,right,,32563,acetylcholine,1
101721,T4d,right,,32564,acetylcholine,1
101722,T5a,right,,32565,acetylcholine,1
101723,Mi16,right,,32566,gaba,-1
101724,Tm3,right,,32567,acetylcholine,1
101725,L5,right,"15,39",32568,acetylcholine,1
101728,T4b,right,,32569,acetylcholine,1
101730,Tm3,right,,32570,acetylcholine,1
101732,T4c,right,,32571,acetylcholine,1
101734,T4a,right,,32572,acetylcholine,1
101735,Dm11,right,,32573,glutamate,-1
101736,TmY9b,right,,32574,acetylcholine,1
101738,L5,right,"5,39",32575,acetylcholine,1
101741,TmY18,right,,32576,acetylcholine,1
101742,T4c,right,,32577,acetylcholine,1
101744,C2,right,"-3,49",32578,gaba,-1
101745,Tm6,right,,32579,acetylcholine,1
101749,Tm4,right,"-8,44",32580,acetylcholine,1
101753,L5,right,"2,22",32581,acetylcholine,1
101756,T4b,right,,32582,acetylcholine,1
101757,Tm5b,right,,32583,acetylcholine,1
101758,T4d,right,,32584,acetylcholine,1
101762,Tm4,right,"6,10",32585,acetylcholine,1
101765,Tm9,right,"6,42",32586,acetylcholine,1
101767,L5,right,"-3,19",32587,acetylcholine,1
101770,T4b,right,,32588,acetylcholine,1
101772,Tm3,right,,32589,acetylcholine,1
101774,Tm9,right,"14,36",32590,acetylcholine,1
101776,T5d,right,,32591,acetylcholine,1
101779,T5d,right,,32592,acetylcholine,1
101780,T5a,right,,32593,acetylcholine,1
101782,Tm4,right,"1,71",32594,acetylcholine,1
101787,Mi4,right,"11,37",32595,gaba,-1
101788,T4b,right,,32596,acetylcholine,1
101793,T5c,right,,32597,acetylcholine,1
101795,T5c,right,,32598,acetylcholine,1
101796,Li27,right,,32599,gaba,-1
101800,L4,right,,32600,acetylcholine,1
101801,Tm9,right,"-11,17",32601,acetylcholine,1
101804,TmY18,right,,32602,acetylcholine,1
101805,T4a,right,,32603,acetylcholine,1
101806,Tm6,right,,32604,acetylcholine,1
101807,T4c,right,,32605,acetylcholine,1
101810,C2,right,"10,46",32606,gaba,-1
101815,Mi15,right,,32607,acetylcholine,1
101817,Tm5c,right,,32608,glutamate,-1
101818,Mi9,right,"2,62",32609,glutamate,-1
101820,L5,right,"1,27",32610,acetylcholine,1
101823,Tm6,right,,32611,acetylcholine,1
101826,Dm3b,right,,32612,glutamate,-1
101828,Mi9,right,"6,14",32613,glutamate,-1
101829,Tm34,right,,32614,glutamate,-1
101831,C2,right,"-11,39",32615,gaba,-1
101832,Tm5Y,right,,32616,acetylcholine,1
101833,Dm11,right,,32617,glutamate,-1
101834,Mi13,right,,32618,glutamate,-1
101838,T3,right,,32619,acetylcholine,1
101842,Tm6,right,,32620,acetylcholine,1
101843,Mi16,right,,32621,gaba,-1
101848,T5d,right,,32622,acetylcholine,1
101851,Tm5b,right,,32623,acetylcholine,1
101853,L5,right,"-9,41",32624,acetylcholine,1
101855,L4,right,,32625,acetylcholine,1
101857,T5b,right,,32626,acetylcholine,1
101858,T3,right,,32627,acetylcholine,1
101860,Mi13,right,,32628,glutamate,-1
101862,T5c,right,,32629,acetylcholine,1
101863,Tm20,right,"14,40",32630,acetylcholine,1
101864,Tm9,right,"13,33",32631,acetylcholine,1
101865,T4a,right,,32632,acetylcholine,1
101867,LoVP13,right,,32633,glutamate,-1
101873,T4b,right,,32634,acetylcholine,1
101876,Dm8a,right,,32635,glutamate,-1
101878,T4a,right,,32636,acetylcholine,1
101879,TmY18,right,,32637,acetylcholine,1
101882,L5,right,"4,40",32638,acetylcholine,1
101883,C2,right,"-8,46",32639,gaba,-1
101885,T4a,right,,32640,acetylcholine,1
101886,T4a,right,,32641,acetylcholine,1
101887,Tm2,right,"-8,10",32642,acetylcholine,1
101888,Tm5b,right,,32643,acetylcholine,1
101890,T5b,right,,32644,acetylcholine,1
101895,LC30,right,,32645,acetylcholine,1
101896,Mi13,right,,32646,glutamate,-1
101901,TmY9b,right,,32647,acetylcholine,1
101903,T4a,right,,32648,acetylcholine,1
101906,Tm9,right,"4,24",32649,acetylcholine,1
101908,T4c,right,,32650,acetylcholine,1
101913,L3,right,"-1,61",32651,acetylcholine,1
101915,T2,right,,32652,acetylcholine,1
101920,L5,right,"15,37",32653,acetylcholine,1
101922,Mi9,right,"7,55",32654,glutamate,-1
101923,Mi9,right,"-3,39",32655,glutamate,-1
101925,Tm6,right,,32656,acetylcholine,1
101926,Tm34,right,,32657,glutamate,-1
101927,T5b,right,,32658,acetylcholine,1
101928,Tm12,right,,32659,acetylcholine,1
101929,Tm5c,right,,32660,glutamate,-1
101932,Tm6,right,,32661,acetylcholine,1
101938,Tm35,right,,32662,glutamate,-1
101945,T4b,right,,32663,acetylcholine,1
101952,Tm12,right,,32664,acetylcholine,1
101956,Mi13,right,,32665,glutamate,-1
101957,Tm9,right,"17,41",32666,acetylcholine,1
101960,T4d,right,,32667,acetylcholine,1
101961,Tm3,right,,32668,acetylcholine,1
101962,Tm3,right,,32669,acetylcholine,1
101965,T4a,right,,32670,acetylcholine,1
101970,T5a,right,,32671,acetylcholine,1
101971,Tm4,right,"13,21",32672,acetylcholine,1
101974,C2,right,"12,28",32673,gaba,-1
101976,L5,right,"6,50",32674,acetylcholine,1
101980,Tm6,right,,32675,acetylcholine,1
101988,L5,right,"12,30",32676,acetylcholine,1
101994,T4a,right,,32677,acetylcholine,1
101998,T4d,right,,32678,acetylcholine,1
102001,C3,right,"-15,43",32679,gaba,-1
102002,Tm3,right,,32680,acetylcholine,1
102008,T4c,right,,32681,acetylcholine,1
102009,Tm12,right,,32682,acetylcholine,1
102011,C2,right,"7,65",32683,gaba,-1
102013,Tm6,right,,32684,acetylcholine,1
102015,Tm4,right,"-4,42",32685,acetylcholine,1
102016,T4a,right,,32686,acetylcholine,1
102019,T5c,right,,32687,acetylcholine,1
102021,Tm3,right,,32688,acetylcholine,1
102023,Tm29,right,,32689,glutamate,-1
102024,T4b,right,,32690,acetylcholine,1
102028,MeTu3c,right,,32691,acetylcholine,1
102030,Tm4,right,"5,11",32692,acetylcholine,1
102031,T4c,right,,32693,acetylcholine,1
102032,Mi9,right,"11,49",32694,glutamate,-1
102040,Mi9,right,"-6,58",32695,glutamate,-1
102043,Dm8a,right,,32696,glutamate,-1
102045,T4a,right,,32697,acetylcholine,1
102047,L3,right,"4,60",32698,acetylcholine,1
102052,Mi9,right,"12,48",32699,glutamate,-1
102054,Tm6,right,,32700,acetylcholine,1
102060,Tm20,right,"9,35",32701,acetylcholine,1
102062,Mi13,right,,32702,glutamate,-1
102063,Mi2,right,,32703,glutamate,-1
102065,Tm20,right,"6,32",32704,acetylcholine,1
102067,T4c,right,,32705,acetylcholine,1
102072,T5a,right,,32706,acetylcholine,1
102074,T5b,right,,32707,acetylcholine,1
102076,Tm5b,right,,32708,acetylcholine,1
102079,Li27,right,,32709,gaba,-1
102082,Mi9,right,"3,57",32710,glutamate,-1
102083,Tm6,right,,32711,acetylcholine,1
102089,Mi2,right,,32712,glutamate,-1
102091,Mi16,right,,32713,gaba,-1
102100,T5b,right,,32714,acetylcholine,1
102101,TmY18,right,,32715,acetylcholine,1
102105,T4b,right,,32716,acetylcholine,1
102108,L5,right,"-4,40",32717,acetylcholine,1
102110,Tm9,right,"-13,41",32718,acetylcholine,1
102112,T4c,right,,32719,acetylcholine,1
102113,T4b,right,,32720,acetylcholine,1
102114,T2a,right,,32721,acetylcholine,1
102117,TmY4,right,,32722,acetylcholine,1
102118,T4a,right,,32723,acetylcholine,1
102119,T4b,right,,32724,acetylcholine,1
102120,T4d,right,,32725,acetylcholine,1
102122,L5,right,"5,57",32726,acetylcholine,1
102123,Tm9,right,"8,30",32727,acetylcholine,1
102124,Mi9,right,"3,11",32728,glutamate,-1
102126,Tm9,right,"7,43",32729,acetylcholine,1
102127,C2,right,"-13,27",32730,gaba,-1
102128,T5a,right,,32731,acetylcholine,1
102130,Mi13,right,,32732,glutamate,-1
102132,L5,right,"12,60",32733,acetylcholine,1
102134,T4c,right,,32734,acetylcholine,1
102135,Tm6,right,,32735,acetylcholine,1
102137,Dm8b,right,,32736,glutamate,-1
102138,T4a,right,,32737,acetylcholine,1
102139,Mi9,right,"7,17",32738,glutamate,-1
102140,T5b,right,,32739,acetylcholine,1
102145,TmY18,right,,32740,acetylcholine,1
102146,Tm29,right,,32741,glutamate,-1
102147,T4c,right,,32742,acetylcholine,1
102150,L4,right,,32743,acetylcholine,1
102151,T5c,right,,32744,acetylcholine,1
102153,T4c,right,,32745,acetylcholine,1
102162,Mi13,right,,32746,glutamate,-1
102166,Dm8a,right,,32747,glutamate,-1
102170,T4b,right,,32748,acetylcholine,1
102174,LoVP9,right,,32749,unclear,1
102176,Tm12,right,,32750,acetylcholine,1
102178,L5,right,"2,26",32751,acetylcholine,1
102180,Mi9,right,"8,22",32752,glutamate,-1
102182,Tm9,right,"-4,46",32753,acetylcholine,1
102184,Mi9,right,"-2,56",32754,glutamate,-1
102185,Tm6,right,,32755,acetylcholine,1
102187,T5d,right,,32756,acetylcholine,1
102189,T2a,right,,32757,acetylcholine,1
102195,T5b,right,,32758,acetylcholine,1
102197,TmY18,right,,32759,acetylcholine,1
102198,Tm6,right,,32760,acetylcholine,1
102204,Tm9,right,"15,47",32761,acetylcholine,1
102206,T5c,right,,32762,acetylcholine,1
102207,Mi9,right,"7,57",32763,glutamate,-1
102208,Mi9,right,"-5,63",32764,glutamate,-1
102220,T4a,right,,32765,acetylcholine,1
102225,Dm9,right,,32766,glutamate,-1
102228,L4,right,,32767,acetylcholine,1
102229,T4d,right,,32768,acetylcholine,1
102231,Tm6,right,,32769,acetylcholine,1
102232,T5a,right,,32770,acetylcholine,1
102233,T5a,right,,32771,acetylcholine,1
102237,Tm6,right,,32772,acetylcholine,1
102239,LoVP7,right,,32773,unclear,1
102240,T4c,right,,32774,acetylcholine,1
102242,L5,right,"1,31",32775,acetylcholine,1
102243,L3,right,"6,34",32776,acetylcholine,1
102247,T4b,right,,32777,acetylcholine,1
102251,L4,right,,32778,acetylcholine,1
102253,Li23,right,,32779,acetylcholine,1
102257,T4a,right,,32780,acetylcholine,1
102261,Tm5Y,right,,32781,acetylcholine,1
102262,Tm6,right,,32782,acetylcholine,1
102263,L3,right,"5,51",32783,acetylcholine,1
102268,T5b,right,,32784,acetylcholine,1
102272,T4b,right,,32785,acetylcholine,1
102273,Tm9,right,"-7,55",32786,acetylcholine,1
102274,T4b,right,,32787,acetylcholine,1
102276,Tm9,right,"-7,49",32788,acetylcholine,1
102278,T5a,right,,32789,acetylcholine,1
102285,Tm6,right,,32790,acetylcholine,1
102286,Dm8a,right,,32791,glutamate,-1
102295,T4d,right,,32792,acetylcholine,1
102297,L5,right,"-3,27",32793,acetylcholine,1
102298,T4c,right,,32794,acetylcholine,1
102299,Tm29,right,,32795,glutamate,-1
102302,Mi2,right,,32796,glutamate,-1
102312,T5a,right,,32797,acetylcholine,1
102313,Tm1,right,"-7,65",32798,acetylcholine,1
102314,T5a,right,,32799,acetylcholine,1
102321,Cm6,right,,32800,gaba,-1
102322,Dm8a,right,,32801,glutamate,-1
102325,Tm6,right,,32802,acetylcholine,1
102327,T4c,right,,32803,acetylcholine,1
102329,T4d,right,,32804,acetylcholine,1
102333,Dm8a,right,,32805,glutamate,-1
102338,T5c,right,,32806,acetylcholine,1
102343,C2,right,"15,45",32807,gaba,-1
102345,Tm9,right,"-3,11",32808,acetylcholine,1
102347,Tm5c,right,,32809,glutamate,-1
102350,Tm12,right,,32810,acetylcholine,1
102353,Mi9,right,"-11,37",32811,glutamate,-1
102356,Tm12,right,,32812,acetylcholine,1
102362,Mi9,right,"-2,58",32813,glutamate,-1
102363,L5,right,"9,35",32814,acetylcholine,1
102364,L4,right,,32815,acetylcholine,1
102370,T4c,right,,32816,acetylcholine,1
102371,Tm1,right,"-12,16",32817,acetylcholine,1
102373,Tm3,right,,32818,acetylcholine,1
102374,T4c,right,,32819,acetylcholine,1
102375,Mi2,right,,32820,glutamate,-1
102376,Tm12,right,,32821,acetylcholine,1
102378,L5,right,"6,18",32822,acetylcholine,1
102380,Mi4,right,"-11,59",32823,gaba,-1
102383,Tm9,right,"8,24",32824,acetylcholine,1
102385,L4,right,,32825,acetylcholine,1
102388,T4d,right,,32826,acetylcholine,1
102389,Tm1,right,"9,69",32827,acetylcholine,1
102390,Tm3,right,,32828,acetylcholine,1
102391,Tm5Y,right,,32829,acetylcholine,1
102401,T2,right,,32830,acetylcholine,1
102407,L4,right,,32831,acetylcholine,1
102409,T4c,right,,32832,acetylcholine,1
102411,C2,right,"-8,18",32833,gaba,-1
102412,Cm7,right,,32834,glutamate,-1
102414,C2,right,"-7,43",32835,gaba,-1
102418,T4d,right,,32836,acetylcholine,1
102420,T2,right,,32837,acetylcholine,1
102421,Tm9,right,"4,26",32838,acetylcholine,1
102423,L5,right,"12,36",32839,acetylcholine,1
102424,T4d,right,,32840,acetylcholine,1
102425,T4b,right,,32841,acetylcholine,1
102427,TmY18,right,,32842,acetylcholine,1
102428,T5d,right,,32843,acetylcholine,1
102429,Tm3,right,,32844,acetylcholine,1
102433,T1,right,"4,40",32845,unclear,1
102435,T5b,right,,32846,acetylcholine,1
102441,C2,right,"12,60",32847,gaba,-1
102442,Tm5Y,right,,32848,acetylcholine,1
102443,Mi4,right,"12,66",32849,gaba,-1
102444,TmY18,right,,32850,acetylcholine,1
102445,Dm-DRA2,right,,32851,glutamate,-1
102446,L5,right,"-6,28",32852,acetylcholine,1
102447,LC10b,right,,32853,acetylcholine,1
102448,T4d,right,,32854,acetylcholine,1
102449,TmY10,right,,32855,acetylcholine,1
102450,L4,right,,32856,acetylcholine,1
102451,Tm6,right,,32857,acetylcholine,1
102456,C2,right,"4,46",32858,gaba,-1
102461,T3,right,,32859,acetylcholine,1
102462,T4c,right,,32860,acetylcholine,1
102463,Tm6,right,,32861,acetylcholine,1
102465,T3,right,,32862,acetylcholine,1
102470,Dm16,right,,32863,glutamate,-1
102476,Tm6,right,,32864,acetylcholine,1
102478,Tm5c,right,,32865,glutamate,-1
102479,T4c,right,,32866,acetylcholine,1
102481,T4a,right,,32867,acetylcholine,1
102483,Tm6,right,,32868,acetylcholine,1
102484,TmY18,right,,32869,acetylcholine,1
102486,T4a,right,,32870,acetylcholine,1
102490,T2a,right,,32871,acetylcholine,1
102494,L5,right,"15,51",32872,acetylcholine,1
102495,T4b,right,,32873,acetylcholine,1
102498,T5b,right,,32874,acetylcholine,1
102499,T5d,right,,32875,acetylcholine,1
102501,Mi13,right,,32876,glutamate,-1
102502,T4c,right,,32877,acetylcholine,1
102504,Cm9,right,,32878,glutamate,-1
102506,T5a,right,,32879,acetylcholine,1
102511,T4d,right,,32880,acetylcholine,1
102513,Tm3,right,,32881,acetylcholine,1
102514,T4a,right,,32882,acetylcholine,1
102516,Tm34,right,,32883,glutamate,-1
102519,T4a,right,,32884,acetylcholine,1
102522,R1-R6,right,,32885,histamine,1
102524,T4c,right,,32886,acetylcholine,1
102525,L5,right,"5,63",32887,acetylcholine,1
102526,L5,right,"6,16",32888,acetylcholine,1
102529,Tm6,right,,32889,acetylcholine,1
102530,C2,right,"-13,35",32890,gaba,-1
102531,Dm10,right,,32891,gaba,-1
102534,TmY9b,right,,32892,acetylcholine,1
102535,L3,right,"4,34",32893,acetylcholine,1
102536,L3,right,"3,31",32894,acetylcholine,1
102538,T4b,right,,32895,acetylcholine,1
102540,T4b,right,,32896,acetylcholine,1
102542,Mi9,right,"16,36",32897,glutamate,-1
102544,T4d,right,,32898,acetylcholine,1
102546,T3,right,,32899,acetylcholine,1
102552,L4,right,,32900,acetylcholine,1
102553,Mi9,right,"16,46",32901,glutamate,-1
102555,T4d,right,,32902,acetylcholine,1
102561,T4b,right,,32903,acetylcholine,1
102564,T4a,right,,32904,acetylcholine,1
102567,L5,right,"7,29",32905,acetylcholine,1
102572,T4c,right,,32906,acetylcholine,1
102578,T4a,right,,32907,acetylcholine,1
102579,T4b,right,,32908,acetylcholine,1
102580,L5,right,"-7,53",32909,acetylcholine,1
102581,Mi9,right,"10,62",32910,glutamate,-1
102582,TmY5a,right,,32911,glutamate,-1
102584,T4c,right,,32912,acetylcholine,1
102585,T4d,right,,32913,acetylcholine,1
102586,Tm4,right,"-3,39",32914,acetylcholine,1
102588,T5b,right,,32915,acetylcholine,1
102589,Li22,right,,32916,glutamate,-1
102594,Tm5a,right,,32917,acetylcholine,1
102595,T4d,right,,32918,acetylcholine,1
102605,T5c,right,,32919,acetylcholine,1
102606,C2,right,"2,16",32920,gaba,-1
102608,L4,right,,32921,acetylcholine,1
102610,Tm6,right,,32922,acetylcholine,1
102618,T4d,right,,32923,acetylcholine,1
102619,Tm9,right,"12,32",32924,acetylcholine,1
102620,L3,right,"13,29",32925,acetylcholine,1
102623,Dm8b,right,,32926,glutamate,-1
102625,C3,right,"-15,35",32927,gaba,-1
102634,Tm30,right,,32928,gaba,-1
102639,Mi9,right,"4,62",32929,glutamate,-1
102640,Tm5a,right,,32930,acetylcholine,1
102643,T4b,right,,32931,acetylcholine,1
