,root_id,cell_type,side,top_nt,super_class,cell_class,cell_sub_class,ito_lee_hemilineage,hartenstein_hemilineage,idx,sign
298,720575940626366748,KCg-m,left,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,28431,1
299,720575940615904802,SMP331a,left,acetylcholine,central,,,DM3_dorso_lateral,DPMpm2_dorso_lateral,9896,1
300,720575940626191108,KCab,left,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,28085,1
301,720575940620544182,KCab,left,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,16975,1
302,720575940604518944,"PFNm,PFNp",left,acetylcholine,central,CX,,DM3_CX_v,DPMpm2_CX_v,469,1
303,720575940630410321,"PFNm,PFNp",left,acetylcholine,central,CX,,DM3_CX_v,DPMpm2_CX_v,36603,1
304,720575940616287377,"PFNm,PFNp",left,acetylcholine,central,CX,,DM2_CX_v,DPMpm1_CX_v,10443,1
305,720575940614640031,CB0998,left,acetylcholine,central,,,DM3_dorso_lateral,DPMpm2_dorso_lateral,8343,1
306,720575940630564712,CB0999,right,gaba,central,,,SLPav3,BLVa2a,36876,-1
307,720575940606810057,LHAV1d2,right,acetylcholine,central,,,VLPl&d1_lateral,BLAv1_posterior,1584,1
308,720575940634523255,CB1000,right,acetylcholine,central,,,VLPl&d1_lateral,BLAv1_posterior,42463,1
309,720575940629232322,CB1001,left,acetylcholine,central,,,DM6_dorso_lateral,CM3_dorso_lateral,34347,1
310,720575940648804217,720575940648804217,left,acetylcholine,motor,,,,,49797,1
311,720575940622273868,CB0699,left,glutamate,central,,,putative_primary,putative_primary,20392,-1
312,720575940625604098,CB.FB2I2,left,glutamate,central,CX,tangential,LALv1_dorsal,BAmv1_dorsal,26808,-1
313,720575940640681680,720575940640681680,left,acetylcholine,motor,,,putative_primary,putative_primary,47572,1
314,720575940618165019,CB0700,left,glutamate,motor,,,putative_primary,putative_primary,13043,-1
315,720575940632790753,CB1002,right,gaba,central,,,LHl1,BLD4,40545,-1
316,720575940632832301,CB1003,right,gaba,central,,,LHl1,BLD4,40617,-1
317,720575940614525078,LHAD1d1,right,acetylcholine,central,,,LHl2_dorsal,DPLal2_dorsal,8199,1
318,720575940639806296,AVLP022,right,glutamate,central,,,LHl2_ventral,DPLal2_ventral,47092,-1
319,720575940630006735,CB1005,right,glutamate,central,,,LHl2_ventral,DPLal2_ventral,35870,-1
320,720575940628820823,CB1006,right,glutamate,central,,,SLPad1_posterior,DPLl3_posterior,33519,-1
321,720575940612921325,CB1007,left,glutamate,central,,,DM6_posterior,CM3_posterior,6350,-1
322,720575940624801771,DNpe040,left,acetylcholine,descending,,,putative_primary,putative_primary,25352,1
323,720575940615682955,"PFNm,PFNp",left,acetylcholine,central,CX,,DM4_CX_p,CM4_CX_p,9613,1
324,720575940618774352,"PFNm,PFNp",left,acetylcholine,central,CX,,DM4_CX_p,CM4_CX_p,13898,1
325,720575940623320649,CB1008,left,acetylcholine,central,,,FLAa3,BAmas2,22619,1
326,720575940620201084,CB1009,left,acetylcholine,central,,,FLAa3,BAmas2,16330,1
327,720575940615792523,CB0015,left,glutamate,central,,,FLAa3,BAmas2,9743,-1
328,720575940632879842,BiT,left,serotonin,central,TPN,water_PN,FLAa3,BAmas2,40676,1
329,720575940628456553,PS090a,left,gaba,central,,,PSa1,BAmv2,32819,-1
330,720575940627946795,CB1010,left,glutamate,central,,,LALv1_ventral,BAmv1_ventral,31741,-1
331,720575940616098644,CB1008,left,acetylcholine,central,,,FLAa3,BAmas2,10215,1
332,720575940623861479,CB.FBTI0,left,glutamate,central,CX,tangential,LALv1_dorsal,BAmv1_dorsal,23540,-1
333,720575940622224553,"CL121,CL122",left,gaba,central,,,PSa1,BAmv2,20287,-1
334,720575940620926155,CB1011,right,glutamate,central,,,SLPpl1,DPLl1,17680,-1
335,720575940633485207,LHPV5g1_b,right,acetylcholine,central,,,DL2_dorsal,CP3_dorsal,41425,1
336,720575940650798582,WED165,left,acetylcholine,central,,,,,49959,1
337,720575940619895125,VP2_adPN,left,acetylcholine,central,ALPN,uniglomerular,ALad1,BAmv3,15689,1
338,720575940625784153,VA7l_adPN,left,acetylcholine,central,ALPN,uniglomerular,ALad1__prim,BAmv3__prim,27225,1
339,720575940633070732,cL02a,left,gaba,visual_centrifugal,,,DM6_posterior,CM3_posterior,40889,-1
340,720575940611102577,CB1012,left,glutamate,central,,,DM6_posterior,CM3_posterior,4322,-1
341,720575940641773472,v2LN39a,left,glutamate,central,ALLN,,ALv2,BAla2,47954,-1
342,720575940622491632,vLN26,left,glutamate,central,ALLN,,ALv2,BAla2,20863,-1
343,720575940606045314,CB1013,left,glutamate,central,ALLN,,ALv2,BAla2,1181,-1
344,720575940632575584,SMP530,right,glutamate,central,,,putative_primary,putative_primary,40245,-1
345,720575940621947653,DNg64,right,gaba,descending,,,MD3,MD3,19747,-1
346,720575940616210333,SLP465b,right,acetylcholine,central,,,,,10371,1
347,720575940632687770,CB1014,right,acetylcholine,central,,,AOTUv1_ventral,DALcm2_ventral,40400,1
348,720575940610604078,DNge136,right,gaba,descending,,,MX3,MX3,3861,-1
349,720575940620300308,DNg97,right,acetylcholine,descending,,,MX3,MX3,16516,1
350,720575940620926740,DNES1,right,acetylcholine,endocrine,pars_lateralis,,,,17682,1
351,720575940640372277,CB1015,right,glutamate,central,,,SLPpm1,DPLm1,47423,-1
352,720575940622697196,KCg-m,right,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,21280,1
353,720575940624862339,"CL166,CL168",right,acetylcholine,central,,,CLp1,DPLc4,25447,1
354,720575940638925877,KCg-m,right,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,46357,1
355,720575940630286136,CB1016,right,acetylcholine,central,,,CLp1,DPLc4,36389,1
356,720575940612754582,KCg-m,right,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,6154,1
357,720575940622857447,KCab,right,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,21588,1
358,720575940635342236,"ATL035,ATL036",right,glutamate,central,,,putative_primary,putative_primary,43283,-1
359,720575940633144312,SLP312,right,glutamate,central,,,LHd2,DPLm2,40963,-1
360,720575940604828076,CB1017,right,acetylcholine,central,,,,,594,1
361,720575940646353699,CRE013,right,gaba,central,,,putative_primary,putative_primary,49433,-1
362,720575940624313834,mALC5,right,gaba,visual_centrifugal,,,putative_primary,putative_primary,24464,-1
363,720575940633228103,DNp30,right,serotonin,descending,,,putative_primary,putative_primary,41124,1
364,720575940618045986,ER3m,right,gaba,central,CX,ring neuron,EBa1,DALv2,12879,-1
365,720575940622790271,mALB2,right,gaba,central,,,CREa1_ventral,BAmd1_ventral,21466,-1
366,720575940625054906,LAL126,right,glutamate,central,,,putative_primary,putative_primary,25846,-1
367,720575940617869339,CL234,right,glutamate,central,,,putative_primary,,12605,-1
368,720575940613552018,"PFNm,PFNp",right,acetylcholine,central,CX,,DM4_CX_v,CM4_CX_v,7052,1
369,720575940639092201,"LAL191,LAL192",right,acetylcholine,central,,,putative_primary,putative_primary,46534,1
370,720575940633886765,KCab,right,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,41850,1
371,720575940620738645,cLLPM01,right,glutamate,visual_centrifugal,,,DM6_posterior,CM3_posterior,17347,-1
372,720575940634046399,hDeltaK,right,serotonin,central,CX,columnar,DM4_CX_d3,CM4_CX_d3,42029,1
373,720575940621446309,PS242,right,acetylcholine,central,,,DM4_ventral,CM4_ventral,18735,1
374,720575940630901719,CL157,right,acetylcholine,central,,,DM4_dorsal,CM4_dorsal,37529,1
375,720575940634601954,CB1018,right,glutamate,central,,,DM6_posterior,CM3_posterior,42539,-1
376,720575940639160920,SMP332a,right,acetylcholine,central,,,DM3_dorso_lateral,DPMpm2_dorso_lateral,46605,1
377,720575940613581378,SMP331b,right,acetylcholine,central,,,DM3_dorso_lateral,DPMpm2_dorso_lateral,7074,1
378,720575940623438992,PS038a,right,acetylcholine,central,,,AOTUv1_ventral,DALcm2_ventral,22843,1
379,720575940638792611,mAL,right,gaba,central,mAL,,CREa1_ventral,BAmd1_ventral,46237,-1
380,720575940638526278,MBON32,right,gaba,central,MBON,,putative_primary,putative_primary,45994,-1
381,720575940621213556,CRE040,right,gaba,central,,,putative_primary,putative_primary,18238,-1
382,720575940619369688,CL236,right,acetylcholine,central,,,DM3_dorso_medial,DPMpm2_dorso_medial,14800,1
383,720575940608383243,KCg-m,right,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,2424,1
384,720575940615764422,KCg-m,right,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,9711,1
385,720575940620607982,KCg-m,right,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,17109,1
386,720575940612766102,KCapbp-m,right,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,6172,1
387,720575940626953732,KCg-d,right,acetylcholine,central,Kenyon_Cell,,MBp4,MBp4,29690,1
388,720575940614919062,CB1020,right,acetylcholine,central,,,LHd1,DPLd,8691,1
389,720575940633900896,PLP245,right,acetylcholine,central,,,putative_primary,putative_primary,41859,1
390,720575940637878854,SLP212a,right,acetylcholine,central,,,putative_primary,putative_primary,45476,1
391,720575940646263331,KCg-m,right,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,49410,1
392,720575940620520513,KCapbp-m,right,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,16926,1
393,720575940660219265,CB0701,right,acetylcholine,motor,,,putative_primary,putative_primary,50544,1
394,720575940628487153,DNge085,right,glutamate,descending,,,LB6,LB6,32866,-1
395,720575940614129617,DNge019,right,acetylcholine,descending,,,MX12,MX12,7715,1
396,720575940629488658,CB1021,right,acetylcholine,central,,,MX7,MX7,34887,1
397,720575940631092943,CB0016,right,glutamate,central,,,putative_primary,putative_primary,37904,-1
398,720575940625870640,DNg15,right,acetylcholine,descending,,,putative_primary,putative_primary,27403,1
399,720575940606720265,CB1022,right,acetylcholine,central,,,LB5,LB5,1511,1
400,720575940632041676,CB1023,right,glutamate,central,,,LB3,LB3,39568,-1
401,720575940616982336,PS030,right,acetylcholine,central,,,AOTUv1_ventral,DALcm2_ventral,11399,1
402,720575940614082962,SLP152,right,acetylcholine,central,,,LHd1,DPLd,7659,1
403,720575940633831264,v2LN38,right,glutamate,central,ALLN,,ALv2,BAla2,41815,-1
404,720575940617876251,PS097,right,gaba,central,,,PSa1,BAmv2,12618,-1
405,720575940622516852,OA-AL2i1,right,octopamine,visual_centrifugal,,,putative_primary,putative_primary,20914,1
406,720575940626044942,OA-AL2b2,right,acetylcholine,visual_centrifugal,,,putative_primary,putative_primary,27801,1
407,720575940622360358,ORN_VA7m,left,acetylcholine,sensory,olfactory,,,,20590,1
408,720575940632007983,LN60b,right,gaba,central,ALLN,,ALl1_dorsal,BAlc_dorsal,39512,-1
409,720575940636047205,PS096,right,gaba,central,,,PSa1,BAmv2,43914,-1
410,720575940634195039,CB1024,right,acetylcholine,central,,,FLAa3,BAmas2,42176,1
411,720575940634260636,LAL119,right,acetylcholine,central,,,putative_primary,putative_primary,42243,1
412,720575940621529435,DC1_adPN,right,acetylcholine,central,ALPN,uniglomerular,ALad1__prim,BAmv3__prim,18881,1
413,720575940627731206,AVLP446,right,gaba,central,,,ALv1,BAla1,31359,-1
414,720575940628424010,720575940628424010,right,glutamate,central,,,PSa1,BAmv2,32762,-1
415,720575940618865112,VL2p_adPN,right,acetylcholine,central,ALPN,uniglomerular,ALad1__prim,BAmv3__prim,14035,1
416,720575940639010392,"CL121,CL122",right,gaba,central,,,PSa1,BAmv2,46430,-1
417,720575940626030776,"vLN28,vLN29",right,glutamate,central,ALLN,,ALv2,BAla2,27771,-1
418,720575940619718054,VES024,right,gaba,central,,,PSa1,BAmv2,15388,-1
419,720575940615921803,"CB.FB3,4I3",right,glutamate,central,CX,tangential,LALv1_dorsal,BAmv1_dorsal,9921,-1
420,720575940634388927,PS090b,right,gaba,central,,,PSa1,BAmv2,42358,-1
421,720575940633292057,CB1025,right,acetylcholine,central,,,FLAa2,BAmas1,41204,1
422,720575940640204752,CB1026,right,acetylcholine,central,,,FLAa3,BAmas2,47317,1
423,720575940630166267,PAM06,right,dopamine,central,DAN,,CREa2_medial,DALcm1_medial,36183,1
424,720575940638594768,ER1,right,gaba,central,CX,ring neuron,EBa1,DALv2,46041,-1
425,720575940626336381,ER1,right,gaba,central,CX,ring neuron,EBa1,DALv2,28374,-1
426,720575940629585602,MBON10,right,gaba,central,MBON,,EBa1,DALv2,35094,-1
427,720575940622552675,CB0009,right,gaba,central,,,putative_primary,putative_primary,20994,-1
428,720575940621548108,mALD2,right,gaba,central,,,CREa1_ventral,BAmd1_ventral,18916,-1
429,720575940640352334,CRE043,right,gaba,central,,,AOTUv1_medial,DALcm2_medial,47404,-1
430,720575940623338281,DNg98,right,gaba,descending,,,MX3,MX3,22652,-1
431,720575940637934308,MBON30,right,glutamate,central,MBON,,putative_primary,putative_primary,45524,-1
432,720575940640325429,DNa06,right,acetylcholine,descending,,,WEDd1,DALd,47386,1
433,720575940617226141,"LAL074,LAL084",right,glutamate,central,,,putative_primary,putative_primary,11744,-1
434,720575940621065677,ER1,right,gaba,central,CX,ring neuron,EBa1,DALv2,17939,-1
435,720575940608655918,KCapbp-m,right,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,2567,1
436,720575940622701508,SMP326b,right,acetylcholine,central,,,DM3_dorso_lateral,DPMpm2_dorso_lateral,21287,1
437,720575940633797677,PFGs,right,serotonin,central,CX,columnar,DM4_CX_d2,CM4_CX_d2,41775,1
438,720575940632836675,DNp41,right,acetylcholine,descending,,,putative_primary,putative_primary,40625,1
439,720575940625560189,KCab,right,acetylcholine,central,Kenyon_Cell,,MBp1,MBp1,26729,1
440,720575940623317321,AOTU046,right,glutamate,central,,,putative_primary,putative_primary,22612,-1
441,720575940624579100,AOTU015a,right,acetylcholine,central,,,CREa2_ventral,DALcm1_ventral,24952,1
442,720575940622204186,DNae003,right,acetylcholine,descending,,,WEDd1,DALd,20245,1
443,720575940629198279,CB1028,right,acetylcholine,central,,,AOTUv1_ventral,DALcm2_ventral,34284,1
444,720575940621073840,KCg-d,right,acetylcholine,central,Kenyon_Cell,,MBp1,MBp1,17958,1
445,720575940632512156,DNpe038,right,acetylcholine,descending,,,SMPpv1,DPMpl1,40176,1
446,720575940603980256,oviDNb,right,acetylcholine,descending,,,SMPpv1,DPMpl1,266,1
447,720575940615779558,"VES051,VES052",right,glutamate,central,,,DM2_or_DM3_posterior,DPMpm1_or_DPMpm2_posterior,9727,-1
448,720575940621196037,DNpe044,right,acetylcholine,descending,,,SMPpv1,DPMpl1,18209,1
449,720575940626075079,KCg-m,right,acetylcholine,central,Kenyon_Cell,,MBp1,MBp1,27856,1
450,720575940620793584,SMP165,right,glutamate,central,,,putative_primary,putative_primary,17452,-1
451,720575940605883569,lLN2P_b,right,gaba,central,ALLN,,ALl1_dorsal,BAlc_dorsal,1104,-1
452,720575940616445250,ER3d,right,gaba,central,CX,ring neuron,EBa1,DALv2,10652,-1
453,720575940637487593,ER2,right,gaba,central,CX,ring neuron,EBa1,DALv2,45084,-1
454,720575940630407388,lLN2T_b,right,acetylcholine,central,ALLN,,ALl1_dorsal,BAlc_dorsal,36600,1
455,720575940619436342,ER4m,right,gaba,central,CX,ring neuron,EBa1,DALv2,14915,-1
456,720575940616946662,ER1,right,gaba,central,CX,ring neuron,EBa1,DALv2,11354,-1
457,720575940610724466,CB1029,right,acetylcholine,central,,,DM6_ventral,CM3_ventral,3984,1
458,720575940632679727,CB1030,right,acetylcholine,central,,,DM4_ventral,CM4_ventral,40392,1
459,720575940639122640,CB1007,right,glutamate,central,,,DM6_posterior,CM3_posterior,46562,-1
460,720575940623260201,"CB.FB3,4A9",right,dopamine,central,CX,tangential,DM6__prim,CM3__prim,22482,1
461,720575940639666395,PS208b,right,acetylcholine,central,,,VLPp2,DPMpl3,46968,1
462,720575940631434722,KCg-m,right,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,38531,1
463,720575940641781133,DNg12_e,right,acetylcholine,descending,,,MX12,MX12,47960,1
464,720575940617244347,"CB.FB3,4A9",right,dopamine,central,CX,tangential,DM6__prim,CM3__prim,11773,1
465,720575940611502309,CB1031,right,acetylcholine,central,,,DM6_dorso_lateral,CM3_dorso_lateral,4729,1
466,720575940624392328,CRE043,right,gaba,central,,,AOTUv1_medial,DALcm2_medial,24647,-1
467,720575940622991252,ER3a,right,gaba,central,CX,ring neuron,EBa1,DALv2,21874,-1
468,720575940633226603,KCab-p,right,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,41118,1
469,720575940621350070,"ATL035,ATL036",right,glutamate,central,,,putative_primary,putative_primary,18513,-1
470,720575940628217643,KCg-m,right,acetylcholine,central,Kenyon_Cell,,MBp1,MBp1,32290,1
471,720575940614282238,KCg-m,right,acetylcholine,central,Kenyon_Cell,,MBp1,MBp1,7877,1
472,720575940633545823,CB1032,right,glutamate,central,,,SLPpm1,DPLm1,41485,-1
473,720575940621892122,KCg-m,right,acetylcholine,central,Kenyon_Cell,,MBp1,MBp1,19646,1
474,720575940611007586,CB1033,right,acetylcholine,central,,,LHd1,DPLd,4230,1
475,720575940615458235,SLP150,right,acetylcholine,central,,,putative_primary,putative_primary,9332,1
476,720575940618326292,KCapbp-ap1,right,acetylcholine,central,Kenyon_Cell,,MBp1,MBp1,13252,1
477,720575940631827527,KCg-m,right,acetylcholine,central,Kenyon_Cell,,MBp1,MBp1,39191,1
478,720575940627351887,LHPD4a1,right,glutamate,central,LHLN,,SLPpm1,DPLm1,30588,-1
479,720575940626277382,KCab,right,acetylcholine,central,Kenyon_Cell,,MBp1,MBp1,28261,1
480,720575940606680706,KCapbp-ap1,right,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,1482,1
481,720575940651329526,CB1035,right,glutamate,central,,,SLPpm1,DPLm1,50012,-1
482,720575940608772821,KCab,right,acetylcholine,central,Kenyon_Cell,,MBp1,MBp1,2615,1
483,720575940615958203,DNg12_a,right,acetylcholine,descending,,,MX12,MX12,9994,1
484,720575940636659886,PAM02,right,dopamine,central,DAN,,CREa2_medial,DALcm1_medial,44411,1
485,720575940624661031,PAM10,right,dopamine,central,DAN,,CREa1_dorsal,BAmd1_dorsal,25091,1
486,720575940626550504,KCapbp-ap2,right,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,28782,1
487,720575940625476964,KCapbp-ap2,right,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,26554,1
488,720575940617650481,KCapbp-m,right,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,12349,1
489,720575940637222470,KCapbp-m,right,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,44829,1
490,720575940605282406,DNg12_e,right,acetylcholine,descending,,,MX12,MX12,832,1
491,720575940644726432,CB0703,right,acetylcholine,motor,,,putative_primary,putative_primary,48895,1
492,720575940624532408,CB0017,right,dopamine,central,,,putative_primary,putative_primary,24882,1
493,720575940627419676,DNge034,right,glutamate,descending,,,MX12__prim,MX12__prim,30735,-1
494,720575940629766615,CB0013,right,gaba,central,,,putative_primary,putative_primary,35407,-1
495,720575940629464305,VES012,right,acetylcholine,central,,,ALl1_ventral,BAlc_ventral,34837,1
496,720575940630504466,CB1036,right,glutamate,central,,,TRdm,TRdm,36768,-1
497,720575940615659521,DNge091,right,acetylcholine,descending,,,LB7,LB7,9580,1
498,720575940614181585,DNg07,right,acetylcholine,descending,,,LB7,LB7,7767,1
499,720575940636748095,CB1037,right,serotonin,central,,,LB5,LB5,44473,1
500,720575940627723657,CB0018,right,glutamate,central,,,putative_primary,putative_primary,31347,-1
501,720575940615424571,CB1038,right,gaba,central,,,MD3,MD3,9287,-1
502,720575940637936710,CB0019,right,glutamate,central,,,putative_primary,putative_primary,45526,-1
503,720575940638360960,CB1039,right,acetylcholine,central,,,MD_SA1,MD_SA1,45887,1
504,720575940623432918,AstA1,right,glutamate,central,,,putative_primary,putative_primary,22822,-1
505,720575940639861301,"CB.FB3,4I0",right,glutamate,central,CX,tangential,LALv1_dorsal,BAmv1_dorsal,47126,-1
506,720575940625642302,DNge020,right,acetylcholine,descending,,,MX12,MX12,26872,1
507,720575940630034231,CB0704,right,glutamate,central,,,putative_primary,putative_primary,35931,-1
508,720575940626968216,CB0020,right,gaba,central,,,putative_primary,putative_primary,29720,-1
509,720575940623290126,CB1040,right,acetylcholine,central,,,TRdl_b,TRdl_b,22549,1
