pre,post,plen,connected,effconn,effconn_e,effconn_ad,effconn_ad_e
LAL179a,LAL179a,2,True,0.002342116786167,0.0010269593913108,0.0017621456645429,0.0001602209958946
LAL179a,LAL179a,3,True,0.0004559894732665,6.60911900922656e-05,0.000329694681568,5.138917003932875e-06
LAL179a,LAL179a,4,True,0.0002074483054457,1.204670661536511e-05,0.0001085361727746,5.782663265563315e-06
LAL179a,LAL179a,5,True,0.0001152662298409,4.584209364111302e-06,5.94144148635678e-05,4.806711785931839e-06
LAL133b,LAL133b,1,True,0.0026752864941954,0.0,0.0012033694656565,0.0
LAL133b,LAL133b,2,True,0.0066252709366381,0.0,0.0005710152909159,0.0
LAL133b,LAL133b,3,True,0.0010557787027209,0.0,0.00015950218949,0.0
LAL133b,LAL133b,4,True,0.0004566690186038,0.0,5.519970363820903e-05,0.0
LAL133b,LAL133b,5,True,0.0002258500753669,0.0,3.25906221405603e-05,0.0
CB2081,CB2081,1,True,0.0372128896415233,0.0372128896415233,0.0099383872002363,0.0099383872002363
CB2081,CB2081,2,True,0.0079830130562186,0.0018430595519021,0.0168759897351264,0.0001749398506944
CB2081,CB2081,3,True,0.0018043938325718,0.0001931003207573,0.0020593039225786,2.6250630980939604e-05
CB2081,CB2081,4,True,0.0012974453857168,4.067974441568367e-05,0.0018049187492579,1.207812238135375e-05
CB2081,CB2081,5,True,0.0006908836076036,1.1856793207698502e-05,0.0008910231408663,4.1923926801246125e-06
CB2082,CB2082,1,True,0.0019896896556019,0.0,0.0002545824972912,0.0
CB2082,CB2082,2,True,0.000652490358334,0.0,5.486343434313312e-05,0.0
CB2082,CB2082,3,True,0.0002014806814258,0.0,2.8186066629132256e-05,0.0
CB2082,CB2082,4,True,7.660657138330862e-05,0.0,1.0823135198734237e-05,0.0
CB2082,CB2082,5,True,4.241134956828319e-05,0.0,7.796411409799475e-06,0.0
SMP330b,SMP330b,1,True,0.0021505570039153,0.0021505570039153,0.0,0.0
SMP330b,SMP330b,2,True,0.0003805738815572,0.0001842529745772,3.979434382017644e-07,3.979434382017644e-07
SMP330b,SMP330b,3,True,6.997255695750937e-05,2.0418352505657825e-05,3.036907173736836e-06,4.147855463543237e-07
SMP330b,SMP330b,4,True,3.103551352978684e-05,5.201020940148737e-06,5.671784037986072e-06,3.886042350131902e-07
SMP330b,SMP330b,5,True,1.75396962731611e-05,1.4887823454046156e-06,4.13686029787641e-06,2.253072182156757e-07
CB2084,CB2084,1,False,0.0,0.0,0.0,0.0
CB2084,CB2084,2,True,0.0013538731727749,0.0,4.744542820844799e-05,0.0
CB2084,CB2084,3,True,0.0003797796962317,0.0,0.0001109812728827,0.0
CB2084,CB2084,4,True,0.0002815280458889,0.0,4.7838144382694736e-05,0.0
CB2084,CB2084,5,True,0.0002135097020072,0.0,2.71764711214928e-05,0.0
CB2085,CB2085,1,True,0.0045140087604522,0.0045140087604522,0.0,0.0
CB2085,CB2085,2,True,0.0018325111595913,0.0011595645919442,0.000282170221908,9.21022001421079e-05
CB2085,CB2085,3,True,0.00095433765091,0.0002465222496539,0.0001061505608959,7.662506504857447e-06
CB2085,CB2085,4,True,0.0005973653751425,8.61702355905436e-05,4.033209552289918e-05,2.481325054759509e-06
CB2085,CB2085,5,True,0.0004574359918478,3.282802936155349e-05,2.426523496978916e-05,9.812983989831991e-07
CL100,CL100,1,True,0.0023762688506394,0.0023762688506394,0.0,0.0
CL100,CL100,2,True,0.0004415977455209,0.0002893495839089,0.0001747453643474,4.70798750029644e-06
CL100,CL100,3,True,8.585660543758422e-05,3.139574619126506e-05,6.479381227109116e-06,7.157992172324157e-07
CL100,CL100,4,True,3.94601775042247e-05,6.443743131967494e-06,8.292180609714705e-06,3.1274964840122266e-07
CL100,CL100,5,True,2.3079279344528917e-05,1.7484288719060714e-06,4.627677299140487e-06,1.1671265554014101e-07
M_lvPNm46,M_lvPNm46,1,True,0.0113122640177607,0.0113122640177607,0.0013020833721384,0.0013020833721384
M_lvPNm46,M_lvPNm46,2,True,0.0009906950872391,0.0005259219324216,0.0,0.0
M_lvPNm46,M_lvPNm46,3,True,0.0001496075419709,7.250075577758253e-05,7.837624593776127e-07,1.556484647835532e-07
M_lvPNm46,M_lvPNm46,4,True,7.111440936569124e-05,1.893269109132234e-05,4.056073805713823e-07,6.909887417805295e-08
M_lvPNm46,M_lvPNm46,5,True,4.704295497504063e-05,5.678909474227112e-06,2.005241412916803e-07,1.4834016681675166e-08
CB2086,CB2086,1,False,0.0,0.0,0.0,0.0
CB2086,CB2086,2,True,0.0010839983588084,0.0,0.0,0.0
CB2086,CB2086,3,True,0.0003456311533227,0.0,0.0,0.0
CB2086,CB2086,4,True,0.0002579171850811,0.0,0.0,0.0
CB2086,CB2086,5,True,0.0002392621245235,0.0,0.0,0.0
SIP086,SIP086,1,False,0.0,0.0,0.0,0.0
SIP086,SIP086,2,True,0.0161595661193132,0.0,0.0085165295749902,0.0
SIP086,SIP086,3,True,0.0013962782686576,0.0,0.0002469177707098,0.0
SIP086,SIP086,4,True,0.0008091601775959,0.0,0.0001387579541187,0.0
SIP086,SIP086,5,True,0.0003049724036827,0.0,4.731676017399877e-05,0.0
CB0646,CB0646,1,False,0.0,0.0,0.0,0.0
CB0646,CB0646,2,True,0.0134202511981129,0.0,0.0,0.0
CB0646,CB0646,3,True,0.0023969868198037,0.0,0.0,0.0
CB0646,CB0646,4,True,0.001306376652792,0.0,0.0,0.0
CB0646,CB0646,5,True,0.0005332413129508,0.0,0.0,0.0
SLP275,SLP275,1,True,0.0504814237356185,0.0504814237356185,0.0051653776317834,0.0051653776317834
SLP275,SLP275,2,True,0.0062465085648,0.003239020705223,2.6402609364595264e-05,7.023909802228445e-06
SLP275,SLP275,3,True,0.0012047687778249,0.0002490855404175,7.234817530843429e-06,1.8802903696268915e-06
SLP275,SLP275,4,True,0.0004252787330187,2.7254725864622745e-05,6.952863714104751e-06,3.5720131563721225e-07
SLP275,SLP275,5,True,0.000210168713238,4.8922343012236524e-06,6.310103799478384e-06,1.8383106237251925e-07
MN10,MN10,1,True,0.0033543379977345,0.0033543379977345,0.0,0.0
MN10,MN10,2,True,0.0028011379763484,0.0022954361047595,0.0,0.0
MN10,MN10,3,True,0.000970964145381,0.0003542746126186,0.0,0.0
MN10,MN10,4,True,0.0006587624084204,9.015066461870448e-05,0.0,0.0
MN10,MN10,5,True,0.0005076193483546,2.620226950966753e-05,0.0,0.0
CB2087,CB2087,1,True,0.0029537330847233,0.0,0.003878052579239,0.0
CB2087,CB2087,2,True,0.001060627750121,0.0,0.000236371954088,0.0
CB2087,CB2087,3,True,0.0003663052048068,0.0,0.0001086554693756,0.0
CB2087,CB2087,4,True,0.0002017053921008,0.0,3.312209082650952e-05,0.0
CB2087,CB2087,5,True,0.0001184180509881,0.0,1.087022064893972e-05,0.0
SMP248b,SMP248b,1,True,0.0049214609898626,0.0049214609898626,0.0,0.0
SMP248b,SMP248b,2,True,0.0021296078339219,0.0009040780714713,1.6199517631321214e-05,1.0952659067697825e-05
SMP248b,SMP248b,3,True,0.0002693594433367,5.6455988669767976e-05,2.7519456125446595e-05,3.5951084100815933e-06
SMP248b,SMP248b,4,True,0.0001501381775597,1.3485663657775149e-05,4.448077379493043e-05,8.77792263054289e-06
SMP248b,SMP248b,5,True,8.944018190959468e-05,4.516125954978634e-06,3.559780088835396e-05,2.9082189030305017e-06
SMP307,SMP307,1,True,0.0049413503147661,0.0,0.0,0.0
SMP307,SMP307,2,True,0.0176693964749574,0.0,0.0003256092604715,0.0
SMP307,SMP307,3,True,0.0031237280927598,0.0,0.0005227783112786,0.0
SMP307,SMP307,4,True,0.0021841032430529,0.0,0.0002226834039902,0.0
SMP307,SMP307,5,True,0.0013831225223839,0.0,0.000190880469745,0.0
LHAV6h1,LHAV6h1,1,False,0.0,0.0,0.0,0.0
LHAV6h1,LHAV6h1,2,True,0.0109216319397091,0.0,0.0007428789976984,0.0
LHAV6h1,LHAV6h1,3,True,0.0011066902661696,0.0,0.0001982253597816,0.0
LHAV6h1,LHAV6h1,4,True,0.0005476869409903,0.0,4.2895047954516485e-05,0.0
LHAV6h1,LHAV6h1,5,True,0.000194080043002,0.0,2.020460851781536e-05,0.0
CB0179,CB0179,1,False,0.0,0.0,0.0,0.0
CB0179,CB0179,2,True,0.0001407814561389,0.0,1.4920028661435936e-05,0.0
CB0179,CB0179,3,True,0.0003281204844824,0.0,3.103633571299724e-05,0.0
CB0179,CB0179,4,True,6.236193439690396e-05,0.0,4.624558187060757e-06,0.0
CB0179,CB0179,5,True,2.7235160814598203e-05,0.0,1.6714109278836986e-06,0.0
LAL140,LAL140,1,False,0.0,0.0,0.0,0.0
LAL140,LAL140,2,True,0.0044316304847598,0.0,3.4920478356070817e-05,0.0
LAL140,LAL140,3,True,0.0002492301573511,0.0,8.16019019111991e-06,0.0
LAL140,LAL140,4,True,0.0001155287027359,0.0,2.2143529349705204e-05,0.0
LAL140,LAL140,5,True,6.414797098841518e-05,0.0,2.959362245746888e-05,0.0
VA2_adPN,VA2_adPN,1,False,0.0,0.0,0.0,0.0
VA2_adPN,VA2_adPN,2,True,0.0121460892260074,0.0043990090489387,2.7453388611320406e-06,0.0
VA2_adPN,VA2_adPN,3,True,0.0043397368863224,0.0018759628292173,2.648746658451273e-06,0.0
VA2_adPN,VA2_adPN,4,True,0.0028124714735895,0.0007254088995978,7.936227120808326e-06,0.0
VA2_adPN,VA2_adPN,5,True,0.0024853812064975,0.0003979844623245,4.225595603202237e-06,0.0
CB2088,CB2088,1,True,0.0029411765281111,0.0029411765281111,0.0,0.0
CB2088,CB2088,2,True,0.0027054259553551,0.0008301760535687,0.0002972151560243,0.0002952778595499
CB2088,CB2088,3,True,0.0005747326649725,0.0001252665097126,0.0002799046051222,5.50943195776199e-06
CB2088,CB2088,4,True,0.0002191301173297,2.802104427246377e-05,2.843388938345015e-05,2.9791617635055445e-06
CB2088,CB2088,5,True,0.0001062078445102,7.498902959923725e-06,2.269188007630873e-05,1.4520087461278308e-06
M_vPNml55,M_vPNml55,1,False,0.0,0.0,0.0,0.0
M_vPNml55,M_vPNml55,2,True,0.0013744353782385,0.0,0.0,0.0
M_vPNml55,M_vPNml55,3,True,0.0001720144064165,0.0,3.859127900796011e-06,0.0
M_vPNml55,M_vPNml55,4,True,0.0001346649223705,0.0,1.047076966642635e-05,0.0
M_vPNml55,M_vPNml55,5,True,8.723128121346235e-05,0.0,7.767605893604923e-06,0.0
AVLP474,AVLP474,1,False,0.0,0.0,0.0,0.0
AVLP474,AVLP474,2,True,0.0012249727733433,0.0,0.0001328694779658,0.0
AVLP474,AVLP474,3,True,0.0002879840321838,0.0,1.7673750335234217e-05,0.0
AVLP474,AVLP474,4,True,0.0001320213050348,0.0,8.37836523714941e-06,0.0
AVLP474,AVLP474,5,True,7.596526847919449e-05,0.0,7.027171704976354e-06,0.0
CB2089,CB2089,1,True,0.0103582991287112,0.0103582991287112,0.0,0.0
CB2089,CB2089,2,True,0.0007452011341229,0.0003631350409705,9.030970250023528e-05,0.0
CB2089,CB2089,3,True,0.0002152786037186,3.613018270698376e-05,1.24620182759827e-05,2.682237720819103e-07
CB2089,CB2089,4,True,0.0001206783927045,7.537816145486431e-06,5.849102308275178e-06,1.9500953385431785e-07
CB2089,CB2089,5,True,7.363475015154108e-05,2.04110824597592e-06,2.711590013859677e-06,7.67158780945465e-08
CB2090,CB2090,1,True,0.0022417774889618,0.0022417774889618,0.0003214400494471,0.0003214400494471
CB2090,CB2090,2,True,0.0008356292382813,0.000303143489873,3.9913062209961936e-05,3.252969327149913e-05
CB2090,CB2090,3,True,0.0002449643216095,3.5156412195647135e-05,1.3518002560886089e-05,3.5006332836928777e-06
CB2090,CB2090,4,True,0.0001179640676127,6.755358299415093e-06,8.652031283418182e-06,5.211527991377807e-07
CB2090,CB2090,5,True,6.768322054995224e-05,1.7411601902495022e-06,7.039412594167516e-06,5.585179678746499e-07
CB0180,CB0180,1,True,0.0009683666867204,0.0,0.0006934812990948,0.0
CB0180,CB0180,2,True,0.0060544274747371,0.0,0.0004096760821994,0.0
CB0180,CB0180,3,True,0.0020414660684764,0.0,7.496675971196964e-05,0.0
CB0180,CB0180,4,True,0.0012198337353765,0.0,4.422347046784125e-05,0.0
CB0180,CB0180,5,True,0.0006359984981827,0.0,1.7489925085101277e-05,0.0
LAL129,LAL129,1,True,0.0033958032727241,0.0033958032727241,0.0040415646508336,0.0040415646508336
LAL129,LAL129,2,True,0.0040102759376168,0.0015735203633084,0.0010928602423518,0.0007075107423588
LAL129,LAL129,3,True,0.0011233470868319,0.0001422243949491,0.0003872762899845,6.742693221895024e-05
LAL129,LAL129,4,True,0.0006536177243106,3.882341115968302e-05,0.0003353379142936,1.7515210856799968e-05
LAL129,LAL129,5,True,0.0004062794032506,1.3173867955629248e-05,0.0001866419188445,6.336226306302706e-06
CB2092,CB2092,1,True,0.0037347227334976,0.0037347227334976,0.0,0.0
CB2092,CB2092,2,True,0.0021167583763599,0.0002590871881693,0.0001201638660859,1.6916580136694392e-07
CB2092,CB2092,3,True,0.0005700452602468,2.4962260795291517e-05,3.2977777664200403e-06,4.285319334940141e-07
CB2092,CB2092,4,True,0.0002323357039131,5.029833118896931e-06,3.7238562526908936e-06,1.531875994942311e-07
CB2092,CB2092,5,True,0.0001176565492642,1.4830519603492576e-06,1.30250634811091e-06,4.653012553035296e-08
CB2093,CB2093,1,False,0.0,0.0,0.0,0.0
CB2093,CB2093,2,True,0.0004908910486847,0.0001797899603843,3.266227577114478e-05,1.3576900528278202e-05
CB2093,CB2093,3,True,0.0001995478523895,3.076370558119379e-05,0.0001241462014149,2.0875480913673528e-05
CB2093,CB2093,4,True,0.0001328787766396,1.000902739178855e-05,5.857068754266948e-05,5.365992365113925e-06
CB2093,CB2093,5,True,8.945234003476799e-05,3.2102534532896243e-06,2.973723894683644e-05,1.3893213690607809e-06
CB2094b,CB2094b,1,True,0.0140918400138616,0.0140918400138616,0.0,0.0
CB2094b,CB2094b,2,True,0.0006600465276278,0.0005069705075584,4.879042535321787e-05,1.8633538275025785e-05
CB2094b,CB2094b,3,True,0.0001805350766517,3.5945067793363705e-05,9.217985643772408e-05,1.595640969753731e-05
CB2094b,CB2094b,4,True,9.525639325147496e-05,8.811079169390723e-06,5.656647772411816e-05,5.757665348937735e-06
CB2094b,CB2094b,5,True,6.256741471588612e-05,3.000409378728364e-06,3.225296677555889e-05,1.5356497442553518e-06
CB0182,CB0182,1,False,0.0,0.0,0.0,0.0
CB0182,CB0182,2,True,0.0052091921679675,0.0,8.098525722743943e-05,0.0
CB0182,CB0182,3,True,0.0011903869453817,0.0,3.555122020770796e-05,0.0
CB0182,CB0182,4,True,0.000822112429887,0.0,1.5197436368907802e-05,0.0
CB0182,CB0182,5,True,0.0005332233849912,0.0,9.445863724977244e-06,0.0
CB3860,CB3860,1,True,0.0010762752499431,0.0010762752499431,0.0,0.0
CB3860,CB3860,2,True,0.0013541289372369,0.0006791186751797,0.0004681723657995,0.0004681723657995
CB3860,CB3860,3,True,0.0001604610588401,7.205978909041733e-05,2.447809856676031e-05,1.5813704521860927e-05
CB3860,CB3860,4,True,8.130390051519498e-05,2.001383290917147e-05,2.396430318185594e-05,8.254798558482435e-06
CB3860,CB3860,5,True,4.7501729568466544e-05,6.01862075200188e-06,1.719516694720369e-05,2.383173523412552e-06
CB2095,CB2095,1,True,0.0070462175644934,0.0,0.0106557086110115,0.0
CB2095,CB2095,2,True,0.0023322121705859,0.0,0.0002939677506219,0.0
CB2095,CB2095,3,True,0.0004256848478689,0.0,3.769952309085056e-05,0.0
CB2095,CB2095,4,True,0.0001459875784348,0.0,6.830348866060376e-06,0.0
CB2095,CB2095,5,True,6.429211498470977e-05,0.0,3.6533724596665702e-06,0.0
CB0183,CB0183,1,True,0.0008235751884058,0.0,0.0,0.0
CB0183,CB0183,2,True,0.0591379404067993,0.0,0.0012832685606554,0.0
CB0183,CB0183,3,True,0.0132932206615805,0.0,0.0004282760201022,0.0
CB0183,CB0183,4,True,0.0108933541923761,0.0,0.0001790962560335,0.0
CB0183,CB0183,5,True,0.0065852683037519,0.0,5.775379031547345e-05,0.0
CB2096,CB2096,1,False,0.0,0.0,0.0,0.0
CB2096,CB2096,2,True,0.0001430329139111,9.64771315921098e-05,0.0,0.0
CB2096,CB2096,3,True,3.993152131442912e-05,9.338367817690596e-06,1.1835086297651287e-06,5.1980087789615936e-08
CB2096,CB2096,4,True,2.1333973563741893e-05,1.7309216673311312e-06,2.840322963493236e-07,2.608718219221373e-08
CB2096,CB2096,5,True,1.3453178326017223e-05,4.607562118508213e-07,2.211831855447599e-07,2.1337287492428917e-08
CB2097,CB2097,1,True,0.0149670802056789,0.0149670802056789,0.0101351346820592,0.0101351346820592
CB2097,CB2097,2,True,0.0004948626738041,0.0002430823660688,1.6681888155289926e-05,1.5664159946027212e-05
CB2097,CB2097,3,True,0.0001016452079056,1.956526466528885e-05,2.3587447230966063e-06,3.267323620548268e-07
CB2097,CB2097,4,True,4.776513742399402e-05,3.1423310247191694e-06,1.2866163388025598e-06,1.1049196757539904e-07
CB2097,CB2097,5,True,2.852898796845693e-05,7.739740226497815e-07,5.485215979206259e-07,4.49391031054347e-08
CB2098,CB2098,1,False,0.0,0.0,0.0,0.0
CB2098,CB2098,2,True,0.0015394642250612,0.0,4.756468842970207e-05,0.0
CB2098,CB2098,3,True,0.0003637004410848,0.0,1.029955456033349e-05,0.0
CB2098,CB2098,4,True,0.0001127017822,0.0,2.5170468234136933e-06,0.0
CB2098,CB2098,5,True,5.105671152705327e-05,0.0,8.612850592726318e-07,0.0
AVLP299_c,AVLP299_c,1,True,0.0043584532104432,0.0043584532104432,0.0002350176218897,0.0002350176218897
AVLP299_c,AVLP299_c,2,True,0.0024478326085954,0.001574992085807,0.0023651714436709,0.0023258295841515
AVLP299_c,AVLP299_c,3,True,0.0006716133793815,0.0001645360462134,0.0001064943426172,5.201595558901317e-05
AVLP299_c,AVLP299_c,4,True,0.0003122091002296,3.6231736885383725e-05,4.847372838412412e-05,1.715715006866958e-05
AVLP299_c,AVLP299_c,5,True,0.0001812230475479,9.263455467589664e-06,2.4690372811164707e-05,2.368604327784851e-06
IB094,IB094,1,True,0.000635323987808,0.0,0.0,0.0
IB094,IB094,2,True,0.0006807712488807,0.0,7.959213689900935e-05,0.0
IB094,IB094,3,True,0.0002813183236867,0.0,0.0003412479418329,0.0
IB094,IB094,4,True,0.0001058542402461,0.0,4.374537093099207e-05,0.0
IB094,IB094,5,True,6.09647213423159e-05,0.0,2.3532265913672745e-05,0.0
CB2099,CB2099,1,False,0.0,0.0,0.0,0.0
CB2099,CB2099,2,True,0.0050875791348516,0.0015116137219592,0.0016218944219872,0.0013139214133843
CB2099,CB2099,3,True,0.0033877794630825,0.0002868800947908,0.0002051502669928,6.53156967018731e-05
CB2099,CB2099,4,True,0.0027534074615687,9.008776396512984e-05,6.681996455881745e-05,1.0944350833597127e-05
CB2099,CB2099,5,True,0.0021920469589531,3.10059949697461e-05,2.0268838852643967e-05,1.754523736963165e-06
FB4Q_b,FB4Q_b,1,True,0.0250088460743427,0.0,0.0,0.0
FB4Q_b,FB4Q_b,2,True,0.0083852047100663,0.0,8.104972948785871e-06,0.0
FB4Q_b,FB4Q_b,3,True,0.0028352153021842,0.0,5.790030263597146e-05,0.0
FB4Q_b,FB4Q_b,4,True,0.00124988774769,0.0,4.697349504567683e-05,0.0
FB4Q_b,FB4Q_b,5,True,0.0006453273817896,0.0,3.85163766623009e-05,0.0
CB3956,CB3956,1,True,0.0070130266249179,0.0,0.0022152115125209,0.0
CB3956,CB3956,2,True,0.0012335585197433,0.0,0.0003748060553334,0.0
CB3956,CB3956,3,True,0.000360126257874,0.0,9.80244658421725e-05,0.0
CB3956,CB3956,4,True,0.0004172253538854,0.0,3.575083610485308e-05,0.0
CB3956,CB3956,5,True,0.0002529020421206,0.0,2.0975972802261825e-05,0.0
CB3937,CB3937,1,True,0.0082072848454117,0.0082072848454117,0.0022796352859586,0.0022796352859586
CB3937,CB3937,2,True,0.0007837601588107,0.0005210444214753,7.125370757421479e-05,2.2000042008585297e-05
CB3937,CB3937,3,True,0.0001446167589165,6.55387993901968e-05,1.672591497481335e-05,3.5580633266363293e-06
CB3937,CB3937,4,True,6.102460611145944e-05,1.2281097951927222e-05,1.4704907698614988e-05,1.5681722516092125e-06
CB3937,CB3937,5,True,3.679901055875234e-05,3.226077069484745e-06,1.0030669727711938e-05,4.969515998709539e-07
CB2100,CB2100,1,True,0.0041039055213332,0.0041039055213332,0.0021347259171307,0.0021347259171307
CB2100,CB2100,2,True,0.0018237534677609,0.000709869491402,0.0002241266920464,3.251764064771123e-05
CB2100,CB2100,3,True,0.0006437098491005,0.0001523182581877,0.0001065166507032,1.2783726560883224e-05
CB2100,CB2100,4,True,0.0003489831869956,3.815959644271061e-05,4.52655331173446e-05,1.496008053436526e-06
CB2100,CB2100,5,True,0.0002093140064971,1.1845478184113745e-05,2.0698784283013083e-05,1.3574865533882985e-06
CB2101,CB2101,1,True,0.0018248175038024,0.0,0.0,0.0
CB2101,CB2101,2,True,0.0025542008224874,0.0,0.0039809639565646,0.0
CB2101,CB2101,3,True,0.0011125751771032,0.0,5.237888399278745e-05,0.0
CB2101,CB2101,4,True,0.0002284693473484,0.0,4.8959791456582025e-05,0.0
CB2101,CB2101,5,True,8.501856791554019e-05,0.0,3.728634510480333e-06,0.0
CB2102,CB2102,1,True,0.0024769876617938,0.0024769876617938,0.0018642804352566,0.0018642804352566
CB2102,CB2102,2,True,0.0013022969942539,0.0009760980028659,2.018824716287781e-06,1.3780213521386031e-06
CB2102,CB2102,3,True,0.0001798297744244,9.744651470100508e-05,1.5355166397057474e-05,3.768458327613189e-07
CB2102,CB2102,4,True,5.172990131541155e-05,1.5548470400972292e-05,1.0205080798186827e-05,5.61274930532818e-07
CB2102,CB2102,5,True,2.323180524399504e-05,3.097978833466186e-06,9.37662935029948e-06,1.9482788502500625e-06
FB6V,FB6V,1,False,0.0,0.0,0.0,0.0
FB6V,FB6V,2,True,0.0030632915440946,0.0,7.250451972140581e-07,0.0
FB6V,FB6V,3,True,0.0021092442329972,0.0,0.0001395915605826,0.0
FB6V,FB6V,4,True,0.0008500301628373,0.0,4.261481444700621e-05,0.0
FB6V,FB6V,5,True,0.0005750269046984,0.0,1.8855227608582936e-05,0.0
CB2103,CB2103,1,True,0.0011737089371308,0.0,0.0007047216058708,0.0
CB2103,CB2103,2,True,0.0009005858446471,0.0,0.0001132974794018,0.0
CB2103,CB2103,3,True,0.0003883676836267,0.0,0.0001389439566992,0.0
CB2103,CB2103,4,True,0.0002704591606743,0.0,4.577849176712334e-05,0.0
CB2103,CB2103,5,True,0.0001766996429068,0.0,2.2639969756710343e-05,0.0
LTe31,LTe31,1,False,0.0,0.0,0.0,0.0
LTe31,LTe31,2,True,0.0054056234657764,0.0001047912082867,1.0472797384863952e-06,3.72646013602207e-07
LTe31,LTe31,3,True,0.0001329500228166,4.980929588782601e-06,6.678159115836024e-05,6.855142146378057e-06
LTe31,LTe31,4,True,0.0001396739971823,7.829499395484163e-07,0.0001005354570224,8.27396661406965e-07
LTe31,LTe31,5,True,6.461564044002444e-05,2.800187246521091e-07,3.85922467103228e-05,2.0042024573285746e-07
SMP588,SMP588,1,True,0.0077865454368293,0.0,0.0036905659362673,0.0
SMP588,SMP588,2,True,0.0041220802813768,0.0,0.000282125751255,0.0
SMP588,SMP588,3,True,0.0007427015225403,0.0,0.0002858635270968,0.0
SMP588,SMP588,4,True,0.0003373882500454,0.0,5.665593926096335e-05,0.0
SMP588,SMP588,5,True,0.0001942060189321,0.0,3.957894296036102e-05,0.0
SMP271,SMP271,1,True,0.0002698225434869,0.0,0.0,0.0
SMP271,SMP271,2,True,0.0165840107947587,0.0,6.185784877743572e-05,0.0
SMP271,SMP271,3,True,0.0029675925616174,0.0,9.63657148531638e-05,0.0
SMP271,SMP271,4,True,0.0015699245268478,0.0,0.0001861968485172,0.0
SMP271,SMP271,5,True,0.0007363682379946,0.0,6.988225504755974e-05,0.0
DNg76,DNg76,1,True,0.0186444260179996,0.0186444260179996,0.0069018406793475,0.0069018406793475
DNg76,DNg76,2,True,0.0197307728230953,0.0180654600262641,0.0276119261980056,0.0276113152503967
DNg76,DNg76,3,True,0.0018971596146002,0.0012580915354192,0.0002454307395964,0.0001942606468219
DNg76,DNg76,4,True,0.0007700906717218,0.0004431509005371,0.0007840420003049,0.0007631048792973
DNg76,DNg76,5,True,0.0002420900564175,6.863813905511051e-05,1.5711450032540597e-05,1.071435235644458e-05
WED146b,WED146b,1,True,0.0020665836054831,0.0020665836054831,0.0004045307578053,0.0004045307578053
WED146b,WED146b,2,True,0.0006049031508155,0.0004002835485152,0.0003508628287818,0.0003385691379662
WED146b,WED146b,3,True,0.00017745612422,4.042165528517216e-05,6.452999514294788e-05,1.807492481020745e-05
WED146b,WED146b,4,True,0.0001148083101725,9.956936082744504e-06,4.281528163119219e-05,7.577080850751372e-06
WED146b,WED146b,5,True,8.193916437448934e-05,3.3710894058458507e-06,2.584520188975148e-05,1.937279648700496e-06
PS140,PS140,1,True,0.0021102684549987,0.0,0.0,0.0
PS140,PS140,2,True,0.0024836349766701,0.0,0.0013732030056416,0.0
PS140,PS140,3,True,0.0008067053277045,0.0,0.000298015307635,0.0
PS140,PS140,4,True,0.0003309722524136,0.0,8.487025479553267e-05,0.0
PS140,PS140,5,True,0.0001851462875492,0.0,3.636695328168571e-05,0.0
CB2105,CB2105,1,True,0.0047239121049642,0.0047239121049642,0.0020868347492069,0.0020868347492069
CB2105,CB2105,2,True,0.0024521138984709,0.0004619545943569,0.0002271211269544,1.236229763890151e-05
CB2105,CB2105,3,True,0.0005159456050023,5.380778748076409e-05,4.2241190385539085e-05,9.123572795033396e-07
CB2105,CB2105,4,True,0.0002290859702043,1.155091194959823e-05,1.4699304301757364e-05,3.305145810372778e-07
CB2105,CB2105,5,True,0.0001160119354608,3.138541387670557e-06,7.599089258292224e-06,1.9691060515469874e-07
AVLP096,AVLP096,1,True,0.0049187899567186,0.0,0.0,0.0
AVLP096,AVLP096,2,True,0.0011232452234253,0.0,6.425761966966093e-05,0.0
AVLP096,AVLP096,3,True,0.0003901226154994,0.0,5.029090243624523e-05,0.0
AVLP096,AVLP096,4,True,0.0002113272785209,0.0,3.8868496631039307e-05,0.0
AVLP096,AVLP096,5,True,0.000141309457831,0.0,2.3309319658437744e-05,0.0
WED096a,WED096a,1,True,0.0038558519445359,0.0,0.0,0.0
WED096a,WED096a,2,True,0.0005994612001813,0.0,6.091803152230568e-05,0.0
WED096a,WED096a,3,True,0.0002888129383791,0.0,0.0001438830804545,0.0
WED096a,WED096a,4,True,0.0002393759932601,0.0,0.0001410281693097,0.0
WED096a,WED096a,5,True,0.0001929014397319,0.0,9.343562123831362e-05,0.0
SMP357,SMP357,1,True,0.0030355823691934,0.0030355823691934,0.0,0.0
SMP357,SMP357,2,True,0.0015690111322328,0.0004740143776871,0.0,0.0
SMP357,SMP357,3,True,0.0002174163673771,3.564085636753589e-05,9.753436643222813e-06,7.602710411447333e-06
SMP357,SMP357,4,True,0.0001070449725375,7.721355359535664e-06,4.543303475657012e-06,1.01382238426595e-06
SMP357,SMP357,5,True,5.528080146177672e-05,2.203465555794537e-06,5.0761823331413325e-06,4.329374974076927e-07
v2LN3A1_b,v2LN3A1_b,1,True,0.0039386004209518,0.0,0.0,0.0
v2LN3A1_b,v2LN3A1_b,2,True,0.0059263324365019,0.0,0.0,0.0
v2LN3A1_b,v2LN3A1_b,3,True,0.006930349394679,0.0,0.0,0.0
v2LN3A1_b,v2LN3A1_b,4,True,0.0054306136444211,0.0,0.0,0.0
