pre,post,plen,effconn,effconn_e,effconn_i,e_effconn,ad_effconn,ad_effconn_e,ad_effconn_i,ad_e_effconn
720575940623294647,720575940623294647,2,0.000690818647854,0.000361028,0.0003297907,0.0,7.043669029371813e-05,0.0,7.043669029371813e-05,0.0
720575940623294647,720575940623294647,3,0.0004090692091267,0.00030607518,0.00010299386,0.0,1.6885231161722913e-05,9.945039892045315e-06,6.940191269677598e-06,0.0
720575940623294647,720575940623294647,4,0.000112145554525,6.3271946e-05,5.1665065e-05,0.0,9.25094912859286e-06,4.940385224472266e-06,4.609197276295163e-06,0.0
720575940623294647,720575940623294647,5,5.457975697797167e-05,2.9406307e-05,2.9052091e-05,0.0,4.890635953039884e-06,2.5310146156698465e-06,2.477710495440988e-06,0.0
720575940614623455,720575940614623455,2,0.0015451764920726,0.0013320426,0.0002131339,0.0012822612188756,0.0004098417703062,0.0002476420195307,0.0001621997362235,0.0002449692401569
720575940614623455,720575940614623455,3,0.0006203018710948,0.0004255547,0.00019474715,0.0003948505618609,0.0001505984400864,0.0001320737646892,1.852467903518118e-05,0.0001264412130694
720575940614623455,720575940614623455,4,0.0002236115076397,0.00013275485,0.000112714726,7.144729396635253e-05,5.337801571513992e-05,3.815014861174859e-05,2.2023787096259184e-05,2.0558403329694792e-05
720575940614623455,720575940614623455,5,0.0001077692235098,7.37904e-05,6.4787964e-05,1.3970052095159358e-05,2.3381473963987746e-05,1.8509497749619183e-05,1.2578608220792376e-05,3.755974673551997e-06
720575940624185095,720575940624185095,2,0.0017799212364479,0.00017835572,0.0016015647,0.0,2.5549752535880543e-05,1.2737340284729726e-06,2.427601611998398e-05,0.0
720575940624185095,720575940624185095,3,0.0008294866420328,9.518641e-05,0.0007342996,0.0,3.4627068089321256e-05,2.9038959837635048e-05,5.5880700529087335e-06,0.0
720575940624185095,720575940624185095,4,0.0006090578711204,0.00011054234,0.00050696876,0.0,5.774687433908852e-05,1.4671084500150757e-05,4.308192728785798e-05,0.0
720575940624185095,720575940624185095,5,0.0004522283854726,0.00011076688,0.00035224188,0.0,3.2584328101996884e-05,1.341124425380258e-05,1.9444503777776845e-05,0.0
720575940603765280,720575940603765280,2,0.0011784264352172,0.0010898783,8.854813e-05,0.0009242941741831,0.0002721490745898,0.0002721490745898,0.0,0.0002721490745898
720575940603765280,720575940603765280,3,0.0002882770786527,0.00017146526,0.00011681179,0.0001428848481737,6.807821046095341e-05,6.0383867094060406e-05,7.694336090935394e-06,5.592851448454894e-05
