bodyId,cell_type,side,instance,idx,top_nt,sign
301314208,KCab-c,right,KCab-c_R,468,dopamine,1
301318641,KCab-c,right,KCab-c_R,469,dopamine,1
324370873,SIP058,right,SIP058_R,470,acetylcholine,1
324721026,SMP248,right,SMP248_R,471,acetylcholine,1
324725187,SMP248,right,SMP248_R,472,acetylcholine,1
324790113,SLP318,right,SLP318_R,473,glutamate,-1
324846570,DN1pA,right,DN1pA_R,474,glutamate,-1
325113795,SLP446,right,SLP446_R,475,acetylcholine,1
325122109,SLP364,right,SLP364_R,476,glutamate,-1
325122525,SLP316,right,SLP316_R,477,glutamate,-1
325122802,SLP354,right,SLP354_R,478,glutamate,-1
325127286,SLP296,right,SLP296_R,479,glutamate,-1
325131735,SLP296,right,SLP296_R,480,glutamate,-1
325446181,SLP317,right,SLP317_R,481,glutamate,-1
325455002,SLP403,right,SLP403_R,482,serotonin,1
325455305,SLP318,right,SLP318_R,483,glutamate,-1
325455473,LHPV6a3_a,right,LHPV6a3_a_R,484,acetylcholine,1
325458991,LHPD1a1,right,LHPD1a1_R,485,glutamate,-1
325460206,LHPD1a1,right,LHPD1a1_R,486,glutamate,-1
325472654,LHPV6b1,right,LHPV6b1_R,487,acetylcholine,1
325484974,SLP108,right,SLP108_R,488,glutamate,-1
325489440,FB8D,right,FB8D_R,489,glutamate,-1
325490014,SLP052,right,SLP052_R,490,gaba,-1
325529237,DN1pA,right,DN1pA_R,491,glutamate,-1
325743813,LHPD2c3,right,LHPD2c3_R,492,glutamate,-1
325787243,LHPV6a4_b,right,LHPV6a4_b_R,493,acetylcholine,1
325791831,SLP367,right,SLP367_R,494,glutamate,-1
325791855,SLP318,right,SLP318_R,495,glutamate,-1
325797488,LHPV6a8,right,LHPV6a8_R,496,acetylcholine,1
325797575,LHPV6a4_b,right,LHPV6a4_b_R,497,acetylcholine,1
325802256,LHPV6a6_b,right,LHPV6a6_b_R,498,acetylcholine,1
325814461,LHPV4c3,right,LHPV4c3_R,499,glutamate,-1
325814669,LHAV3a2,right,LHAV3a2_R,500,acetylcholine,1
325814784,SLP107,right,SLP107_R,501,glutamate,-1
325815440,SLP272,right,SLP272_R,502,acetylcholine,1
325826011,SLP097,right,SLP097_R,503,glutamate,-1
325834652,LHAV3n1,right,LHAV3n1_R,504,acetylcholine,1
325839288,CL172,right,CL172_R,505,acetylcholine,1
325839302,CL173,right,CL173_R,506,acetylcholine,1
326119769,SLP457,right,SLP457(SCB013)_R,507,dopamine,1
326124243,SLP318,right,SLP318_R,508,glutamate,-1
326128466,SLP350,right,SLP350_R,509,glutamate,-1
326128670,SLP301,right,SLP301_R,510,glutamate,-1
326134056,SLP353,right,SLP353_R,511,glutamate,-1
326134570,SLP296,right,SLP296_R,512,glutamate,-1
326137566,LHPD3b1_a,right,LHPD3b1_a_R,513,glutamate,-1
326154371,LHAV3a2,right,LHAV3a2_R,514,acetylcholine,1
326155085,SLP141,right,SLP141_R,515,glutamate,-1
326159593,SLP097,right,SLP097_R,516,glutamate,-1
326159897,SLP352,right,SLP352_R,517,glutamate,-1
326159907,LHPV5j4,right,LHPV5j4_R,518,acetylcholine,1
326164634,LHPV6i4,right,LHPV6i4_R,519,acetylcholine,1
326164742,SLP354,right,SLP354_R,520,glutamate,-1
326184549,FS4B,left,FS4B(AB)(FQ12)_C8_L,521,acetylcholine,1
326227760,SLP431,right,SLP431_R,522,acetylcholine,1
326253554,SMP454,right,SMP454_R,523,acetylcholine,1
326460989,SLP317,right,SLP317_R,524,glutamate,-1
326465302,SMP225,right,SMP225_R,525,glutamate,-1
326474963,SLP392,right,SLP392_R,526,dopamine,1
326475920,LHPD3b3,right,LHPD3b3_R,527,glutamate,-1
326496740,SLP097,right,SLP097_R,528,glutamate,-1
326500709,SLP093,right,SLP093_R,529,glutamate,-1
326504486,SLP106,right,SLP106_R,530,glutamate,-1
326508001,SLP351,right,SLP351_R,531,glutamate,-1
326508583,SMP432_b,right,SMP432_b_R,532,acetylcholine,1
326509224,SLP420,right,SLP420_R,533,glutamate,-1
326521082,FS4C,left,FS4C(FQ12)_C7_L,534,acetylcholine,1
326525255,FS4B,left,FS4B(FQ12)_C8_L,535,acetylcholine,1
326525339,FS4B,left,FS4B(FQ12)_C3_L,536,acetylcholine,1
326530038,SMP505,right,SMP505_R,537,acetylcholine,1
326542980,SMP498,right,SMP498_R,538,glutamate,-1
326547252,SMP499,right,SMP499_R,539,glutamate,-1
326560782,CL086_e,right,CL086_e_R,540,acetylcholine,1
326810603,SLP172,right,SLP172_R,541,glutamate,-1
326811922,SLP164_a,right,SLP164_a_R,542,acetylcholine,1
326812225,LHPV6a11_b,right,LHPV6a11_b_R,543,acetylcholine,1
326817334,SMP012,right,SMP012_R,544,glutamate,-1
326817510,SLP207,right,SLP207_R,545,gaba,-1
326817565,LHPV6a8,right,LHPV6a8_R,546,acetylcholine,1
326849964,FB9B_c,right,FB9B_c_R,547,glutamate,-1
326870795,FB9B_e,right,FB9B_e_R,548,glutamate,-1
326875404,FS4A,left,FS4A(FQ12)_C8_L,549,acetylcholine,1
326879917,SLP398,right,SLP398_R,550,dopamine,1
326884203,FS4A,left,FS4A(FQ12)_C5_L,551,acetylcholine,1
326884223,SMP359_b,right,SMP359_b_R,552,acetylcholine,1
326884250,SLP273,right,SLP273_R,553,acetylcholine,1
326884264,FS4A,left,FS4A(FQ12)_C8_L,554,acetylcholine,1
326884331,SMP362,right,SMP362_R,555,dopamine,1
326888433,SMP347,right,SMP347_R,556,dopamine,1
326888609,SLP400,right,SLP400_R,557,acetylcholine,1
326888627,SMP361,right,SMP361_R,558,acetylcholine,1
326888675,SMP347,right,SMP347_R,559,dopamine,1
326892322,SMP363,right,SMP363_R,560,dopamine,1
326892728,SLP263,right,SLP263_R,561,glutamate,-1
326901620,SMP288,right,SMP288_R,562,gaba,-1
326905980,SMP486_c,right,SMP486_c_R,563,acetylcholine,1
327147292,SLP062,right,SLP062_R,564,gaba,-1
327147610,SLP375,right,SLP375_R,565,acetylcholine,1
327152465,SLP054,right,SLP054_R,566,acetylcholine,1
327153088,SLP367,right,SLP367_R,567,glutamate,-1
327158282,SLP177_a,right,SLP177_a_R,568,glutamate,-1
327158831,SLP069,right,SLP069_R,569,glutamate,-1
327203386,FB7A,right,FB7A_R,570,octopamine,1
327220514,LHAV3a6,right,LHAV3a6_R,571,acetylcholine,1
327225145,FS4A,left,FS4A(AB)(FQ12)_C2_L,572,acetylcholine,1
327229641,SMP305,right,SMP305_R,573,gaba,-1
327242169,SMP035,right,SMP035_R,574,glutamate,-1
327242287,SMP373,right,SMP373_R,575,acetylcholine,1
327246381,SMP483,right,SMP483_R,576,dopamine,1
327246931,SMP169,right,SMP169_R,577,acetylcholine,1
327255181,SMP290,right,SMP290_R,578,gaba,-1
327398074,SA3,left,SA3_bilateral_L,579,glutamate,-1
327499164,LHCENT2,right,LHCENT2_R,580,gaba,-1
327506825,LHPV6a11_a,right,LHPV6a11_a_R,581,acetylcholine,1
327509674,SLP104,right,SLP104_R,582,glutamate,-1
327511994,SLP423,right,SLP423_R,583,acetylcholine,1
327519295,SLP106,right,SLP106_R,584,glutamate,-1
327531576,SLP199,right,SLP199_R,585,glutamate,-1
327532246,SLP182_c,right,SLP182_c_R,586,glutamate,-1
327535642,SLP405_a,right,SLP405_a_R,587,acetylcholine,1
327544990,SMP434,right,SMP434_R,588,acetylcholine,1
327565511,FS4A,left,FS4A(FQ12)_C8_L,589,acetylcholine,1
327565800,FS4A,left,FS4A(FQ12)_C7_L,590,acetylcholine,1
327566042,SMP379,right,SMP379_R,591,acetylcholine,1
327566137,FS4A,left,FS4A(FQ12)_C4_L,592,acetylcholine,1
327587580,SMP486_c,right,SMP486_c_R,593,acetylcholine,1
327587644,SMP162,right,SMP162_R,594,glutamate,-1
327588225,SMP083,right,SMP083_R,595,glutamate,-1
327588446,SMP162,right,SMP162_R,596,glutamate,-1
327592562,SMP582,right,SMP582_R,597,acetylcholine,1
327596420,SMP484,right,SMP484_R,598,acetylcholine,1
327596481,SMP035,right,SMP035_R,599,glutamate,-1
327635327,PI2,noside,PI2,600,,1
327730878,FB6Z,left,FB6Z_L,601,glutamate,-1
327838570,LHAD1k1,right,LHAD1k1_R,602,acetylcholine,1
327843160,SLP066,right,SLP066_R,603,glutamate,-1
327844600,SLP349,right,SLP349_R,604,glutamate,-1
327848116,SLP344,right,SLP344_R,605,glutamate,-1
327850917,SLP344,right,SLP344_R,606,glutamate,-1
327851331,SLP274,right,SLP274_R,607,acetylcholine,1
327852122,SLP180,right,SLP180_R,608,glutamate,-1
327852276,SLP320,right,SLP320_R,609,glutamate,-1
327857238,SLP054,right,SLP054_R,610,acetylcholine,1
327860997,SLP142,right,SLP142_R,611,glutamate,-1
327861138,SLP022,right,SLP022_R,612,glutamate,-1
327865394,SLP274,right,SLP274_R,613,acetylcholine,1
327872592,SLP024_b,right,SLP024_b_R,614,glutamate,-1
327872615,SLP405_b,right,SLP405_b_R,615,acetylcholine,1
327873821,SLP417,right,SLP417_R,616,glutamate,-1
327877252,SLP268,right,SLP268_R,617,glutamate,-1
327881747,SLP421,right,SLP421_R,618,dopamine,1
327928411,SMP300,right,SMP300_R,619,gaba,-1
327932807,SMP486_a,right,SMP486_a_R,620,acetylcholine,1
327933008,LHPD5b1,right,LHPD5b1_R,621,dopamine,1
327933027,SMP168,right,SMP168_R,622,dopamine,1
327933061,SMP406,right,SMP406_R,623,dopamine,1
327933208,SMP486_f,right,SMP486_f_R,624,acetylcholine,1
327933679,SMP486_c,right,SMP486_c_R,625,acetylcholine,1
327933814,SMP224,right,SMP224_R,626,glutamate,-1
327937328,DSKMP3,right,DSKMP3_R,627,acetylcholine,1
327937494,SMP350,right,SMP350_R,628,dopamine,1
327937628,SMP485,right,SMP485_R,629,acetylcholine,1
327941844,SMP105_b,right,SMP105_b_R,630,glutamate,-1
328010530,SMP454,left,SMP454(PDM12)_L,631,acetylcholine,1
328179112,SLP240_b,right,SLP240_b_R,632,dopamine,1
328179117,SLP201,right,SLP201_R,633,glutamate,-1
328187494,SLP293,right,SLP293_R,634,glutamate,-1
328188238,SLP028,right,SLP028_R,635,glutamate,-1
328188777,SLP142,right,SLP142_R,636,glutamate,-1
328193076,SLP191,right,SLP191_R,637,glutamate,-1
328197044,SLP015_c,right,SLP015_c_R,638,glutamate,-1
328201793,SLP192,right,SLP192_R,639,glutamate,-1
328206519,SLP045,right,SLP045_R,640,acetylcholine,1
328209735,SLP105,right,SLP105_R,641,glutamate,-1
328213227,FB8F_a,right,FB8F_a_R,642,glutamate,-1
328213594,SLP405_a,right,SLP405_a_R,643,acetylcholine,1
328213824,SLP408,right,SLP408_R,644,acetylcholine,1
328214655,SLP294,right,SLP294_R,645,glutamate,-1
328244591,SMP564,right,SMP564_R,646,dopamine,1
328253133,PAM10,right,PAM10(B1)_R,647,dopamine,1
328265182,SMP259,right,SMP259_R,648,acetylcholine,1
328265281,SIP006,right,SIP006_R,649,glutamate,-1
328265389,SMP082,right,SMP082_R,650,glutamate,-1
328269766,SMP347,right,SMP347_R,651,dopamine,1
328270395,SMP399,right,SMP399_R,652,dopamine,1
328273806,SMP226,right,SMP226_R,653,glutamate,-1
328274638,SMP551,right,SMP551_R,654,dopamine,1
328274706,SMP486_c,right,SMP486_c_R,655,acetylcholine,1
328278368,SMP486_b,right,SMP486_b_R,656,acetylcholine,1
328278449,SMP406,right,SMP406_R,657,dopamine,1
328283406,SMP440,right,SMP440_R,658,dopamine,1
328291093,SMP487,right,SMP487_R,659,acetylcholine,1
328373131,SMP286,left,SMP286(PDM05)_L,660,gaba,-1
328417092,SMP387,left,SMP387(PDM09)_L,661,acetylcholine,1
328519723,SLP029,right,SLP029_R,662,glutamate,-1
328519904,LHAV3a6,right,LHAV3a6_R,663,acetylcholine,1
328524517,SLP039,right,SLP039_R,664,acetylcholine,1
328524867,SLP201,right,SLP201_R,665,glutamate,-1
328524904,SLP040,right,SLP040_R,666,acetylcholine,1
328525017,SLP116,right,SLP116_R,667,acetylcholine,1
328530120,SLP199,right,SLP199_R,668,glutamate,-1
328533761,PPL201,right,PPL201_R,669,dopamine,1
328533799,SLP427,right,SLP427_R,670,acetylcholine,1
328533857,SLP038,right,SLP038_R,671,acetylcholine,1
328533896,SLP141,right,SLP141_R,672,glutamate,-1
328537891,SLP428,right,SLP428_R,673,acetylcholine,1
328538398,SLP193_b,right,SLP193_b_R,674,glutamate,-1
328538408,SLP327,right,SLP327_R,675,dopamine,1
328542009,LHAD1i2_b,right,LHAD1i2_b_R,676,acetylcholine,1
328542218,SLP142,right,SLP142_R,677,glutamate,-1
328543014,LHAV3k5,right,LHAV3k5_R,678,glutamate,-1
328543082,SLP160,right,SLP160_R,679,acetylcholine,1
328546621,SLP424,right,SLP424_R,680,acetylcholine,1
328546871,PAM10,right,PAM10(B1)_R,681,dopamine,1
328559607,DSKMP3,right,DSKMP3_R,682,acetylcholine,1
328563364,SLP408,right,SLP408_R,683,acetylcholine,1
328593903,SMP352,right,SMP352_R,684,acetylcholine,1
328601956,CRE105,right,CRE105_R,685,acetylcholine,1
328611004,LHPV5e1,right,LHPV5e1_R,686,acetylcholine,1
328611467,SMP480,right,SMP480_R,687,acetylcholine,1
328611654,SMP406,right,SMP406_R,688,dopamine,1
328632707,SMP083,right,SMP083_R,689,glutamate,-1
328744210,FB5G,left,FB5G_L,690,glutamate,-1
328860895,SLP199,right,SLP199_R,691,glutamate,-1
328860948,SLP432_b,right,SLP432_b_R,692,acetylcholine,1
328861072,SLP156,right,SLP156_R,693,acetylcholine,1
328861126,SLP432_a,right,SLP432_a_R,694,acetylcholine,1
328861282,LHCENT1,right,LHCENT1_R,695,gaba,-1
328870472,SLP440,right,SLP440_R,696,acetylcholine,1
328875073,SLP180,right,SLP180_R,697,glutamate,-1
328879562,SLP319,right,SLP319_R,698,glutamate,-1
328879764,SLP025,right,SLP025_R,699,glutamate,-1
328883562,SLP127,right,SLP127_R,700,dopamine,1
328883690,SLP021,right,SLP021_R,701,glutamate,-1
328887932,SLP432_b,right,SLP432_b_R,702,acetylcholine,1
328887977,SLP024_a,right,SLP024_a_R,703,glutamate,-1
328896613,SLP405_b,right,SLP405_b_R,704,acetylcholine,1
328905011,SLP281,right,SLP281_R,705,glutamate,-1
328909029,SLP164_b,right,SLP164_b_R,706,acetylcholine,1
328909309,SLP408,right,SLP408_R,707,acetylcholine,1
328930845,FB8F_a,right,FB8F_a_R,708,glutamate,-1
328935472,SMP147,right,SMP147_R,709,gaba,-1
328939480,SMP559,right,SMP559_R,710,dopamine,1
328943204,SMP181,left,SMP181(PDL05)_L,711,dopamine,1
328948348,SMP409,right,SMP409_R,712,acetylcholine,1
328952123,SMP235,right,SMP235_R,713,glutamate,-1
328956505,SMP193,right,SMP193_R,714,dopamine,1
329102850,FB8F_a,left,FB8F_a_L,715,glutamate,-1
329206270,LHAV2k4,right,LHAV2k4_R,716,acetylcholine,1
329206392,SLP126,right,SLP126_R,717,acetylcholine,1
329206628,SLP015_e,right,SLP015_e_R,718,glutamate,-1
329210713,LHAD3f1_a,right,LHAD3f1_a_R,719,acetylcholine,1
329211098,LHAV6a3_a,right,LHAV6a3_a_R,720,serotonin,1
329211374,SLP431,right,SLP431_R,721,acetylcholine,1
329214990,SLP045,right,SLP045_R,722,acetylcholine,1
329215304,SLP104,right,SLP104_R,723,glutamate,-1
329215923,LHAV5a2_b,right,LHAV5a2_b_R,724,acetylcholine,1
329215976,LHAD3f1_a,right,LHAD3f1_a_R,725,acetylcholine,1
329215996,SLP015_c,right,SLP015_c_R,726,glutamate,-1
329216050,LHAV7a3_b,right,LHAV7a3_b_R,727,glutamate,-1
329220439,LHPV5d1_a,right,LHPV5d1_a_R,728,acetylcholine,1
329221260,SLP024_a,right,SLP024_a_R,729,glutamate,-1
329225149,LHCENT10,right,LHCENT10_R,730,gaba,-1
329246255,SLP421,right,SLP421_R,731,dopamine,1
329254286,SLP024_c,right,SLP024_c_R,732,glutamate,-1
329254539,LHPD2a8,right,LHPD2a8_R,733,glutamate,-1
329257947,SLP019,right,SLP019_R,734,glutamate,-1
329258532,LHPV4d7,right,LHPV4d7_R,735,glutamate,-1
329289084,FB6G,right,FB6G_R,736,octopamine,1
329301513,SLP411,right,SLP411_R,737,glutamate,-1
329301762,SMP408_c,right,SMP408_c_R,738,dopamine,1
329310230,SMP082,left,SMP082(ADM04)_L,739,glutamate,-1
329435390,PAM10,left,PAM10(B1)_L,740,dopamine,1
329552035,SLP015_c,right,SLP015_c_R,741,glutamate,-1
329560716,SLP209,right,SLP209_R,742,gaba,-1
329561513,SLP142,right,SLP142_R,743,glutamate,-1
329561615,LHAD3b1_c,right,LHAD3b1_c_R,744,acetylcholine,1
329561679,SLP200,right,SLP200_R,745,glutamate,-1
329566174,OA-VPM3,right,OA-VPM3(NO2/NO3)_R,746,octopamine,1
329566187,SLP176,right,SLP176_R,747,glutamate,-1
329566197,SMP549,right,SMP549_R,748,dopamine,1
329566335,SLP028,right,SLP028_R,749,glutamate,-1
329566467,LHAV3b7,right,LHAV3b7_R,750,acetylcholine,1
329574917,SLP258,right,SLP258_R,751,glutamate,-1
329578247,SLP150,right,SLP150_R,752,acetylcholine,1
329581637,LHAV6a9,right,LHAV6a9_R,753,acetylcholine,1
329582105,SLP101,right,SLP101_R,754,glutamate,-1
329599710,M_lvPNm32,right,M_lvPNm32_R,755,acetylcholine,1
329638509,FB7E,right,FB7E_R,756,glutamate,-1
329646990,SMP568_d,right,SMP568_d_R,757,acetylcholine,1
329732855,SMP368,left,SMP368(PDM08)_L,758,dopamine,1
329772284,FB6S,left,FB6S_L,759,glutamate,-1
329897241,SLP241,right,SLP241_R,760,acetylcholine,1
329897255,LHCENT10,right,LHCENT10_R,761,gaba,-1
329901950,SLP369,right,SLP369_R,762,acetylcholine,1
329906396,LHAD3a8_b,right,LHAD3a8_b_R,763,acetylcholine,1
329918685,SMP484,right,SMP484_R,764,acetylcholine,1
329919036,aSP-g3A,right,aSP-g3A_R,765,acetylcholine,1
329966674,SLP204,right,SLP204_R,766,glutamate,-1
329970706,SMP186,right,SMP186_R,767,acetylcholine,1
329978745,SMP196,right,SMP196_R,768,acetylcholine,1
329983926,FB5G,right,FB5G_R,769,glutamate,-1
329988112,SMP399,right,SMP399_R,770,dopamine,1
330074340,SMP289,left,SMP289(PDM05)_L,771,glutamate,-1
330079381,SMP088,left,SMP088(ADM04)_L,772,glutamate,-1
330237771,SLP295,right,SLP295_R,773,glutamate,-1
330238043,SLP427,right,SLP427_R,774,acetylcholine,1
330246657,LHPV6c2,right,LHPV6c2_R,775,acetylcholine,1
330256546,SLP192,right,SLP192_R,776,glutamate,-1
330259272,SLP259,right,SLP259_R,777,glutamate,-1
330260421,SLP010,right,SLP010_R,778,glutamate,-1
330268940,LHCENT9,right,LHCENT9_R,779,gaba,-1
330276998,SLP019,right,SLP019_R,780,glutamate,-1
330303073,SLP102,right,SLP102_R,781,glutamate,-1
330316013,SMP389,right,SMP389_R,782,dopamine,1
330319977,SIP047,right,SIP047_R,783,dopamine,1
330319983,CRE083,right,CRE083_R,784,acetylcholine,1
330320065,SIP065,left,SIP065(PDM08)_L,785,glutamate,-1
330388864,PI1_a,noside,PI1_a,786,serotonin,1
330415332,SMP513,left,SMP513(PDM09)_L,787,acetylcholine,1
330604760,LHAD2e2,right,LHAD2e2_R,788,glutamate,-1
330640044,SMP181,right,SMP181_R,789,dopamine,1
330640381,SLP102,right,SLP102_R,790,glutamate,-1
330661529,SMP172,right,SMP172_R,791,dopamine,1
330661573,FB6S,right,FB6S_R,792,glutamate,-1
330661786,SMP087,left,SMP087(ADM04)_L,793,glutamate,-1
330678844,SMP081,left,SMP081(ADM04)_L,794,glutamate,-1
330937034,SLP194,right,SLP194_R,795,glutamate,-1
330989587,SIP008,right,SIP008_R,796,glutamate,-1
330998090,SMP399,right,SMP399_R,797,dopamine,1
331002291,SIP005,right,SIP005_R,798,glutamate,-1
331006655,SMP347,right,SMP347_R,799,dopamine,1
331011085,SIP088,right,SIP088_R,800,acetylcholine,1
331338959,SMP191,right,SMP191_R,801,acetylcholine,1
331343089,SMP405,right,SMP405_R,802,dopamine,1
331411807,PI1_c,noside,PI1_c,803,acetylcholine,1
331662668,KCab-m,right,KCab-m_R,804,dopamine,1
331662710,PPL106,right,PPL106(a3)_R,805,dopamine,1
331662717,KCab-s,right,KCab-s_R,806,dopamine,1
331774819,SMP084,left,SMP084(ADM04)_L,807,glutamate,-1
331999156,KCab-c,right,KCab-c_R,808,dopamine,1
331999213,KCab-s,right,KCab-s_R,809,dopamine,1
332003372,KCab-c,right,KCab-c_R,810,dopamine,1
332003629,KCab-m,right,KCab-m_R,811,dopamine,1
332003730,KCab-c,right,KCab-c_R,812,dopamine,1
332003895,KCab-m,right,KCab-m_R,813,dopamine,1
332003899,KCab-c,right,KCab-c_R,814,dopamine,1
332007728,KCab-m,right,KCab-m_R,815,dopamine,1
332008063,KCab-m,right,KCab-m_R,816,dopamine,1
332008082,KCab-m,right,KCab-m_R,817,dopamine,1
332340127,KCab-s,right,KCab-s_R,818,dopamine,1
332340236,KCab-m,right,KCab-m_R,819,dopamine,1
332344539,KCab-c,right,KCab-c_R,820,dopamine,1
332344592,KCab-c,right,KCab-c_R,821,dopamine,1
332344670,KCab-c,right,KCab-c_R,822,dopamine,1
332344760,KCab-c,right,KCab-c_R,823,dopamine,1
332344908,KCab-m,right,KCab-m_R,824,dopamine,1
332349228,KCab-c,right,KCab-c_R,825,dopamine,1
332349327,KCab-c,right,KCab-c_R,826,dopamine,1
332353106,KCab-m,right,KCab-m_R,827,dopamine,1
332353336,KCab-m,right,KCab-m_R,828,dopamine,1
332353438,KCab-s,right,KCab-s_R,829,dopamine,1
332353566,KCab-m,right,KCab-m_R,830,dopamine,1
332685594,KCab-c,right,KCab-c_R,831,dopamine,1
332685751,KCab-c,right,KCab-c_R,832,dopamine,1
332685755,KCab-c,right,KCab-c_R,833,dopamine,1
332689776,KCab-m,right,KCab-m_R,834,dopamine,1
332690153,KCab-c,right,KCab-c_R,835,dopamine,1
333030976,KCab-m,right,KCab-m_R,836,dopamine,1
333031114,KCab-m,right,KCab-m_R,837,dopamine,1
333035349,KCab-s,right,KCab-s_R,838,dopamine,1
333039671,KCab-m,right,KCab-m_R,839,dopamine,1
354775482,KCg-m,right,KCg-m_R,840,dopamine,1
354779890,KCg-m,right,KCg-m_R,841,dopamine,1
354797099,SLP290,right,SLP290_R,842,glutamate,-1
355073569,SIP059,right,SIP059_R,843,acetylcholine,1
355077858,SIP032,right,SIP032_R,844,acetylcholine,1
355086967,SMP211,right,SMP211_R,845,glutamate,-1
355133859,SLP286,right,SLP286_R,846,glutamate,-1
355453590,SLP316,right,SLP316_R,847,glutamate,-1
355651857,FR2,left,FR2(FQ4)_C3_L_small,848,acetylcholine,1
355816896,SLP309,right,SLP309_R,849,glutamate,-1
356131764,LHPD3a4_b,right,LHPD3a4_b_R,850,glutamate,-1
356136008,SLP309,right,SLP309_R,851,glutamate,-1
356140100,SLP249,right,SLP249_R,852,glutamate,-1
356140121,CL132,right,CL132_R,853,glutamate,-1
356144721,LHPV5h3,right,LHPV5h3_R,854,acetylcholine,1
356153135,LHPV4c3,right,LHPV4c3_R,855,glutamate,-1
356429209,LHPD2c1,right,LHPD2c1_R,856,dopamine,1
356467849,LHPD3a1,right,LHPD3a1_R,857,glutamate,-1
356468264,SLP314,right,SLP314_R,858,glutamate,-1
356472628,SLP078,right,SLP078_R,859,glutamate,-1
356472645,SLP364,right,SLP364_R,860,glutamate,-1
356472660,SLP445,right,SLP445_R,861,glutamate,-1
356481698,SLP308,right,SLP308_R,862,glutamate,-1
356486199,LHPD3b1_b,right,LHPD3b1_b_R,863,glutamate,-1
356490891,SLP172,right,SLP172_R,864,glutamate,-1
356494648,SLP341,right,SLP341_R,865,acetylcholine,1
356499529,LHPV6i1_a,right,LHPV6i1_a_R,866,acetylcholine,1
356503889,LHPV6f4_b,right,LHPV6f4_b_R,867,acetylcholine,1
356517307,SMP305,right,SMP305_R,868,gaba,-1
356670712,FR2,left,FR2(FQ4)_C4_L_small,869,acetylcholine,1
356809554,LHPV4e1,right,LHPV4e1_R,870,glutamate,-1
356809556,CL087,right,CL087_R,871,acetylcholine,1
356818390,SLP305,right,SLP305_R,872,glutamate,-1
356818551,LPN,right,LPN_R,873,dopamine,1
356818664,LHPV6a9_b,right,LHPV6a9_b_R,874,acetylcholine,1
356823065,LHPV5f1,right,LHPV5f1_R,875,acetylcholine,1
356832459,SLP054,right,SLP054_R,876,acetylcholine,1
356832508,LHAV3n1,right,LHAV3n1_R,877,acetylcholine,1
356835277,SMP225,right,SMP225_R,878,glutamate,-1
356844539,SLP407,right,SLP407_R,879,acetylcholine,1
356878521,CL160,right,CL160_R,880,acetylcholine,1
356909006,SMP450,right,SMP450_R,881,glutamate,-1
356913605,CL179,right,CL179_R,882,glutamate,-1
357146296,LHPV4l1,right,LHPV4l1_R,883,glutamate,-1
357150583,SLP436,right,SLP436_R,884,glutamate,-1
357160116,LHPV6d1,right,LHPV6d1_R,885,acetylcholine,1
357223889,FS4B,left,FS4B(FQ12)_C6_L,886,acetylcholine,1
357224041,LHPV5l1,right,LHPV5l1_R,887,acetylcholine,1
357245785,CL191,right,CL191_R,888,glutamate,-1
357249472,CL195,right,CL195_R,889,glutamate,-1
357249642,CL185,right,CL185_R,890,glutamate,-1
357249801,CL197,right,CL197_R,891,glutamate,-1
357249838,CL198_a,right,CL198_a_R,892,glutamate,-1
357249875,CL186,right,CL186_R,893,glutamate,-1
357250005,SMP450,right,SMP450_R,894,glutamate,-1
357250124,CL191,right,CL191_R,895,glutamate,-1
357250238,SMP452,right,SMP452_R,896,glutamate,-1
357482735,SLP460,right,SLP460(SCB019)_R,897,glutamate,-1
