bodyId,cell_type,side,idx
5813061202,LAL132,right,21704
5813061212,PAM08_e,left,21705
5813061218,LT39,right,21706
5813061245,PVLP022,right,21707
5813061251,EPG,noside,21708
5813061255,ORN_VA5,noside,21709
5813061258,CRE102,left,21710
5813061260,OA-VPM3,left,21711
5813061299,AVLP183,right,21712
5813061319,LPC1,noside,21713
5813061371,LHPV6a6_b,right,21714
5813061383,Delta7,right,21715
5813061389,PI1_c,noside,21716
5813061392,DM1_lPN,left,21717
5813061474,ORN_VM1,right,21718
5813061495,FB6A,right,21719
5813061512,MBON06,right,21720
5813061530,LHAV4a5,right,21721
5813061538,MBON27,left,21722
5813061541,FB4G,left,21723
5813061560,PAM08_a,left,21724
5813061564,LHAV2k2,right,21725
5813061591,PVLP053,right,21726
5813061597,KCa'b'-ap1,right,21727
5813061625,KCab-m,right,21728
5813061690,SLP059,right,21729
5813061722,hDeltaA,noside,21730
5813061735,LC18,right,21731
5813061760,AVLP424,right,21732
5813061805,PS209,right,21733
5813061879,PAM14,right,21734
5813061888,KCg-d,right,21735
5813061934,SMP016_b,right,21736
5813061974,SMP450,right,21737
5813062009,LC9,noside,21738
5813062036,WED077,right,21739
5813062050,CL090_d,right,21740
5813062083,WED103,right,21741
5813062096,LC22,right,21742
5813062122,SAD008,right,21743
5813062161,AVLP470,right,21744
5813062184,ORN_DM4,left,21745
5813062199,lLN1_c,right,21746
5813062331,WEDPN14,right,21747
5813062552,ATL006,right,21748
5813062565,KCa'b'-ap1,right,21749
5813062592,FB5V,left,21750
5813062614,PLP155,right,21751
5813062617,KCg-m,right,21752
5813062631,KCg-m,right,21753
5813062635,CL126,right,21754
5813062637,KCg-m,right,21755
5813062645,KCg-m,right,21756
5813062647,FB4A,left,21757
5813062649,CL255,right,21758
5813062654,LC12,noside,21759
5813062668,LT61,right,21760
5813062698,PLP249,right,21761
5813062705,ORN_VA1v,noside,21762
5813062722,LLPC2c,noside,21763
5813062734,LLPC2c,noside,21764
5813062759,LC15,right,21765
5813062772,SLP265,right,21766
5813062781,LHAD3a1,right,21767
5813062805,PFR_a,noside,21768
5813062830,KCab-c,right,21769
5813062838,CRE022,left,21770
5813062842,KCa'b'-m,right,21771
5813062850,KCab-s,right,21772
5813062858,FB1H,right,21773
5813062862,KCg-m,right,21774
5813062866,SIFa,noside,21775
5813062871,PPM1202,right,21776
5813062887,OCG01,noside,21777
5813062942,PVLP004,right,21778
5813063014,WED042,right,21779
5813063019,LAL179,right,21780
5813063087,PVLP014,right,21781
5813063093,CL286,right,21782
5813063137,SMP577,left,21783
5813063140,KCa'b'-m,right,21784
5813063150,aMe4,noside,21785
5813063151,SMP217,right,21786
5813063202,PS223,right,21787
5813063216,SLP427,right,21788
5813063224,KCa'b'-ap2,right,21789
5813063229,KCab-s,right,21790
5813063231,SAD024,right,21791
5813063239,VP5+Z_adPN,right,21792
5813063280,PAM06_a,right,21793
5813063375,hDeltaC,noside,21794
5813063449,KCab-c,right,21795
5813063527,KCa'b'-m,right,21796
5813063587,pC1d,right,21797
5813063829,CL356,right,21798
5813063915,ATL028,right,21799
5813064332,SMP201,right,21800
5813064406,LHPV6k1,right,21801
5813064407,LHPV4a2,right,21802
5813064410,PLP030,right,21803
5813064414,IB002,right,21804
5813064427,KCa'b'-ap1,right,21805
5813064478,SMP166,right,21806
5813064485,PS119,left,21807
5813064789,LNd,right,21808
5813064793,KCg-m,right,21809
5813064828,SMP349,right,21810
5813065004,FB4F_a,right,21811
5813065110,OCG05,noside,21812
5813065111,WED156,right,21813
5813065148,AVLP346,right,21814
5813065300,LAL136_a,right,21815
5813065308,KCab-m,right,21816
5813065321,PLP150,right,21817
5813065332,IB076,left,21818
5813065357,CL090_a,right,21819
5813065365,FS1A,left,21820
5813065443,KCab-s,right,21821
5813065458,PVLP035,right,21822
5813065506,TuBu10,right,21823
5813065519,CL249,right,21824
5813066520,ORN_DM5,right,21825
5813066684,v2LN5,right,21826
5813066705,JO-A/B/C,noside,21827
5813066748,AVLP360,right,21828
5813066838,LAL102,right,21829
5813066988,HRN_VP1d,right,21830
5813067019,WED118_a,right,21831
5813067326,SLP351,right,21832
5813067334,DNES2,right,21833
5813067337,SLP346,right,21834
5813067452,SMP509,right,21835
5813067529,SLP240_b,right,21836
5813067721,MBON14,left,21837
5813067725,SLP202,right,21838
5813067728,LHAD1b5,right,21839
5813067732,AVLP470,right,21840
5813067736,KCab-m,right,21841
5813067761,KCab-m,right,21842
5813067765,KCg-m,right,21843
5813067769,LHAV6d1,right,21844
5813067776,LHPV6f7,right,21845
5813067779,KCab-s,right,21846
5813067792,KCg-m,right,21847
5813067793,KCg-m,right,21848
5813067795,KCg-m,right,21849
5813067817,KCg-m,right,21850
5813067826,KCg-d,right,21851
5813067833,KCg-m,right,21852
5813067836,KCab-m,right,21853
5813067839,CL210_b,right,21854
5813067858,KCa'b'-ap2,right,21855
5813067869,KCab-m,right,21856
5813067886,CL313,right,21857
5813067916,AVLP234,right,21858
5813067943,LC9,noside,21859
5813067945,LC9,noside,21860
5813067961,vDeltaH,noside,21861
5813067970,WED007,right,21862
5813067984,PS221,right,21863
5813068008,WED023,right,21864
5813068048,CL121,right,21865
5813068094,LC14,right,21866
5813068137,LLPC2c,noside,21867
5813068147,LLPC2c,noside,21868
5813068148,WED028,right,21869
5813068169,WED157,right,21870
5813068174,SAD052,right,21871
5813068224,ORN_VM4,noside,21872
5813068239,LC17,noside,21873
5813068272,PS241,right,21874
5813068337,ORN_VA5,noside,21875
5813068349,ORN_VM4,noside,21876
5813068351,ORN_VL1,right,21877
5813068406,JO-A/B/C,noside,21878
5813068453,SMP287,left,21879
5813068484,aIPg4,right,21880
5813068500,PLP052,right,21881
5813068507,LHAV3b13,right,21882
5813068559,AVLP396,right,21883
5813068575,ATL008,left,21884
5813068615,LC22,right,21885
5813068669,LHCENT6,right,21886
5813068687,KCa'b'-m,right,21887
5813068690,KCa'b'-m,right,21888
5813068692,KCa'b'-ap2,right,21889
5813068707,SMP026,right,21890
5813068729,MBON14,right,21891
5813068743,KCab-s,right,21892
5813068748,LT42,right,21893
5813068752,KCa'b'-m,right,21894
5813068769,CRE004,right,21895
5813068792,CL086_c,right,21896
5813068801,PLP015,right,21897
5813068804,AVLP451,right,21898
5813068812,PS193,right,21899
5813068840,DNp18,right,21900
5813068915,NPFP1,left,21901
5813068925,PVLP062,right,21902
5813068964,CL089_b,right,21903
5813068969,KCg-m,right,21904
5813068978,LC14,right,21905
5813068984,KCa'b'-ap1,right,21906
5813068997,ORN_VL1,right,21907
5813069020,LT51,right,21908
5813069046,LPLC1,right,21909
5813069053,LC4,noside,21910
5813069055,lLN1_b,right,21911
5813069068,SAD021_a,right,21912
5813069072,SMP287,right,21913
5813069085,lLN2S,right,21914
5813069087,AVLP244,right,21915
5813069089,VL2a_adPN,right,21916
5813069096,KCg-m,right,21917
5813069102,CL282,right,21918
5813069112,ORN_VC5,noside,21919
5813069114,KCab-s,right,21920
5813069140,AVLP127,right,21921
5813069193,aMe19a,noside,21922
5813069200,MC66,noside,21923
5813069255,aMe14a,noside,21924
5813069285,LHAV2k1,right,21925
5813069320,AVLP274,right,21926
5813069324,CL083,right,21927
5813069331,FB6C_a,left,21928
5813069337,CL103,right,21929
5813069339,IbSpsP,noside,21930
5813069348,ORN_VL2p,left,21931
5813069377,LC4,noside,21932
5813069379,KCa'b'-ap2,right,21933
5813069385,KCa'b'-m,right,21934
5813069447,VP2_l2PN,right,21935
5813069449,CL253,right,21936
5813069462,AVLP064,right,21937
5813069484,PS017,right,21938
5813069489,AVLP299_b,right,21939
5813069496,LAL084,right,21940
5813069497,SMP254,right,21941
5813069498,FB8F_b,right,21942
5813069512,VES009,right,21943
5813069523,PLP219,right,21944
5813069528,LT51,right,21945
5813069532,M_lvPNm34,right,21946
5813069594,AVLP547,right,21947
5813069630,NPFL1-I,right,21948
5813069636,SLP094,right,21949
5813069640,SLP089,right,21950
5813069648,LNd,right,21951
5813069696,TuBu08,right,21952
5813069792,KCg-m,right,21953
5813069859,AstA1,right,21954
5813069942,ORN_VL1,right,21955
5813069965,PAM05,left,21956
5813069977,PAM08_c,left,21957
5813069992,PLP203_b,right,21958
5813070019,AMMC-A1,right,21959
5813070050,CL358,left,21960
5813070070,CRE044,left,21961
5813070112,LHPV4a5_a,right,21962
5813070171,AVLP248,right,21963
5813070270,KCg-d,right,21964
5813070362,AVLP269,right,21965
5813070464,PFNp_b,noside,21966
5813070465,PEN_b(PEN2),noside,21967
5813070569,SMP013,right,21968
5813070572,PVLP008_c,right,21969
5813070581,KCg-m,right,21970
5813070594,PS112,right,21971
5813070613,AVLP099,right,21972
5813070672,KCg-m,right,21973
5813070872,DM6_adPN,right,21974
5813070954,AVLP117,right,21975
5813070991,CRE025,right,21976
5813071020,FB5W,right,21977
5813071027,FB6C_b,left,21978
5813071028,FB7A,left,21979
5813071068,SMP588,right,21980
5813071078,SMP090,left,21981
5813071231,hDeltaE,noside,21982
5813071255,FB4D,left,21983
5813071257,SMP442,right,21984
5813071266,VES034_b,right,21985
5813071288,SMP297,right,21986
5813071289,SLP263,right,21987
5813071292,PVLP116,right,21988
5813071319,DN1pB,right,21989
5813071320,AOTU046,right,21990
5813071347,PLP160,right,21991
5813071348,PPL202,right,21992
5813071354,CL080,right,21993
5813071369,M_vPNml76,right,21994
5813071384,vLN26,right,21995
5813071406,KCab-m,right,21996
5813071409,M_vPNml66,right,21997
5813071475,FB7E,right,21998
5813075020,MB-C1,right,21999
5813075024,VES063,right,22000
5813075030,LAL041,right,22001
5813075196,lLN2R_a,right,22002
5813075410,PVLP008_c,right,22003
5813075517,AVLP058,right,22004
5813075524,AVLP005,right,22005
5813075607,LC4,noside,22006
5813075613,vDeltaG,noside,22007
5813075619,SLP393,right,22008
5813075649,SLP146,right,22009
5813075692,SMP390,right,22010
5813075697,AVLP436,right,22011
5813075713,SLP414,left,22012
5813075715,aMe6c,noside,22013
5813075728,vDeltaE,noside,22014
5813075748,FB4P_b,right,22015
5813075753,ORN_VC5,noside,22016
5813075754,LC28b,right,22017
5813075792,LC21,right,22018
5813075824,PAM09,right,22019
5813075855,KCg-m,right,22020
5813075875,SMP506,right,22021
5813075909,SLP415,right,22022
5813075931,SMP073,right,22023
5813075932,SLP402,right,22024
5813075998,hDeltaJ,noside,22025
5813076017,MC61,noside,22026
5813076043,FB5D,left,22027
5813076272,WED119,right,22028
5813076338,PLP204,right,22029
5813076344,SAD045,right,22030
5813076392,PLP187,right,22031
5813076492,LC17,noside,22032
5813076969,lLN2R_b,right,22033
5813077121,ORN_VM4,noside,22034
5813077405,DNd01,left,22035
5813077469,SMP090,left,22036
5813077488,SMP401,left,22037
5813077544,EPG,noside,22038
5813077556,ER2_b,right,22039
5813077562,LHPV5i1,right,22040
5813077567,SLP416,right,22041
5813077572,KCg-m,right,22042
5813077575,KCg-d,right,22043
5813077579,KCa'b'-ap2,right,22044
5813077582,KCa'b'-ap2,right,22045
5813077583,KCa'b'-ap2,right,22046
5813077589,KCab-p,right,22047
5813077607,KCg-d,right,22048
5813077610,KCg-m,right,22049
5813077611,KCg-m,right,22050
5813077613,KCg-m,right,22051
5813077616,KCab-s,right,22052
5813077633,AVLP479,right,22053
5813077655,LC14,right,22054
5813077658,LC9,right,22055
5813077663,LC9,noside,22056
5813077698,PFNp_b,noside,22057
5813077718,LLPC2c,noside,22058
5813077729,PS118,right,22059
5813077757,ORN_VL2a,right,22060
5813077779,ORN_VA7m,noside,22061
5813077788,VP2+Z_lvPN,right,22062
5813077798,ORN_VA1v,noside,22063
5813077810,VL2a_vPN,right,22064
5813077826,ORN_VC1,right,22065
5813077829,ORN_VL1,right,22066
5813077853,ORN_VM4,noside,22067
5813077891,SMP486_d,right,22068
5813077898,LHAV6a1_b,right,22069
5813077945,SMP543,left,22070
5813077950,AVLP472,right,22071
5813078004,WED106,right,22072
5813078053,KCab-s,right,22073
5813078060,AVLP565,right,22074
5813078062,SLP456,right,22075
5813078064,KCa'b'-m,right,22076
5813078068,ATL015,right,22077
5813078074,SMP585,right,22078
5813078086,PS021,right,22079
5813078088,PS168,right,22080
5813078095,aMe17a,noside,22081
5813078107,PS131,left,22082
5813078133,v2LN33,right,22083
5813078134,DNp15,right,22084
5813078176,AVLP482,right,22085
5813078179,KCa'b'-ap2,right,22086
5813078183,LC13,noside,22087
5813078186,WED136,right,22088
5813078194,LHAV3e1,right,22089
5813078199,PS223,right,22090
5813078215,LPC1,noside,22091
5813078220,PS061,right,22092
5813078261,LT53,right,22093
5813078300,SMP304,right,22094
5813078323,KCa'b'-ap1,right,22095
5813078340,SIP001,right,22096
5813078350,AOTU002_a,right,22097
5813078352,PS133,right,22098
5813078438,LAL183,right,22099
5813078440,lLN1_b,right,22100
5813078454,H2,left,22101
5813078487,SMP209,right,22102
5813078494,PLP010,right,22103
5813078497,SLP137,right,22104
5813078499,KCa'b'-m,right,22105
5813078504,SIP070,right,22106
5813078507,KCab-s,right,22107
5813078518,IB099,left,22108
5813078542,SLP441,right,22109
5813078550,FB2G_a,left,22110
5813078552,KCab-s,right,22111
5813078557,aMe13,right,22112
5813078563,FB2H_a,right,22113
5813078571,LAL134,left,22114
5813078595,CL357,left,22115
5813078599,ORN_VC5,noside,22116
5813078603,5-HTPMPV01,right,22117
5813078621,AOTU035,left,22118
5813078641,PLP162,right,22119
5813078658,LC15,noside,22120
5813078679,KCa'b'-ap1,right,22121
5813078684,KCg-d,right,22122
5813078708,ATL021,right,22123
5813078739,SIP002,right,22124
5813078988,vDeltaL,noside,22125
5813079014,LC10,noside,22126
5813079050,KCg-m,right,22127
5813079174,KCab-m,right,22128
5813079177,PS263,right,22129
5813079192,LAL185,right,22130
5813079193,FB4P_b,right,22131
5813079228,M_lvPNm30,right,22132
5813079244,LHAV7a3_b,right,22133
5813079288,PVLP114,right,22134
5813079341,FS4A,right,22135
5813079417,CL251,left,22136
5813079425,LAL079,right,22137
5813079452,SMP107,right,22138
5813079489,KCg-m,right,22139
5813079584,PVLP005,right,22140
5813079585,LC14,right,22141
5813080254,KCab-m,right,22142
5813080260,AVLP153,right,22143
5813080269,ER3a_a,left,22144
5813080272,ER3d_d,left,22145
5813080282,AVLP404,right,22146
5813080343,KCab-m,right,22147
5813080632,FC1B,right,22148
5813080766,KCg-m,right,22149
5813080768,SMP544,left,22150
5813080769,CRE031,right,22151
5813080804,FC1D,left,22152
5813080838,EPG,noside,22153
5813080979,PEN_a(PEN1),noside,22154
5813081174,KCg-m,right,22155
5813081175,KCg-d,right,22156
5813081176,KCg-d,right,22157
5813081484,WED055_b,right,22158
5813081494,PFR_b,noside,22159
5813081511,KCab-c,right,22160
5813081686,PFNa,noside,22161
5813081797,KCab-s,right,22162
5813081799,WED030,right,22163
5813081818,FB7K,right,22164
5813081845,LC10,noside,22165
5813081849,SMP324,right,22166
5813081864,FC2B,left,22167
5813082111,LLPC2b,noside,22168
5813082175,PAM12,left,22169
5813082237,PS212,right,22170
5813082239,VES005,right,22171
5813082276,LAL162,right,22172
5813082314,WED043,right,22173
5813082459,CRE054,right,22174
5813082471,CL350,left,22175
5813082481,SA2_b,left,22176
5813082722,CRE021,left,22177
5813082723,CRE006,left,22178
5813082780,SMP024,right,22179
5813082781,AVLP301,right,22180
5813082811,KCab-s,right,22181
5813082847,KCab-c,right,22182
5813082859,WED110,right,22183
5813082948,FS4A,left,22184
5813082964,ORN_DL3,right,22185
5813083316,SMP451,right,22186
5813083325,IB054,right,22187
5813083359,CL198_b,right,22188
5813083386,ORN_DA1,left,22189
5813083541,ORN_DM6,left,22190
5813083651,KCg-d,right,22191
5813083687,PS044,right,22192
5813083717,LHPV5h4,right,22193
5813083719,KCab-m,right,22194
5813083723,M_l2PNm17,right,22195
5813083733,SIP026,right,22196
5813083766,PVLP140,right,22197
5813083779,CRE022,right,22198
5813083780,SMP385,right,22199
5813083922,aSP10C_a,right,22200
5813083990,KCg-m,right,22201
5813084505,KCa'b'-ap1,right,22202
5813084692,KCg-m,right,22203
5813085192,WED037,right,22204
5813085201,LC29,right,22205
5813085202,WED026,right,22206
5813085240,KCa'b'-ap2,right,22207
5813085919,ORN_DM2,right,22208
5813085995,SLP039,right,22209
5813086212,KCab-c,right,22210
5813086586,FB4R,left,22211
5813087438,LHAV6b2_a,right,22212
5813087453,KCab-m,right,22213
5813087454,SLP104,right,22214
5813087496,FC1B,left,22215
5813087531,SMP223,right,22216
5813087532,IbSpsP,noside,22217
5813087551,LHPV6a4_c,right,22218
5813087620,SMP575,right,22219
5813087621,LHAV4j1,right,22220
5813087650,MC64,noside,22221
5813087655,LHAV2c1,right,22222
5813087776,SIP080,right,22223
5813087798,KCg-m,right,22224
5813087817,PAM12,right,22225
5813087831,KCab-c,right,22226
5813087837,FB4A,right,22227
5813087839,aMe5,noside,22228
5813087868,CL208,right,22229
5813087891,SMP544,right,22230
5813087898,ORN_DM6,left,22231
5813087952,LC10,noside,22232
5813087991,SMP278,right,22233
5813087996,LAL087,right,22234
5813088058,KCab-s,right,22235
5813088360,SMP603,right,22236
5813088391,SLP094,right,22237
5813088412,SMP220,right,22238
5813088415,WED035,right,22239
5813088420,VES038,right,22240
5813088458,FB6R,left,22241
5813088464,AVLP371,right,22242
5813088549,PLP150,right,22243
5813088641,FC2A,right,22244
5813088707,hDeltaI,noside,22245
5813088708,AVLP401,right,22246
5813088712,FB4D,left,22247
5813088767,KCab-s,right,22248
5813088784,IB063,right,22249
5813088801,SLP405_c,right,22250
5813088896,AVLP548_b,right,22251
5813088921,LAL175,left,22252
5813088939,FB6P,left,22253
5813089157,SMP154,right,22254
5813089348,ORN_DM4,left,22255
5813089462,LLPC2c,noside,22256
5813089487,mAL1,right,22257
5813089504,LHPD2b1_a,right,22258
5813089732,LC14,right,22259
5813089803,CRE043_c,left,22260
5813089804,KCab-m,right,22261
5813090253,LAL033,right,22262
5813090530,LHPV2a1_e,right,22263
5813090556,CRE019,right,22264
5813090605,KCab-m,right,22265
5813090624,ORN_VC3m,right,22266
5813090649,AVLP094,right,22267
5813090747,VES034_b,right,22268
5813090752,M_vPNml81,right,22269
5813090755,PLP054,right,22270
5813090784,CL349,left,22271
5813090856,LC6,noside,22272
5813090861,KCab-m,right,22273
5813090944,LHAV4h1,right,22274
5813090947,PAM06_a,left,22275
5813090997,KCg-d,right,22276
5813091021,KCa'b'-ap1,right,22277
5813091079,PS254,right,22278
5813091091,CL169,right,22279
5813091211,KCab-s,right,22280
5813091313,KCab-m,right,22281
5813091420,PAM05,left,22282
5813091680,FB6J,left,22283
5813091744,KCab-p,right,22284
5813091758,PAM06_a,left,22285
5813092260,SIP076,right,22286
5813092319,SMP346,right,22287
5813092931,KCab-p,right,22288
5813092990,SMP107,right,22289
5813093014,KCg-m,right,22290
5813093028,LHAV2b6,right,22291
5813093111,KCa'b'-ap2,right,22292
5813093171,PAM04_a,left,22293
5813093544,KCab-m,right,22294
5813093836,PLP071,right,22295
5813093847,KCg-d,right,22296
5813094364,KCg-m,right,22297
5813094560,IB084,left,22298
5813094592,LHPV5h1,right,22299
5813094619,CRE055,right,22300
5813094683,AOTU013,right,22301
5813094743,KCg-m,right,22302
5813094802,AVLP262,right,22303
5813094811,CRE103,right,22304
5813094916,SMP221,right,22305
5813095018,KCa'b'-ap2,right,22306
5813095193,DNp16,right,22307
5813095238,KCab-m,right,22308
5813095395,LHAD1b1_b,right,22309
5813095472,KCa'b'-m,right,22310
5813095523,KCg-m,right,22311
5813095599,WED090,right,22312
5813095667,PFNm_a,noside,22313
5813095915,KCg-m,right,22314
5813096054,VES066,right,22315
5813096129,LHAD1d2,right,22316
5813096198,SMP018_b,right,22317
5813096260,KCa'b'-ap2,right,22318
5813096281,KCab-c,right,22319
5813096321,CL282,right,22320
5813096489,VES081,right,22321
5813096528,KCg-d,right,22322
5813096626,LC40a,right,22323
5813096638,SMP428,right,22324
5813096699,PAM15_a,right,22325
5813096718,SIP040,right,22326
5813096913,CL147,right,22327
5813097020,LAL060,right,22328
5813097021,WED002,right,22329
5813097073,LHAV3k4,right,22330
5813097084,ORN_VA6,noside,22331
5813097142,AOTU053,right,22332
5813097323,CL232,right,22333
5813097582,SLP336,right,22334
5813097604,vDeltaK,noside,22335
5813097615,CL364,right,22336
5813097632,SMP432_a,right,22337
5813097634,AVLP496,right,22338
5813097926,SMP265,right,22339
5813098080,LHAV4a1_b,right,22340
5813098176,WED164,right,22341
5813098195,PLP181,right,22342
5813098223,CRE035,right,22343
5813098282,CL340,left,22344
5813098306,LHAV3b1_a,right,22345
5813098364,PS056,right,22346
5813098368,AVLP478,right,22347
5813098374,SMP215,right,22348
5813098375,SLP347,right,22349
5813098586,Li19,right,22350
5813098710,WED057,right,22351
5813098738,KCab-s,right,22352
5813098776,PAM02,right,22353
5813098975,aIPg3,right,22354
5813099340,AVLP166,right,22355
