,root_id,cell_type,side,top_nt,super_class,cell_class,cell_sub_class,ito_lee_hemilineage,hartenstein_hemilineage,idx,sign,coords
113738,720575940606014566,T5b,left,acetylcholine,optic,LO>LOP,,,,2638,1,
113739,720575940621484609,Li03,right,gaba,optic,LO,,,,49658,-1,
113740,720575940629166635,T4a,left,acetylcholine,optic,ME>LOP,,,,92557,1,
113741,720575940625643244,Sm21,left,acetylcholine,optic,ME,tangential,,,72689,1,
113742,720575940625368078,Dm3p,left,glutamate,optic,ME,,,,71356,-1,
113743,720575940629325642,Pm01,left,gaba,optic,ME,tangential,,,93307,-1,
113744,720575940645280023,T4d,right,acetylcholine,optic,ME>LOP,,,,134583,1,"11.0,65.00"
113745,720575940620396969,Tm4,right,acetylcholine,optic,ME>LO,,,,43408,1,"11.0,33.00"
113746,720575940630797430,Li10,right,glutamate,optic,LO,,,,100963,-1,
113747,720575940606369382,MLt1,right,acetylcholine,optic,ME>LO,,,,3140,1,
113748,720575940624989076,T5d,left,acetylcholine,optic,LO>LOP,,,,69485,1,
113749,720575940626791468,T4b,right,acetylcholine,optic,ME>LOP,,,,78626,1,"11.0,61.00"
113750,720575940624898889,Li09,left,gaba,optic,LO,,,,68961,-1,
113751,720575940615294058,Mi9,left,glutamate,optic,ME,,,,23429,-1,
113752,720575940631653451,T3,left,acetylcholine,optic,ME>LO,,,,105405,1,
113753,720575940627301209,T4d,left,acetylcholine,optic,ME>LOP,,,,81925,1,
113754,720575940610947140,Pm02,right,gaba,optic,ME,tangential,,,10225,-1,
113755,720575940613066262,Tm5e,left,glutamate,optic,ME>LO,,,,16275,-1,
113756,720575940645374500,MLt2,left,acetylcholine,optic,ME>LO,,,,134668,1,
113757,720575940628278012,T5b,left,acetylcholine,optic,LO>LOP,,,,87570,1,
113758,720575940619332475,T4b,right,acetylcholine,optic,ME>LOP,,,,38847,1,"10.0,28.00"
113759,720575940647824004,T4d,right,acetylcholine,optic,ME>LOP,,,,136559,1,"8.0,66.00"
113760,720575940617735380,T5a,right,acetylcholine,optic,LO>LOP,,,,32168,1,"7.0,13.00"
113761,720575940631236559,T2,left,acetylcholine,optic,ME>LO,,,,103315,1,
113762,720575940625015015,Mi1,left,acetylcholine,optic,ME,columnar,,,69646,1,
113763,720575940617713245,T4d,left,acetylcholine,optic,ME>LOP,,,,32078,1,
113764,720575940605435052,Dm3q,left,glutamate,optic,ME,,,,1724,-1,
113765,720575940634654489,Li05,right,acetylcholine,optic,LO,,,,116119,1,
113766,720575940620788672,T5c,left,acetylcholine,optic,LO>LOP,,,,45676,1,
113767,720575940626710576,Li10,right,glutamate,optic,LO,,,,78179,-1,
113768,720575940621518319,Lawf2,left,acetylcholine,optic,ME>LA,,,,49852,1,
113769,720575940650488697,Tm4,left,acetylcholine,optic,ME>LO,,,,137296,1,
113770,720575940617716697,Li01,right,glutamate,optic,LO,,,,32088,-1,
113771,720575940621778158,LMt4,right,glutamate,optic,LO>ME,,,,51449,-1,
113772,720575940606198449,T5d,right,acetylcholine,optic,LO>LOP,,,,2930,1,"13.0,25.00"
113773,720575940622934998,Tm20,left,acetylcholine,optic,ME>LO,,,,57969,1,
113774,720575940629764858,Tm3,right,acetylcholine,optic,ME>LO,,,,95494,1,"15.0,37.00"
113775,720575940620876635,Tm2,left,acetylcholine,optic,ME>LO,,,,46140,1,
113776,720575940632132665,T3,left,acetylcholine,optic,ME>LO,,,,107502,1,
113777,720575940630034882,Dm10,right,gaba,optic,ME,,,,96959,-1,
113778,720575940611842936,T4b,right,acetylcholine,optic,ME>LOP,,,,12423,1,"-4.0,18.00"
113779,720575940631531535,Li05,right,acetylcholine,optic,LO,,,,104823,1,
113780,720575940619844568,Li10,left,glutamate,optic,LO,,,,40807,-1,
113781,720575940617038860,T4a,left,acetylcholine,optic,ME>LOP,,,,29543,1,
113782,720575940611734222,Y3,left,acetylcholine,optic,LOP>ME.LO,,,,12127,1,
113783,720575940618317853,T4c,left,acetylcholine,optic,ME>LOP,,,,34743,1,
113784,720575940624710379,T4c,right,acetylcholine,optic,ME>LOP,,,,67957,1,"10.0,64.00"
113785,720575940611397474,T5a,right,acetylcholine,optic,LO>LOP,,,,11234,1,"-2.0,10.00"
113786,720575940622137101,Li10,left,glutamate,optic,LO,,,,53512,-1,
113787,720575940623486166,Li08,left,gaba,optic,LO,,,,61264,-1,
113788,720575940618265172,T4c,right,acetylcholine,optic,ME>LOP,,,,34509,1,"9.0,67.00"
113789,720575940618199389,T2a,left,acetylcholine,optic,ME>LO,,,,34199,1,
113790,720575940632437807,Li05,right,acetylcholine,optic,LO,,,,108886,1,
113791,720575940606041958,Tm5a,right,acetylcholine,optic,ME>LO,,,,2683,1,
113792,720575940617918950,Sm22,right,glutamate,optic,ME,,,,32894,-1,
113793,720575940619054676,Dm12,right,glutamate,optic,ME,,,,37761,-1,
113794,720575940629228816,T4a,right,acetylcholine,optic,ME>LOP,,,,92848,1,"7.0,65.00"
113795,720575940632494417,Li08,left,gaba,optic,LO,,,,109125,-1,
113796,720575940631915083,T4c,left,acetylcholine,optic,ME>LOP,,,,106451,1,
113797,720575940621247329,Mi9,right,glutamate,optic,ME,,,,48274,-1,"15.0,35.00"
113798,720575940624684296,Dm3p,left,glutamate,optic,ME,,,,67810,-1,
113799,720575940623881450,Y1,right,glutamate,optic,LOP>ME.LO,,,,63312,-1,
113800,720575940623318908,Dm9,left,glutamate,optic,ME,,,,60265,-1,
113801,720575940608896779,T5d,left,acetylcholine,optic,LO>LOP,,,,6592,1,
113802,720575940633097517,TmY3,right,acetylcholine,optic,ME>LO.LOP,,,,111611,1,
113803,720575940610887748,T5d,left,acetylcholine,optic,LO>LOP,,,,10076,1,
113804,720575940614123816,Sm13,left,gaba,optic,ME,,,,19437,-1,
113805,720575940611745230,Tm3,right,acetylcholine,optic,ME>LO,,,,12154,1,"14.0,36.00"
113806,720575940615261491,Y1,left,glutamate,optic,LOP>ME.LO,,,,23329,-1,
113807,720575940612528563,Sm20,right,acetylcholine,optic,ME,tangential,,,14427,1,
113808,720575940634955415,Tm2,left,acetylcholine,optic,ME>LO,,,,116890,1,
113809,720575940620765611,Y1,right,glutamate,optic,LOP>ME.LO,,,,45544,-1,
113810,720575940621314440,Mi1,right,acetylcholine,optic,ME,columnar,,,48650,1,"13.0,25.00"
113811,720575940622676092,MLt3,right,acetylcholine,optic,ME>LO,,,,56543,1,
113812,720575940630342444,LPi03,right,glutamate,optic,LOP,,,,98508,-1,
113813,720575940621752411,Mi4,right,gaba,optic,ME,columnar,,,51271,-1,"14.0,40.00"
113814,720575940640134488,Sm21,right,acetylcholine,optic,ME,tangential,,,129104,1,
113815,720575940630860503,Li01,right,glutamate,optic,LO,,,,101296,-1,
113816,720575940632503865,MLt1,left,acetylcholine,optic,ME>LO,,,,109159,1,
113817,720575940607527090,MLt4,right,acetylcholine,optic,ME>LO,,,,4796,1,
113818,720575940616774981,T4d,left,acetylcholine,optic,ME>LOP,,,,28494,1,
113819,720575940605053408,Dm3q,left,glutamate,optic,ME,,,,1262,-1,
113820,720575940618119970,T5c,right,acetylcholine,optic,LO>LOP,,,,33812,1,"1.0,11.00"
113821,720575940621964784,T4c,left,acetylcholine,optic,ME>LOP,,,,52494,1,
113822,720575940608001884,Pm01,left,gaba,optic,ME,tangential,,,5400,-1,
113823,720575940650182009,Sm02,right,acetylcholine,optic,ME,,,,137217,1,
113824,720575940622305630,Sm02,right,acetylcholine,optic,ME,,,,54501,1,
113825,720575940620342352,Tm20,left,acetylcholine,optic,ME>LO,,,,43166,1,
113826,720575940621042452,T4c,left,acetylcholine,optic,ME>LOP,,,,47131,1,
113827,720575940612319125,T4c,left,acetylcholine,optic,ME>LOP,,,,13752,1,
113828,720575940628199823,Mi9,left,glutamate,optic,ME,,,,87110,-1,
113829,720575940623381453,T5d,left,acetylcholine,optic,LO>LOP,,,,60637,1,
113830,720575940634193008,T4c,right,acetylcholine,optic,ME>LOP,,,,115007,1,"9.0,15.00"
113831,720575940617865105,T4d,left,acetylcholine,optic,ME>LOP,,,,32674,1,
113832,720575940603176049,Dm3p,left,glutamate,optic,ME,,,,130,-1,
113833,720575940626667778,T5c,left,acetylcholine,optic,LO>LOP,,,,77935,1,
113834,720575940622942187,Dm3q,left,glutamate,optic,ME,,,,58006,-1,
113835,720575940636349108,T4b,right,acetylcholine,optic,ME>LOP,,,,120540,1,"12.0,64.00"
113836,720575940626061756,T5d,right,acetylcholine,optic,LO>LOP,,,,74930,1,"-10.0,20.00"
113837,720575940625203699,T4c,left,acetylcholine,optic,ME>LOP,,,,70644,1,
113838,720575940633678734,T4c,right,acetylcholine,optic,ME>LOP,,,,113620,1,"3.0,67.00"
113839,720575940627521597,T5b,right,acetylcholine,optic,LO>LOP,,,,83237,1,"8.0,68.00"
113840,720575940632912159,Mi2,left,glutamate,optic,ME,,,,110966,-1,
113841,720575940660450689,T4a,left,acetylcholine,optic,ME>LOP,,,,138884,1,
113842,720575940645791854,Dm3q,right,glutamate,optic,ME,,,,135120,-1,
113843,720575940618198740,Pm01,right,gaba,optic,ME,tangential,,,34194,-1,
113844,720575940618252801,Dm2,left,acetylcholine,optic,ME,,,,34446,1,
113845,720575940626566244,Dm3p,left,glutamate,optic,ME,,,,77367,-1,
113846,720575940632572999,T3,left,acetylcholine,optic,ME>LO,,,,109449,1,
113847,720575940625284396,T4d,right,acetylcholine,optic,ME>LOP,,,,70960,1,"2.0,66.00"
113848,720575940610799406,T3,left,acetylcholine,optic,ME>LO,,,,9931,1,
113849,720575940631185452,T5d,left,acetylcholine,optic,LO>LOP,,,,103062,1,
113850,720575940626043696,T4d,left,acetylcholine,optic,ME>LOP,,,,74852,1,
113851,720575940622929885,T4d,left,acetylcholine,optic,ME>LOP,,,,57933,1,
113852,720575940628213224,T4d,left,acetylcholine,optic,ME>LOP,,,,87202,1,
113853,720575940628260096,T4d,left,acetylcholine,optic,ME>LOP,,,,87477,1,
113854,720575940624648712,T4d,left,acetylcholine,optic,ME>LOP,,,,67648,1,
113855,720575940630546231,T4d,left,acetylcholine,optic,ME>LOP,,,,99526,1,
113856,720575940625331132,T4c,right,acetylcholine,optic,ME>LOP,,,,71179,1,
113857,720575940627238430,T5d,left,acetylcholine,optic,LO>LOP,,,,81506,1,
113858,720575940610367556,T4a,right,acetylcholine,optic,ME>LOP,,,,9047,1,"9.0,67.00"
113859,720575940613705187,T4c,left,acetylcholine,optic,ME>LOP,,,,18320,1,
113860,720575940627576125,T5a,right,acetylcholine,optic,LO>LOP,,,,83530,1,"6.0,66.00"
113861,720575940626755330,T4c,left,acetylcholine,optic,ME>LOP,,,,78432,1,
113862,720575940633496237,T4b,left,acetylcholine,optic,ME>LOP,,,,113019,1,
113863,720575940628807409,Dm3q,left,glutamate,optic,ME,,,,90644,-1,
113864,720575940628316989,T5d,right,acetylcholine,optic,LO>LOP,,,,87808,1,"8.0,64.00"
113865,720575940612901529,T4c,left,acetylcholine,optic,ME>LOP,,,,15667,1,
113866,720575940625567124,T4a,left,acetylcholine,optic,ME>LOP,,,,72340,1,
113867,720575940627387273,T5c,left,acetylcholine,optic,LO>LOP,,,,82440,1,
113868,720575940635075038,T4c,right,acetylcholine,optic,ME>LOP,,,,117205,1,"10.0,60.00"
113869,720575940627230750,T4d,right,acetylcholine,optic,ME>LOP,,,,81470,1,"15.0,55.00"
113870,720575940641898971,Tm5a,right,acetylcholine,optic,ME>LO,,,,131600,1,
113871,720575940627582525,T4d,right,acetylcholine,optic,ME>LOP,,,,83561,1,"12.0,64.00"
113872,720575940632787364,T4d,left,acetylcholine,optic,ME>LOP,,,,110436,1,
113873,720575940621386516,T5c,left,acetylcholine,optic,LO>LOP,,,,49097,1,
113874,720575940616420914,Dm3q,left,glutamate,optic,ME,,,,27351,-1,
113875,720575940635826356,T5d,left,acetylcholine,optic,LO>LOP,,,,119325,1,
113876,720575940624497405,T5c,left,acetylcholine,optic,LO>LOP,,,,66929,1,
113877,720575940617952084,Mi2,left,glutamate,optic,ME,,,,33039,-1,
113878,720575940632015427,T4c,left,acetylcholine,optic,ME>LOP,,,,106973,1,
113879,720575940616444347,T5a,left,acetylcholine,optic,LO>LOP,,,,27416,1,
113880,720575940613099798,T4d,left,acetylcholine,optic,ME>LOP,,,,16377,1,
113881,720575940640881752,T4d,left,acetylcholine,optic,ME>LOP,,,,130616,1,
113882,720575940632613688,T5c,left,acetylcholine,optic,LO>LOP,,,,109624,1,
113883,720575940620597524,T5c,right,acetylcholine,optic,LO>LOP,,,,44485,1,"-3.0,11.00"
113884,720575940620168395,T5c,right,acetylcholine,optic,LO>LOP,,,,42351,1,"6.0,62.00"
113885,720575940624683838,T4d,right,acetylcholine,optic,ME>LOP,,,,67809,1,"1.0,69.00"
113886,720575940624515145,Dm3q,left,glutamate,optic,ME,,,,67004,-1,
113887,720575940623778186,T4d,left,acetylcholine,optic,ME>LOP,,,,62759,1,
113888,720575940625308430,Sm07,right,gaba,optic,ME,,,,71073,-1,
113889,720575940631484411,T4d,left,acetylcholine,optic,ME>LOP,,,,104582,1,
113890,720575940623276364,T5a,right,acetylcholine,optic,LO>LOP,,,,60020,1,"1.0,67.00"
113891,720575940625277740,T4d,right,acetylcholine,optic,ME>LOP,,,,70927,1,"9.0,67.00"
113892,720575940622375593,Tm9,left,acetylcholine,optic,ME>LO,,,,54945,1,
113893,720575940612316634,T4c,left,acetylcholine,optic,ME>LOP,,,,13744,1,
113894,720575940606014310,T5b,right,acetylcholine,optic,LO>LOP,,,,2637,1,"8.0,14.00"
113895,720575940618324820,T3,left,acetylcholine,optic,ME>LO,,,,34777,1,
113896,720575940620931931,T4c,left,acetylcholine,optic,ME>LOP,,,,46491,1,
113897,720575940616158111,Dm3q,right,glutamate,optic,ME,,,,26423,-1,
113898,720575940627248280,T5d,left,acetylcholine,optic,LO>LOP,,,,81559,1,
113899,720575940617167243,T4c,left,acetylcholine,optic,ME>LOP,,,,29963,1,
113900,720575940624653547,T5d,left,acetylcholine,optic,LO>LOP,,,,67667,1,
113901,720575940606807729,T5c,right,acetylcholine,optic,LO>LOP,,,,3902,1,"3.0,65.00"
113902,720575940611358050,T4d,left,acetylcholine,optic,ME>LOP,,,,11142,1,
113903,720575940617099125,T5d,left,acetylcholine,optic,LO>LOP,,,,29746,1,
113904,720575940624349734,T5a,left,acetylcholine,optic,LO>LOP,,,,66150,1,
113905,720575940618324564,T4c,left,acetylcholine,optic,ME>LOP,,,,34774,1,
113906,720575940637031566,Dm3p,right,glutamate,optic,ME,,,,122028,-1,
113907,720575940623446998,T4b,left,acetylcholine,optic,ME>LOP,,,,61037,1,
113908,720575940626913223,T5d,left,acetylcholine,optic,LO>LOP,,,,79395,1,
113909,720575940630878316,T4c,left,acetylcholine,optic,ME>LOP,,,,101374,1,
113910,720575940626502756,T5b,right,acetylcholine,optic,LO>LOP,,,,77062,1,"10.0,18.00"
113911,720575940646778147,T5d,right,acetylcholine,optic,LO>LOP,,,,135901,1,"2.0,12.00"
113912,720575940622013680,T4c,left,acetylcholine,optic,ME>LOP,,,,52721,1,
113913,720575940612967338,T4b,left,acetylcholine,optic,ME>LOP,,,,15928,1,
113914,720575940634520683,T4a,right,acetylcholine,optic,ME>LOP,,,,115797,1,"4.0,68.00"
113915,720575940621272230,T4d,right,acetylcholine,optic,ME>LOP,,,,48418,1,"10.0,30.00"
113916,720575940612330609,T5c,left,acetylcholine,optic,LO>LOP,,,,13795,1,
113917,720575940644951844,T4c,left,acetylcholine,optic,ME>LOP,,,,134204,1,
113918,720575940622866836,T4a,right,acetylcholine,optic,ME>LOP,,,,57593,1,"3.0,69.00"
113919,720575940621598134,T4a,left,acetylcholine,optic,ME>LOP,,,,50327,1,
113920,720575940623897129,T4a,right,acetylcholine,optic,ME>LOP,,,,63413,1,"12.0,64.00"
113921,720575940616813470,T4d,left,acetylcholine,optic,ME>LOP,,,,28629,1,
113922,720575940627584787,T5b,right,acetylcholine,optic,LO>LOP,,,,83570,1,"-9.0,15.00"
113923,720575940627518269,T5d,right,acetylcholine,optic,LO>LOP,,,,83216,1,"4.0,68.00"
113924,720575940647872900,T4d,left,acetylcholine,optic,ME>LOP,,,,136591,1,
113925,720575940632931294,T4c,right,acetylcholine,optic,ME>LOP,,,,111038,1,"3.0,69.00"
113926,720575940638428479,T5b,left,acetylcholine,optic,LO>LOP,,,,125198,1,
113927,720575940630254583,T4d,left,acetylcholine,optic,ME>LOP,,,,98059,1,
113928,720575940623355672,Dm3q,right,glutamate,optic,ME,,,,60493,-1,
113929,720575940627360664,Tm21,left,acetylcholine,optic,ME>LO,,,,82304,1,
113930,720575940624713736,Dm3p,right,glutamate,optic,ME,,,,67982,-1,
113931,720575940620207952,T5c,right,acetylcholine,optic,LO>LOP,,,,42551,1,"4.0,66.00"
113932,720575940629286659,T4c,left,acetylcholine,optic,ME>LOP,,,,93129,1,
113933,720575940621642630,T5d,left,acetylcholine,optic,LO>LOP,,,,50629,1,
113934,720575940629260035,T5b,right,acetylcholine,optic,LO>LOP,,,,93014,1,"12.0,62.00"
113935,720575940627705426,T5a,left,acetylcholine,optic,LO>LOP,,,,84204,1,
113936,720575940630087294,T5d,left,acetylcholine,optic,LO>LOP,,,,97204,1,
113937,720575940619038491,T4a,left,acetylcholine,optic,ME>LOP,,,,37696,1,
113938,720575940624663560,T4c,right,acetylcholine,optic,ME>LOP,,,,67705,1,"13.0,33.00"
113939,720575940630427496,T4b,left,acetylcholine,optic,ME>LOP,,,,98916,1,
113940,720575940617747037,T4b,right,acetylcholine,optic,ME>LOP,,,,32205,1,"11.0,33.00"
113941,720575940625039335,T4c,left,acetylcholine,optic,ME>LOP,,,,69803,1,
113942,720575940627231006,T5d,right,acetylcholine,optic,LO>LOP,,,,81472,1,"11.0,65.00"
113943,720575940622241285,T4b,left,acetylcholine,optic,ME>LOP,,,,54132,1,
113944,720575940627530045,T5b,right,acetylcholine,optic,LO>LOP,,,,83285,1,"10.0,66.00"
113945,720575940652792310,T4d,left,acetylcholine,optic,ME>LOP,,,,137746,1,
113946,720575940629470107,T4d,left,acetylcholine,optic,ME>LOP,,,,94034,1,
113947,720575940623738820,T4b,left,acetylcholine,optic,ME>LOP,,,,62572,1,
113948,720575940626251308,T4b,right,acetylcholine,optic,ME>LOP,,,,75819,1,"7.0,69.00"
113949,720575940609060107,T5c,left,acetylcholine,optic,LO>LOP,,,,6845,1,
113950,720575940630024826,T5c,left,acetylcholine,optic,LO>LOP,,,,96901,1,
113951,720575940637348208,T4b,left,acetylcholine,optic,ME>LOP,,,,122725,1,
113952,720575940615177878,T4a,left,acetylcholine,optic,ME>LOP,,,,23003,1,
113953,720575940626093616,T4c,left,acetylcholine,optic,ME>LOP,,,,75104,1,
113954,720575940620139467,Tm20,right,acetylcholine,optic,ME>LO,,,,42220,1,"14.0,58.00"
113955,720575940616392276,T4d,left,acetylcholine,optic,ME>LOP,,,,27220,1,
113956,720575940607147721,T4c,left,acetylcholine,optic,ME>LOP,,,,4308,1,
113957,720575940639434429,T5d,left,acetylcholine,optic,LO>LOP,,,,127530,1,
113958,720575940624757739,T5b,right,acetylcholine,optic,LO>LOP,,,,68210,1,"17.0,33.00"
113959,720575940629860858,T5a,left,acetylcholine,optic,LO>LOP,,,,95993,1,
113960,720575940638586787,T4a,right,acetylcholine,optic,ME>LOP,,,,125557,1,"10.0,66.00"
113961,720575940628033688,Dm3q,right,glutamate,optic,ME,,,,86156,-1,
113962,720575940624249607,T5c,right,acetylcholine,optic,LO>LOP,,,,65530,1,"7.0,67.00"
113963,720575940616617885,T4b,left,acetylcholine,optic,ME>LOP,,,,28023,1,
113964,720575940624002604,T4a,right,acetylcholine,optic,ME>LOP,,,,64023,1,"6.0,68.00"
113965,720575940622063487,T4d,left,acetylcholine,optic,ME>LOP,,,,53007,1,
113966,720575940639756084,Dm3v,right,glutamate,optic,ME,,,,128248,-1,
113967,720575940660454529,Dm3q,left,glutamate,optic,ME,,,,138886,-1,
113968,720575940626714114,T5a,left,acetylcholine,optic,LO>LOP,,,,78197,1,
113969,720575940618365725,T4d,left,acetylcholine,optic,ME>LOP,,,,34920,1,
113970,720575940620178256,T4d,right,acetylcholine,optic,ME>LOP,,,,42396,1,"10.0,60.00"
113971,720575940636090548,T5a,right,acetylcholine,optic,LO>LOP,,,,119968,1,"2.0,68.00"
113972,720575940623571711,T4d,left,acetylcholine,optic,ME>LOP,,,,61758,1,
113973,720575940635463275,Dm3q,right,glutamate,optic,ME,,,,118303,-1,
113974,720575940628056392,T4d,left,acetylcholine,optic,ME>LOP,,,,86288,1,
113975,720575940619867185,Mi15,left,acetylcholine,optic,ME,,,,40902,1,
113976,720575940628093768,T2,right,acetylcholine,optic,ME>LO,,,,86514,1,"0.0,12.00"
113977,720575940622767692,T5d,left,acetylcholine,optic,LO>LOP,,,,57076,1,
113978,720575940623208376,T4c,right,acetylcholine,optic,ME>LOP,,,,59652,1,"8.0,62.00"
113979,720575940644383432,T4b,right,acetylcholine,optic,ME>LOP,,,,133558,1,"13.0,31.00"
113980,720575940627571773,T5d,right,acetylcholine,optic,LO>LOP,,,,83506,1,"8.0,68.00"
113981,720575940632133992,T4d,left,acetylcholine,optic,ME>LOP,,,,107506,1,
113982,720575940620861121,Tm21,right,acetylcholine,optic,ME>LO,,,,46053,1,"11.0,21.00"
113983,720575940624492617,T4d,right,acetylcholine,optic,ME>LOP,,,,66907,1,
113984,720575940631929431,T4a,right,acetylcholine,optic,ME>LOP,,,,106519,1,"2.0,66.00"
113985,720575940625576691,T4d,left,acetylcholine,optic,ME>LOP,,,,72393,1,
113986,720575940621601857,T4c,left,acetylcholine,optic,ME>LOP,,,,50352,1,
113987,720575940629580158,T4b,left,acetylcholine,optic,ME>LOP,,,,94634,1,
113988,720575940630769399,T4c,left,acetylcholine,optic,ME>LOP,,,,100801,1,
113989,720575940637835230,Sm02,right,acetylcholine,optic,ME,,,,123882,1,
113990,720575940623987244,T4b,right,acetylcholine,optic,ME>LOP,,,,63938,1,"7.0,67.00"
113991,720575940627862545,T5a,right,acetylcholine,optic,LO>LOP,,,,85150,1,"8.0,66.00"
113992,720575940635460971,T4c,left,acetylcholine,optic,ME>LOP,,,,118293,1,
113993,720575940618375197,T4a,right,acetylcholine,optic,ME>LOP,,,,34963,1,"2.0,64.00"
113994,720575940626403274,T4a,left,acetylcholine,optic,ME>LOP,,,,76589,1,
113995,720575940606269617,Tm5a,left,acetylcholine,optic,ME>LO,,,,3025,1,
113996,720575940611239378,T4d,left,acetylcholine,optic,ME>LOP,,,,10895,1,
113997,720575940617143481,LMa1,left,glutamate,optic,LO>ME,,,,29893,-1,
113998,720575940641829851,T4b,right,acetylcholine,optic,ME>LOP,,,,131568,1,"7.0,15.00"
113999,720575940628362813,T5b,right,acetylcholine,optic,LO>LOP,,,,88133,1,"6.0,66.00"
114000,720575940631318735,T4c,left,acetylcholine,optic,ME>LOP,,,,103801,1,
114001,720575940624429053,T4c,left,acetylcholine,optic,ME>LOP,,,,66594,1,
114002,720575940630174455,Tlp1,right,glutamate,optic,LOP>LO,,,,97641,-1,
114003,720575940630518071,T5c,right,acetylcholine,optic,LO>LOP,,,,99384,1,"4.0,64.00"
114004,720575940635260351,Dm3p,left,glutamate,optic,ME,,,,117816,-1,
114005,720575940621271974,T4d,right,acetylcholine,optic,ME>LOP,,,,48416,1,"12.0,32.00"
114006,720575940638376026,Dm3q,right,glutamate,optic,ME,,,,125103,-1,
114007,720575940628861244,T4c,right,acetylcholine,optic,ME>LOP,,,,90938,1,"3.0,63.00"
114008,720575940621189723,Mi10,left,acetylcholine,optic,ME,,,,47979,1,
114009,720575940610367044,T4a,right,acetylcholine,optic,ME>LOP,,,,9046,1,"7.0,67.00"
114010,720575940616348722,T5b,left,acetylcholine,optic,LO>LOP,,,,27077,1,
114011,720575940622228741,T4d,left,acetylcholine,optic,ME>LOP,,,,54064,1,
114012,720575940624899336,TmY10,left,acetylcholine,optic,ME>LOP.LO,,,,68964,1,
114013,720575940631626514,T4b,left,acetylcholine,optic,ME>LOP,,,,105275,1,
114014,720575940617088837,T5c,left,acetylcholine,optic,LO>LOP,,,,29701,1,
114015,720575940637182821,T2a,left,acetylcholine,optic,ME>LO,,,,122341,1,
114016,720575940616918028,T5d,right,acetylcholine,optic,LO>LOP,,,,29062,1,"4.0,66.00"
114017,720575940619293307,Sm01,right,acetylcholine,optic,ME,,,,38703,1,
114018,720575940611912658,Mi2,right,glutamate,optic,ME,,,,12616,-1,
114019,720575940623687718,Tm27,left,acetylcholine,optic,ME>LO.LOP,,,,62328,1,
114020,720575940647756932,T5c,left,acetylcholine,optic,LO>LOP,,,,136527,1,
114021,720575940629169680,T4c,left,acetylcholine,optic,ME>LOP,,,,92574,1,
114022,720575940629421304,T5c,left,acetylcholine,optic,LO>LOP,,,,93784,1,
114023,720575940624673515,T5c,left,acetylcholine,optic,LO>LOP,,,,67759,1,
114024,720575940628323345,Dm2,left,acetylcholine,optic,ME,,,,87860,1,
114025,720575940645583383,T5d,left,acetylcholine,optic,LO>LOP,,,,134887,1,
114026,720575940627525181,T5a,right,acetylcholine,optic,LO>LOP,,,,83261,1,"10.0,66.00"
114027,720575940624673003,T4d,right,acetylcholine,optic,ME>LOP,,,,67758,1,"-1.0,65.00"
114028,720575940638487871,T5c,left,acetylcholine,optic,LO>LOP,,,,125334,1,
114029,720575940628639175,Sm34,left,glutamate,optic,ME,,,,89676,-1,
114030,720575940629119787,T5b,left,acetylcholine,optic,LO>LOP,,,,92291,1,
114031,720575940630591358,T5c,right,acetylcholine,optic,LO>LOP,,,,99778,1,"-2.0,68.00"
114032,720575940619793997,T4a,right,acetylcholine,optic,ME>LOP,,,,40611,1,"11.0,63.00"
114033,720575940618229332,T5c,right,acetylcholine,optic,LO>LOP,,,,34334,1,"-5.0,15.00"
114034,720575940626841884,Dm3q,right,glutamate,optic,ME,,,,78944,-1,
114035,720575940633117011,Sm02,left,acetylcholine,optic,ME,,,,111658,1,
114036,720575940617980372,T4a,left,acetylcholine,optic,ME>LOP,,,,33160,1,
114037,720575940623263843,T4d,left,acetylcholine,optic,ME>LOP,,,,59962,1,
114038,720575940625213628,T5a,left,acetylcholine,optic,LO>LOP,,,,70675,1,
114039,720575940637878238,T4c,left,acetylcholine,optic,ME>LOP,,,,123983,1,
114040,720575940620553125,T5d,right,acetylcholine,optic,LO>LOP,,,,44212,1,"-3.0,11.00"
114041,720575940629250576,Dm3p,right,glutamate,optic,ME,,,,92975,-1,
114042,720575940632920030,T4d,right,acetylcholine,optic,ME>LOP,,,,110996,1,"4.0,66.00"
114043,720575940646798883,T5b,right,acetylcholine,optic,LO>LOP,,,,135922,1,"12.0,64.00"
114044,720575940629152505,T4c,left,acetylcholine,optic,ME>LOP,,,,92475,1,
114045,720575940630420284,T4b,left,acetylcholine,optic,ME>LOP,,,,98872,1,
114046,720575940625201907,Tm9,left,acetylcholine,optic,ME>LO,,,,70639,1,
114047,720575940646769187,T4d,right,acetylcholine,optic,ME>LOP,,,,135896,1,"-12.0,18.00"
114048,720575940630812022,T5d,right,acetylcholine,optic,LO>LOP,,,,101047,1,"-8.0,16.00"
114049,720575940625020820,T4d,right,acetylcholine,optic,ME>LOP,,,,69683,1,"13.0,35.00"
114050,720575940610437188,Dm2,left,acetylcholine,optic,ME,,,,9199,1,
114051,720575940634893534,T4b,right,acetylcholine,optic,ME>LOP,,,,116718,1,"10.0,62.00"
114052,720575940630155202,T4b,left,acetylcholine,optic,ME>LOP,,,,97537,1,
114053,720575940644403656,T4d,left,acetylcholine,optic,ME>LOP,,,,133580,1,
114054,720575940628398588,T4d,left,acetylcholine,optic,ME>LOP,,,,88352,1,
