idx,hitting_time,cell_group
111913,1.0,R1-6_left
111914,1.0,L4_left
111915,2.336736959681512,LC10a_left
111916,1.0,Mi15_right
111917,4.231755375997248,KCg-m_right
111918,1.0,R1-6_right
111919,0.0,L1_right
111920,4.408578785645197,"CB1141,CB1285_left"
111921,1.9207445494501583,Tm5d_left
111922,5.108806419971886,SA_VTV_2_right
111923,2.4675854369952863,LC10a_left
111924,3.691648378293484,AVLP069_right
111925,2.0,T3_right
111926,0.0,L2_left
111927,4.023661416140597,CB1071_right
111928,2.3428474925560905,Tm32_right
111929,4.652791080049422,VC1_lPN_right
111930,1.9485388502316718,T2_left
111931,0.0,L2_left
111932,4.316328072743432,CB3104_right
111933,1.0,R1-6_right
111934,10.904537637243068,R1-6_left
111935,4.191998204275864,SMP138_left
111936,3.069565867693822,CL089_b_left
111937,3.068266558874549,PLP182_left
111938,2.0,T5b_left
111939,2.0055199216061865,T2_right
111940,1.0,Tm20_left
111941,2.0062725992245842,Y3_right
111942,2.450355194387229,LMa2_right
111943,2.0,T5a_left
111944,4.075073147421217,AVLP252_right
111945,1.0,R1-6_right
111946,1.9341083447095482,Sm21_left
111947,1.9494563084159817,Sm23_right
111948,4.259548602857839,CB1394_d_left
111949,4.804517885310446,ENS3_right
111950,1.7913997764023342,Dm10_left
111951,1.0,C3_left
111952,0.0,L1_right
111953,2.7695453965158316,LC17_left
111954,0.0,L3_left
111955,4.181544954939682,CB2532_left
111956,1.0558686873829255,Tm4_right
111957,1.92469659144707,TmY9q__perp_right
111958,4.615232446302875,CB0836_left
111959,2.949278287054877,Y12_right
111960,2.0116495195354704,TmY5a_right
111961,1.9498957408800186,TmY9q_right
111962,1.0,Dm15_right
111963,4.73663125294451,720575940633196280_right
111964,2.0,T4d_right
111965,1.0,R1-6_right
111966,2.001782944905041,T2a_right
111967,2.01406647663029,LMa5_right
111968,4.457477112208591,SMP105_b_left
111969,1.0,Mi15_left
111970,3.4065867750741403,AVLP441_left
111971,1.009695877317013,Tm5c_right
111972,10.904537637243068,R1-6_left
111973,5.0092004415744205,CB3812_left
111974,1.974544872727719,T2_left
111975,4.580407110140202,CB3733_right
111976,4.492309507638877,720575940633198615_right
111977,2.682749881347519,MTe04_right
111978,1.5629527304028126,Sm17_left
111979,0.0,L3_left
111980,1.0532206584798827,Tm4_right
111981,4.861496556747768,720575940633199383_right
111982,1.8862318208291562,Tm16_left
111983,1.0,R1-6_left
111984,1.9340742058035656,T2a_left
111985,1.9408749089706878,Tm27_right
111986,2.0005541497735466,Dm3p_right
111987,2.003329079045968,Tm21_right
111988,2.0,R1-6_left
111989,1.834657396861352,Dm10_right
111990,1.9704281245130892,Tm27_right
111991,1.618015562630168,Dm3v_left
111992,3.972693491341108,CB1046_left
111993,2.671524914679476,LC14a1_left
111994,1.9253731360659003,Tm5e_right
111995,4.01942827326916,DNge015_right
111996,1.9704404544266705,Tm21_left
111997,1.0,R1-6_left
111998,2.5718486776926754,LCe03_right
111999,4.082083678392572,VES024a_left
112000,2.0,T2a_left
112001,1.0,Mi1_left
112002,2.0,T5d_left
112003,4.265836841625441,ORN_DM2_left
112004,2.0,T5c_left
112005,3.8076242197640022,CL038_right
112006,1.0231425935280165,Dm12_right
112007,3.48605216576276,CB1576_right
112008,4.0578486991604645,CL062_b_left
112009,1.0,Tm9_left
112010,2.01135013828505,Li12_left
112011,1.0,R1-6_right
112012,1.3956359197954242,TmY10_right
112013,2.0,T3_right
112014,1.0,Tm1_right
112015,2.0370119625874374,Mi13_left
112016,4.1518117049311325,CB1155_left
112017,4.0595999336518425,AN_GNG_164_left
112018,4.428074823350676,AN_GNG_140_right
112019,1.0,L5_right
112020,2.000477968849952,T5a_left
112021,1.0988376219898581,TmY10_left
112022,0.0,L3_left
112023,4.785897985601452,CB1574_right
112024,2.3666563549893445,Li11_right
112025,1.9414276726812592,Mi13_right
112026,2.025774017562051,MeTu1_right
112027,2.9328393858671955,KCg-d_right
112028,1.6936351304374155,Dm16_left
112029,3.1953645313706573,PS065_left
112030,3.737804756547013,LHAV2o1_right
112031,2.5400732243289763,LMt2_right
112032,4.654916251959466,MBON10_left
112033,4.106091778578041,AN_AVLP_43_left
112034,2.0725031542033374,Sm09_right
112035,1.9713712884205281,T2a_right
112036,1.0,Tm2_left
112037,4.069512009979078,KCg-m_right
112038,3.652101710748089,CL069_right
112039,1.9479649196726965,T2a_right
112040,1.0,Tm2_right
112041,4.772479307877635,ORN_DM6_left
112042,1.0618931435179628,MLt1_right
112043,2.0071418255668965,Tm33_right
112044,1.0,R1-6_right
112045,2.9905497100059035,"PS184,PS272_left"
112046,2.8501549472063115,LPC1_right
112047,4.808689216763481,lLN2X07_left
112048,4.119635007551739,CB3924_center
112049,2.0497372744684337,TmY5a_left
112050,4.331392699845124,KCg-m_right
112051,1.01777477351935,Tm5a_left
112052,3.800205908168836,DNpe054_right
112053,2.865496858389791,LTe49c_right
112054,4.773662273221558,ORN_DC3_right
112055,1.756379617398983,Dm16_right
112056,5.126854825255494,CB0727_left
112057,1.0063304921903244,pDm8_right
112058,3.6039827911083853,SMP455_left
112059,2.1729716933902816,MTe03_right
112060,1.3116679957669297,Mi13_left
112061,2.0192101540089156,Tm37_left
112062,1.8589309521009523,Tm27_left
112063,1.0,Tm4_left
112064,3.129196173782696,CL085_a_right
112065,4.36610697854124,SLP101_left
112066,1.0,Tm2_right
112067,4.813323837076502,KCab_right
112068,1.7098741338102892,Mi4_right
112069,1.0,Mi9_right
112070,3.927156175799355,R1-6_left
112071,1.895892444568112,T2a_left
112072,1.9746331641543318,Tm5f_left
112073,2.3633734657708656,Li18_left
112074,2.0002824120771785,T5c_left
112075,4.134533683053907,CB1937_left
112076,1.634649138838894,Tm5f_left
112077,3.9238617699477505,CB3698_right
112078,4.716852924047122,DNge023_right
112079,1.2483455013223217,Tm5b_left
112080,2.0652012871217176,LC4_right
112081,2.2629075920801847,LC10b_left
112082,2.4750087308668194,LC22_right
112083,2.247706348998733,Tm36_left
112084,4.5855960999954615,KCab_left
112085,2.010720014728648,TmY5a_left
112086,3.78562876914537,CB1332_right
112087,3.4089837033230808,CB1374_left
112088,5.0,R1-6_left
112089,2.813027938250068,LTe63_right
112090,1.0,L5_right
112091,4.830767460288431,CB4148_left
112092,0.0,L1_left
112093,4.427947248009595,CB2596_left
112094,4.734747912361291,ORN_VM2_right
112095,1.0,R1-6_left
112096,2.0,R1-6_left
112097,2.2562103118974264,720575940633222099_right
112098,1.0,Mi1_left
112099,2.104847992235092,Tm36_right
112100,1.0,Tm1_right
112101,2.008223968301084,T2a_left
112102,3.5437733928753996,CB3343_left
112103,1.8521682340171763,Dm10_right
112104,4.257038020427899,CB3552_left
112105,1.0,Tm2_left
112106,2.036415906374701,Sm31_right
112107,1.9620716927461852,Tm21_left
112108,0.0,R7_right
112109,2.0008826718589057,T5a_left
112110,4.031616129038415,Delta7_right
112111,1.9539264557788611,LMa4_left
112112,2.002914744032972,TmY11_left
112113,1.0,L4_right
112114,2.1039827569978526,LC10c_left
112115,4.605556821448642,KCapbp-ap1_right
112116,0.0,L2_left
112117,1.3925703232154023,Mi2_left
112118,2.0,Lawf2_left
112119,2.0,T5a_left
112120,2.620780378249621,LLPt_right
112121,1.7174665067268418,Sm01_left
112122,1.0224862127304,Tm20_right
112123,1.2839884305644809,Dm3p_right
112124,1.0,Mi15_left
112125,0.0,L1_left
112126,0.0,L2_left
112127,3.547407311050412,IB062_right
112128,4.2269002502103925,KCab-p_right
112129,4.297609695325659,CB3713_right
112130,1.7677158719119261,Tm16_left
112131,1.0,Tm2_left
112132,4.419397769100464,FB9C_right
112133,1.0,L5_right
112134,3.989539037184252,CB1880_right
112135,2.4473930128800294,LLPC2_left
112136,3.649222519123039,VES073_left
112137,1.8907699474604853,Tm21_left
112138,2.877044903383477,DNp30_right
112139,5.220591033323219,DNg48_left
112140,2.0026803490279677,Sm22_left
112141,2.0112013396936974,TuBu07_right
112142,2.015511228571592,TmY5a_left
112143,0.0,R7_right
112144,1.0004062121780153,Dm19_right
112145,2.0,L4_left
112146,3.797948621067452,CB1844_left
112147,2.0452242423945273,Sm04_left
112148,0.0,R8_left
112149,3.51168059935864,KCg-m_left
112150,2.1246627905315556,Sm18_left
112151,1.0,Mi1_left
112152,20.0,R1-6_left
112153,2.0169560002203544,Y3_left
112154,2.0,T3_right
112155,2.758603503490487,LC17_right
112156,1.0,Tm20_left
112157,2.899914258355433,LPC1_right
112158,1.0,T1_left
112159,2.1869082641546798,Tm36_left
112160,2.001221342535623,T5b_right
112161,1.0,T1_right
112162,1.0,R1-6_right
112163,2.003264051267327,T5b_right
112164,1.9444474988187554,T2_left
112165,1.0,R1-6_right
112166,1.0,Mi9_right
112167,2.0,T4b_left
112168,1.0,L5_right
112169,1.37198053345374,Dm3q_right
112170,1.0,R1-6_left
112171,4.074196973783924,ER3p_a_left
112172,1.6951585152313107,720575940633237412_left
112173,3.7800208312936467,AVLP093_left
112174,2.0013794873659707,Pm04_left
112175,20.0,R1-6_left
112176,2.9833997962151777,cLP02_right
112177,1.099885921195313,Dm20_left
112178,1.0532544246439406,R1-6_right
112179,3.0,Lawf1_left
112180,4.407041898502441,CB3772_left
112181,2.0,R1-6_right
112182,1.8307585974253868,Dm1_right
112183,4.1444179808719275,CB3648_right
112184,2.0,T4d_left
112185,1.0,L4_left
112186,1.0264087579278698,Tm4_right
112187,2.0,T5b_left
112188,4.677042945210858,FB4Z_left
112189,2.0,T5c_right
112190,1.0,Mi1_left
112191,5.118932962264449,BM_InOm_left
112192,3.8015152141277535,LAL021_right
112193,4.833225303000075,KCab_right
112194,1.0,Tm9_right
112195,2.0,Pm01_left
112196,2.000200650899918,Pm02_left
112197,1.0160466336706657,Tm3_left
112198,0.0,R7_right
112199,1.0,Mi1_left
112200,1.0151726235003835,Tm4_left
112201,2.0084847677988713,T4b_right
112202,1.0,R1-6_right
112203,2.0009826329791487,Tm21_left
112204,0.0,L2_right
112205,2.1022993530678855,LC16_left
112206,1.8347280741409557,Mi13_left
112207,3.012683666844744,CB2392_left
112208,1.4817326402989701,Dm3p_left
112209,2.04301152553323,LC10c_left
112210,2.9236584945175688,cLP01_right
112211,1.0,T1_left
112212,1.0,C3_right
112213,1.0,Tm20_right
112214,3.3858556959498407,CB1556_left
112215,4.731834133136308,KCab_left
112216,1.874615954360313,Tm5e_right
112217,4.711793068271443,ORN_VM2_right
112218,1.6852253715181824,TmY3_right
112219,4.444668768533279,AN_GNG_41_right
112220,2.969627343386655,CL130_right
112221,2.5099300244984524,LC24_left
112222,1.0,Mi9_right
112223,3.260494121156271,CL085_b_left
112224,0.0,L1_right
112225,3.6378104176337303,CB2259_right
112226,4.6440676371053895,LHPV5c1_left
112227,1.0285486810703257,Tm4_left
112228,3.6124147029855793,CB1709_left
112229,2.732512543396227,LLPC3_right
112230,1.0,Tm2_right
112231,2.000017080826719,T3_right
112232,3.8848412705916173,CB1933_left
112233,1.0,R1-6_right
112234,1.3163659954420326,Sm03_right
112235,1.0,L5_left
112236,3.839729198628817,CB1594_right
112237,2.0,R1-6_right
112238,1.8586089542715785,Mi9_right
112239,0.0,R7_left
112240,1.0,Tm1_right
112241,1.0006112770839573,Dm19_right
112242,2.0776486374295557,Tm37_left
112243,1.052734375,R1-6_right
112244,2.767644856694405,LC17_left
112245,2.021146933299363,Y3_right
112246,5.171663777845339,BM_InOm_right
112247,3.604104793199145,PLP025b_left
112248,2.0128516938865846,T2_right
112249,1.0,Tm2_left
112250,2.0050364556946554,Li12_left
112251,4.732265892170341,ORN_DL5_right
112252,3.776653189058805,CB2953_left
112253,4.335750326416365,CB1687_left
112254,1.95333462062556,Tm5d_right
112255,2.0052750913091812,T2a_right
112256,1.993489753730706,T2_left
112257,4.575277558910241,FS4C_right
112258,1.0,Tm5c_left
112259,1.0,Mi9_right
112260,1.8833150841027477,T2_right
112261,3.4989505442006523,CB1827_right
112262,0.0,L3_right
112263,1.0400620547586987,Tm3_left
112264,1.0,R1-6_right
112265,3.7458634946292584,AN_GNG_SAD_23_right
112266,2.6196625776938673,Li17_left
112267,2.3654851472169693,Li05_right
112268,2.802797929185139,LC18_left
112269,2.4194887249795416,LC10d_right
112270,1.0,R1-6_left
112271,1.0,C2_left
112272,2.002789629956942,R1-6_left
112273,1.0,R1-6_right
112274,2.0,T4b_left
112275,2.034800595265236,TmY5a_left
112276,3.530123576480126,AVLP292_right
112277,2.0953343238090687,TmY14_left
112278,2.8082319425595865,Tlp5_right
112279,2.3742088015001004,MLt8_right
112280,2.0,T4a_right
112281,3.010266496785542,AOTUv3B_P01_left
112282,3.772089292891059,SMP419_right
112283,1.0,Tm9_right
112284,4.762067279880274,KCapbp-ap2_left
112285,4.81118521144008,FS2_right
112286,2.9899592426280157,LPC2_left
112287,1.2801007847689576,Dm2_right
112288,1.8514851462095976,Mi4_right
112289,3.9726317855436,CB3103_left
112290,4.5810906921955326,HRN_VP5_right
112291,2.0,T4a_left
112292,3.836145505751642,SMP345_right
112293,1.5342600998560971,Dm3v_left
112294,4.898522171174632,CB0118_right
112295,4.583427720268246,CB2527_left
112296,2.2714242157775835,LC13_right
112297,3.8148718165688402,CB2717_left
112298,1.1695501712057417,R1-6_right
112299,4.034575080162204,JO-D_right
112300,5.195549704429435,BM_InOm_right
112301,1.0532544246439406,R1-6_right
112302,1.0,R1-6_left
112303,2.699984246125755,SMP045_right
112304,1.0,pDm8_right
112305,2.565353302697271,LC34_left
112306,4.732352515230794,HRN_VP4_left
112307,2.0476523808137674,LC12_left
112308,3.238429335177627,CB0115_left
112309,1.7065527472024522,Mi13_right
112310,1.9687865340202317,Tm27_left
112311,3.9765897953315954,AN_GNG_165_right
112312,1.6280885618077057,Mi13_right
112313,1.0045329977774604,Tm3_right
112314,4.693823354483551,CB2895_right
112315,2.6100634819454527,LLPC2_right
112316,1.0,Dm9_right
112317,3.999841288282545,AN_GNG_175_right
112318,0.0,R8_left
112319,1.0,R1-6_right
112320,1.0,R1-6_right
112321,2.0,R1-6_right
112322,2.0028249517976517,Tm7_right
112323,2.0,R1-6_right
112324,1.0,Tm9_right
112325,1.0,C2_right
112326,4.784501588762597,v2LN47_left
112327,4.489952840579567,CB1593_right
112328,4.9299856709534335,BM_InOm_right
112329,1.832709726233527,Mi13_right
112330,4.44597552553698,JO-mz_left
112331,3.743211893456666,720575940633287469_center
112332,1.0,Tm20_right
112333,4.691546204833999,SA_MDA_1_right
112334,1.6433523203373661,Dm3v_left
112335,4.271033113630889,KCg-m_left
112336,4.9792647223034505,BM_InOm_right
112337,1.0,T1_right
112338,1.2246474713701234,Dm3q_left
112339,0.0,L2_right
112340,4.096427301525414,CB2876_left
112341,4.720292939314015,CB3519_right
112342,4.075568110897158,SLP289_right
112343,4.46417885454646,CB1025_right
112344,2.3130607805863916,aMe26_right
112345,2.1541786591431924,LC28b_left
112346,0.0,R8_right
112347,1.7303845458258618,MTe07_left
112348,4.3394384592084645,AN_GNG_SAD_26_right
112349,4.027777769499355,R1-6_left
112350,4.567981597558364,DNge065_left
112351,4.754642096608288,JO-F_right
112352,2.0,T4d_right
112353,2.022075646290271,Sm07_right
112354,4.653248924943796,ORN_DM5_left
112355,1.4117647036910057,R1-6_right
112356,3.239625139623242,R1-6_left
112357,5.224480089333381,BM_vOcci_vPoOr_left
112358,4.7516357803175335,lLN2T_b_right
112359,4.0554058128975665,ANXXX005_left
112360,3.9659115196387136,R1-6_left
112361,2.0,T4c_right
112362,2.2941709209373955,MeTu4d_right
112363,4.762642912272447,SA_DMT_DMetaN_12_right
112364,5.0437932222656565,BM_InOm_left
112365,1.0,T1_right
112366,0.0,L1_right
112367,2.0401516112234495,Tm37_right
112368,2.0053475141244137,T5b_right
112369,2.0,T4c_right
112370,2.0,T3_left
112371,1.915644785393876,Tm27_left
112372,2.8056849353265054,LC18_right
112373,2.2315435904179464,Tm32_left
112374,2.0567083750826476,Tm37_left
112375,4.432679668624641,AN_GNG_105_left
112376,2.675301275599227,LC15_right
112377,2.0,T5a_right
112378,4.344541906862316,CL113_right
112379,3.0551273462896145,CB2697_right
112380,4.11167135719207,AVLP567_left
112381,5.0977255315755166,BM_InOm_left
112382,3.0014000072275504,CB1340_right
112383,5.473724350318389,TPMN1_left
112384,1.0,R1-6_right
112385,4.418584619320477,KCg-m_right
112386,2.0215018018089435,Sm12_left
112387,1.0,L4_left
112388,4.747074453102884,KCapbp-m_right
112389,4.400196771261902,JO-B_right
112390,0.0,L3_left
112391,1.981374928258817,Tm25_right
112392,3.346628983081848,CB0682_left
112393,4.531583875274775,AN_GNG_162_left
112394,1.0,Tm9_right
112395,4.571652448437,PFNv_left
112396,5.272311749272839,SA_VTV_5_right
112397,4.292468474866844,720575940633304312_left
112398,4.248938549378046,AN_multi_3_left
112399,4.457092209113085,LHAV4c1_right
112400,2.0029220317766754,Tm21_right
112401,3.9903307835021744,720575940633305261_center
112402,1.8848939119401433,Tm5f_left
112403,2.877625181611846,Li30_left
112404,2.984171793979222,TuBu03_left
112405,0.0,R7_right
112406,0.0,L3_right
112407,4.564127989633176,CB0024_right
112408,2.0,720575940633307044_left
112409,3.123123175004835,CL128a_left
112410,2.9574804643915864,LPC2_right
112411,1.0,Mi15_left
112412,3.779814909116626,CB2258_right
112413,4.0400485390451175,PS100_left
112414,2.0729129062465197,Li06_left
112415,1.0,Tm1_right
112416,2.0036808835173128,Tm21_right
112417,1.99898540840333,MTe44_right
112418,1.7271220943771488,Sm03_right
112419,1.0,R1-6_left
112420,4.644104650560879,ORN_DM2_left
112421,1.0,Tm3_left
112422,2.0605086443584173,aMe1_right
112423,1.0,R1-6_left
112424,4.505770761900702,KCab_right
112425,4.713455341505529,ORN_VM5d_left
112426,0.0,L1_right
112427,4.0,R1-6_left
112428,1.0100736374676358,Tm4_left
112429,1.84622391085776,Tm5f_left
112430,1.988344909880281,Dm18_left
112431,1.0,R1-6_right
112432,1.0255314338362467,Tm3_left
112433,3.804191409674928,PS099a_left
112434,1.0,R1-6_right
112435,4.893999106992778,CB0462_right
112436,1.0,R1-6_right
112437,4.749749151847846,CB0216_right
112438,1.0,Tm2_right
112439,4.134134515305528,CB0226_left
112440,2.0,T5a_right
112441,2.0024468883532993,Li26_left
112442,4.04929138769456,720575940633317284_left
112443,3.832045961768616,aSP-f3_right
112444,3.382875780713084,CB1932_right
112445,1.0,R1-6_left
112446,1.4357163422821344,Dm3q_left
112447,1.914143703517237,Sm20_left
112448,1.2093687201048557,Dm2_right
112449,1.0,C3_right
112450,2.0001381865520647,T2a_left
112451,2.0,T4c_right
112452,5.552224767458232,SA_VTV_4_left
112453,4.556884940541368,CB3198_right
112454,1.772607668144924,Lai_left
112455,3.52904746958677,CB1193_right
112456,2.0,T4a_left
112457,2.05997819252291,LC10c_left
112458,1.0,Mi15_left
112459,1.7180116739919717,Lai_right
112460,1.513504615595331,Tm5d_right
112461,2.0,T5c_left
112462,3.269960072632092,AVLP281_left
112463,4.787408456359921,KCapbp-ap2_left
112464,4.791467886933972,KCab_left
112465,0.0,R8_right
112466,1.6248212978267387,TmY10_left
112467,2.3289438332293333,LTe12_left
112468,4.440289178791806,AN_GNG_88_left
112469,1.0,Tm2_right
112470,2.6669126070404645,720575940633325988_left
112471,1.972259050347187,T2_right
112472,4.465879541910284,CB2476_left
112473,1.0,R1-6_right
112474,3.099723523095537,PVLP101b_left
112475,2.0,T5a_left
112476,2.9858048011939244,LPi11_left
112477,3.298722506718884,CB1635_right
112478,3.865678447965554,CL361_right
112479,1.0,Tm4_left
112480,2.0,T4a_left
112481,3.73551831887958,"VES051,VES052_left"
112482,1.0,Mi1_left
112483,2.000026602687893,T3_left
112484,2.0004016312819926,T5a_right
112485,5.075453916751218,BM_InOm_left
112486,1.3470085486745025,Dm3p_right
112487,4.004532097255166,CB1513_left
112488,2.9913126790583466,LPi01_left
112489,2.0,T5c_right
112490,1.0,R1-6_left
112491,1.0,Tm20_right
112492,3.3647790796953014,PS137_left
112493,2.5075837185021763,LLPC1_right
112494,4.398308879712794,CB2018_right
112495,4.343563197875795,KCg-m_left
112496,2.0,T4a_right
112497,1.6587221092032125,TmY3_left
112498,2.015987094591487,MeTu1_left
112499,1.1094119679181906,Dm3q_left
112500,5.123338110937976,BM_vOcci_vPoOr_left
112501,3.3282564799057863,CB1635_right
112502,2.2840885857880346,LC25_left
112503,1.4283541004629035,TmY10_right
112504,1.0322080891940484,Tm5c_left
112505,1.2812086038284083,TmY10_right
112506,3.8539217522618068,SLP275_left
112507,4.120545268901996,CB3902_center
112508,4.725409263476015,KCab_left
112509,1.897104110927545,T2a_left
112510,1.0,Mi1_left
112511,2.0858738347505863,TmY14_right
112512,2.0,T4c_left
112513,1.9656276676868107,Tm5f_right
112514,1.0,Dm2_left
112515,3.9228276619620277,"ATL035,ATL036_left"
112516,3.7426624143205585,720575940633338669_left
112517,1.9580738861453615,Sm08_right
112518,0.0,R8_left
112519,4.630370675020645,CB2467_right
112520,3.7372682896191107,CB3663_right
112521,1.9306748689312312,T2a_right
112522,1.0,Mi9_right
112523,4.395047527588433,KCg-m_left
112524,4.852579933286966,CB0241_left
112525,1.0,C3_right
112526,2.000001904711244,R1-6_right
112527,1.2990255874768204,Mi2_right
112528,0.0,R7_right
112529,2.6934984682829826,LC14a2_left
112530,2.015395100896219,TmY4_right
112531,1.230209091627637,Mi4_right
112532,2.0,T3_right
112533,0.0,L3_left
112534,1.0,R1-6_right
112535,1.2642800416078601,TmY10_right
112536,1.0,Tm2_left
112537,2.0100024636936697,T2_right
112538,1.0,Mi1_right
112539,2.001698183369756,T5d_right
112540,1.0,T1_right
112541,1.0,Tm2_right
112542,1.0871369715313923,Mi15_right
112543,2.0001427805050143,T4c_left
112544,2.0,R1-6_right
112545,2.9589728325182527,Tlp1_right
112546,2.184625738734118,Tm36_left
112547,1.0,R1-6_left
112548,2.0,R1-6_right
112549,3.7726682278076216,"PS164,PS165_left"
112550,3.301114490677966,AVLP441_left
112551,2.28709729137428,Li18_right
112552,2.2661318683785567,Li06_right
112553,3.0745019318051954,AVLP531_right
112554,2.0,R1-6_right
112555,2.7438377051035148,LC17_left
112556,1.0,R1-6_right
112557,3.0376098613267963,CB0222_left
112558,1.793326805488587,TmY3_left
112559,0.0,L3_right
112560,2.0,T5d_right
112561,1.310201434521976,Dm3q_left
112562,3.432572466010484,CB2185_right
112563,1.0079749454580451,Tm5a_left
112564,3.7890634599685034,CB2131_right
112565,1.0,T1_right
112566,1.1145106181996949,MeTu3c_left
112567,4.77565832691698,ORN_VM5d_left
112568,2.0320519596443525,LC12_right
112569,4.316500115655413,720575940633354232_right
112570,2.0,T5a_right
112571,2.7051764774722153,TmY20_left
112572,2.340021339290855,Li10_left
112573,3.1133555652368465,CB0962_left
112574,1.0,Tm2_right
112575,2.0097833193437924,TmY4_right
112576,2.0,T5b_right
112577,1.481774075399782,Mi13_right
112578,4.2432635772225336,720575940633356280_right
112579,1.0465135364443323,Tm4_right
112580,1.0,R1-6_right
112581,4.072211930473201,"SMP142,SMP145_left"
112582,4.182347232638884,VP1m+_lvPN_left
112583,1.0,Mi9_right
112584,3.469574265383941,SMP342_right
112585,1.0000517618847766,Dm15_right
112586,2.013894512475634,Sm07_right
112587,4.895475312979988,BM_Vib_left
112588,3.9449668640362576,CB2007_left
112589,1.0,R1-6_right
112590,1.5870460813267215,Dm3p_right
112591,2.1055103488007063,Tm8a_left
112592,1.0186506448489552,Tm4_right
112593,1.3974070699473469,Mi2_right
112594,1.750413072838982,Sm02_right
112595,0.0,L1_left
112596,1.0325286483071197,Tm4_left
112597,2.098125221828955,LC16_left
112598,2.1800860238109623,LC28b_right
112599,1.0,Tm1_left
112600,1.4971283360790628,Mi2_right
112601,2.0,R1-6_left
112602,1.0,Tm9_right
112603,3.3908507882453724,CB0257_left
112604,4.3036539457801,AN_GNG_IPS_20_right
112605,4.666791058069308,JO-FVA_left
112606,1.950359149217393,T2_right
112607,2.0,T4c_right
112608,1.0,T1_left
112609,4.457523666023123,CB1575_right
112610,2.3952411405528053,Li16_right
112611,5.196662814624307,BM_dOcci_left
112612,2.085952471580221,Tm16_right
112613,4.108303344688284,LHAV1a3_right
112614,1.0,Mi9_right
112615,2.0,T4b_left
112616,3.1806823665485933,CB3868_left
112617,5.231670870994059,SA_VTV_5_left
112618,4.6564951556489635,ORN_VL2a_right
112619,5.143395567329195,SA_VTV_2_left
112620,2.705811687417163,TmY31_left
112621,1.0,T1_left
112622,3.1971659839658897,CB1906_left
112623,0.0,R7_right
112624,0.0,R8_left
112625,2.428083386308001,LC14a2_right
112626,2.0343319454848676,TmY4_left
112627,4.777985817727789,ORN_DP1m_right
112628,0.0,R8_right
112629,2.350331942262545,Li05_left
112630,3.391298318419483,CL161b_right
112631,3.028645462270924,PLP108_right
112632,4.507471320954097,PFNm_left
112633,1.0,Dm15_right
112634,2.0031117188862675,Tm21_right
112635,1.0,Tm9_left
112636,4.7586183777950115,KCab_left
112637,2.3231312579864585,LC27_right
112638,4.440307557659609,CB2787_left
112639,2.004464677135036,MeTu1_left
112640,1.0049520199747382,Tm4_right
112641,1.0,T1_right
112642,2.001667432524534,T2a_right
112643,2.9570860028870536,LPi09_right
112644,2.0,T4b_right
112645,4.5967410471556,v2LN4_left
112646,0.0,R8_left
112647,2.0,R1-6_right
112648,2.3039922746667036,MeTu4d_right
112649,3.639548446525352,LHPV6r1_left
112650,2.0,T4c_right
112651,3.2953499782563656,CL292b_left
112652,1.0,Tm1_left
112653,5.074461740374191,CB0885_right
112654,1.0323107911062137,Tm4_left
112655,2.0,T5d_left
112656,1.0,R1-6_right
112657,2.94525461288668,LPi09_right
112658,1.0,L4_right
112659,2.0004026361362697,T5d_left
112660,2.795399902716796,Y11_right
112661,2.0001301400708416,T5c_left
112662,2.0,R1-6_left
112663,1.0,R1-6_right
112664,0.0,R7_left
112665,1.0,L5_right
112666,1.0,L4_right
112667,1.9810088200181801,T2_right
112668,2.0,T4a_right
112669,3.9161528750739922,"LAL096,LAL097_left"
112670,4.415074824633911,JO-mz_right
112671,1.865082524235171,Tm16_right
112672,2.0344521102371993,Sm07_right
112673,2.0,T4c_left
112674,1.1475246931065857,MeTu3b_right
112675,2.0,T4c_right
112676,1.0,R1-6_right
112677,1.0,T1_left
112678,4.463848384396114,CB3239_right
112679,2.0125429892900435,Sm08_left
112680,0.0,L3_right
112681,1.7149448741832447,TmY3_left
112682,1.0031297413645928,Dm11_left
112683,1.6134735149031596,Mi4_left
112684,2.3503064310405657,Li03_left
112685,0.0,L3_right
112686,1.5003109439080018,Dm2_left
112687,2.000037289027565,T3_left
112688,4.046856410519017,CB2349_left
112689,2.574620625080067,KCg-d_left
112690,2.0,T3_right
112691,1.0,C3_right
112692,2.0,T4c_right
112693,2.135151970829795,R1-6_right
112694,4.73190857896138,AN_GNG_197_left
112695,2.047929045219685,TmY5a_right
112696,2.0,T3_left
112697,4.812977682932837,BM_InOm_left
112698,4.84134918077896,ORN_DL1_right
112699,1.9246315165400136,Tm5e_left
112700,2.0041000294578737,T2a_right
112701,3.122483113754666,CB3308_left
112702,1.3526722584081297,TmY10_right
112703,0.0,R8_right
112704,1.4036551805148525,TmY9q_left
112705,4.769434145526566,vDeltaM_right
112706,1.9127689130911683,T2_right
112707,2.0,T4c_right
112708,1.989737926529315,TmY11_left
112709,1.894941514399353,Tm5d_left
112710,0.0,L1_left
112711,1.936224241004589,Mi14_left
112712,3.7072436604108083,PLP042c_right
112713,4.379811774288021,CB2066_right
112714,2.0,R1-6_left
112715,2.0482467357456837,LC12_right
112716,3.913912022083116,LHPV5g2_left
112717,1.0082892953502434,Tm4_right
112718,3.4174991528910095,CB2665_right
112719,3.9111742522402033,720575940633394861_right
