,root_id,cell_type,side,top_nt,super_class,cell_class,cell_sub_class,idx,sign
79255,720575940617529378,T5b,right,acetylcholine,optic,LO>LOP,,10714,1
79256,720575940628586728,L1,right,glutamate,optic,LA>ME,L1-5,30971,-1
79257,720575940623961101,T4a,right,acetylcholine,optic,ME>LOP,,22083,1
79258,720575940615529084,Mi4,right,gaba,optic,ME,columnar,8254,-1
79262,720575940622994982,T4a,right,acetylcholine,optic,ME>LOP,,20194,1
79263,720575940626860290,Tm6,right,acetylcholine,optic,ME>LO,,27224,1
79265,720575940617809809,T4c,right,acetylcholine,optic,ME>LOP,,11115,1
79268,720575940610651346,T4a,right,acetylcholine,optic,ME>LOP,,3238,1
79269,720575940634840683,T4a,right,acetylcholine,optic,ME>LOP,,40417,1
79270,720575940622119382,T5c,right,acetylcholine,optic,LO>LOP,,18489,1
79272,720575940639765693,T5d,right,acetylcholine,optic,LO>LOP,,44508,1
79277,720575940622990121,Tm1,right,acetylcholine,optic,ME>LO,,20187,1
79279,720575940639564870,T4b,right,acetylcholine,optic,ME>LOP,,44337,1
79280,720575940630268780,T4c,right,acetylcholine,optic,ME>LOP,,33900,1
79285,720575940622641321,L1,right,glutamate,optic,LA>ME,L1-5,19488,-1
79286,720575940616865083,L2,right,acetylcholine,optic,LA>ME,L1-5,9820,1
79289,720575940612556438,Mi1,right,acetylcholine,optic,ME,columnar,4867,1
79290,720575940623571555,Mi1,right,acetylcholine,optic,ME,columnar,21333,1
79293,720575940627913609,R1-6,right,acetylcholine,sensory,visual,,29563,1
79294,720575940633678756,R1-6,right,acetylcholine,sensory,visual,,39378,1
79295,720575940629124358,R1-6,right,acetylcholine,sensory,visual,,31978,1
79296,720575940638881252,R1-6,right,acetylcholine,sensory,visual,,43814,1
79297,720575940620158379,R1-6,right,acetylcholine,sensory,visual,,14491,1
79299,720575940621654305,T4d,right,acetylcholine,optic,ME>LOP,,17502,1
79303,720575940623835389,L2,right,acetylcholine,optic,LA>ME,L1-5,21805,1
79307,720575940633207010,L5,right,acetylcholine,optic,LA>ME,L1-5,38771,1
79312,720575940622102966,Tm4,right,acetylcholine,optic,ME>LO,,18440,1
79317,720575940631378755,T4a,right,acetylcholine,optic,ME>LOP,,35947,1
79318,720575940620526757,T5b,right,acetylcholine,optic,LO>LOP,,15108,1
79320,720575940620640594,T4b,right,acetylcholine,optic,ME>LOP,,15355,1
79322,720575940629759788,T5a,right,acetylcholine,optic,LO>LOP,,32978,1
79324,720575940623853309,T5d,right,acetylcholine,optic,LO>LOP,,21827,1
79325,720575940605353062,T3,right,acetylcholine,optic,ME>LO,,485,1
79327,720575940620548289,L1,right,glutamate,optic,LA>ME,L1-5,15146,-1
79328,720575940620212500,Mi13,right,gaba,optic,ME,,14558,-1
79329,720575940618479761,720575940618479761,right,acetylcholine,optic,ME,,12161,1
79330,720575940623500295,C2,right,gaba,optic,ME>LA,,21208,-1
79332,720575940631911235,T5a,right,acetylcholine,optic,LO>LOP,,36767,1
79333,720575940619654193,C2,right,gaba,optic,ME>LA,,13671,-1
79334,720575940619363486,Tm16,right,acetylcholine,optic,ME>LO,,13331,1
79335,720575940637644004,T2a,right,acetylcholine,optic,ME>LO,,42804,1
79336,720575940621404144,T5a,right,acetylcholine,optic,LO>LOP,,17002,1
79337,720575940622007905,TmY11,right,acetylcholine,optic,ME>LO.LOP,,18243,1
79338,720575940623853821,TmY5a,right,glutamate,optic,ME>LO.LOP,,21829,-1
79339,720575940606986418,T5d,right,acetylcholine,optic,LO>LOP,,1380,1
79340,720575940622010956,T5c,right,acetylcholine,optic,LO>LOP,,18251,1
79341,720575940623854077,T5b,right,acetylcholine,optic,LO>LOP,,21830,1
79342,720575940624039108,Tm1,right,acetylcholine,optic,ME>LO,,22253,1
79343,720575940623467084,CB3856,right,gaba,optic,ME,,21146,-1
79347,720575940643679688,T5b,right,acetylcholine,optic,LO>LOP,,46245,1
79348,720575940612039154,T4a,right,acetylcholine,optic,ME>LOP,,4307,1
79349,720575940629445754,T3,right,acetylcholine,optic,ME>LO,,32472,1
79350,720575940639771776,T2a,right,acetylcholine,optic,ME>LO,,44514,1
79351,720575940605394976,Tm3,right,acetylcholine,optic,ME>LO,,505,1
79352,720575940625484425,TmY3,right,acetylcholine,optic,ME>LO.LOP,,24835,1
79353,720575940605395232,T2,right,acetylcholine,optic,ME>LO,,506,1
79354,720575940627810759,T5c,right,acetylcholine,optic,LO>LOP,,29347,1
79355,720575940636023159,C2,right,gaba,optic,ME>LA,,41527,-1
79356,720575940612773338,T4b,right,acetylcholine,optic,ME>LOP,,5122,1
79358,720575940616505174,TmY5a,right,glutamate,optic,ME>LO.LOP,,9379,-1
79359,720575940618782599,T4c,right,acetylcholine,optic,ME>LOP,,12637,1
79361,720575940632818605,T4c,right,acetylcholine,optic,ME>LOP,,38284,1
79362,720575940636984687,Mi2,right,glutamate,optic,ME,,42285,-1
79365,720575940613657366,Pm4,right,gaba,optic,ME,,6172,-1
79367,720575940613526824,Mi2,right,glutamate,optic,ME,,5989,-1
79369,720575940626951178,Mi9,right,glutamate,optic,ME,,27429,-1
79370,720575940623289162,T4b,right,acetylcholine,optic,ME>LOP,,20807,1
79371,720575940620225473,T3,right,acetylcholine,optic,ME>LO,,14576,1
79372,720575940617146513,CB3851,right,acetylcholine,optic,ME>LO,,10198,1
79374,720575940639378493,720575940639378493,right,glutamate,optic,ME>LO,,44172,-1
79375,720575940612560150,CB3852,right,acetylcholine,optic,ME>LO,,4870,1
79378,720575940629395578,Mi15,right,acetylcholine,optic,ME,,32390,1
79379,720575940619848533,T3,right,acetylcholine,optic,ME>LO,,14002,1
79381,720575940617145361,T5c,right,acetylcholine,optic,LO>LOP,,10195,1
79382,720575940635931755,T4a,right,acetylcholine,optic,ME>LOP,,41456,1
79384,720575940623200138,TmYem1,right,acetylcholine,optic,ME>LO.LOP,,20649,1
79385,720575940620187995,CB3851,right,acetylcholine,optic,ME>LO,,14527,1
79386,720575940631397955,CB3851,right,acetylcholine,optic,ME>LO,,35985,1
79387,720575940628231273,TmY18,right,acetylcholine,optic,ME>LO.LOP,,30243,1
79388,720575940616487327,Tm16,right,acetylcholine,optic,ME>LO,,9360,1
79389,720575940626957445,Mi15,right,acetylcholine,optic,ME,,27443,1
79390,720575940625188042,Tm9,right,acetylcholine,optic,ME>LO,,24424,1
79391,720575940623860477,T2a,right,acetylcholine,optic,ME>LO,,21843,1
79392,720575940622058480,Tm20,right,acetylcholine,optic,ME>LO,,18353,1
79393,720575940638888245,Mi4,right,gaba,optic,ME,columnar,43823,-1
79395,720575940639578182,T3,right,acetylcholine,optic,ME>LO,,44352,1
79396,720575940617009735,T5d,right,acetylcholine,optic,LO>LOP,,10030,1
79399,720575940617348582,T4c,right,acetylcholine,optic,ME>LOP,,10478,1
79400,720575940622309085,Dm3,right,glutamate,optic,ME,,18859,-1
79401,720575940623203210,T4c,right,acetylcholine,optic,ME>LOP,,20655,1
79403,720575940628639311,Mi13,right,gaba,optic,ME,,31086,-1
79405,720575940616424209,T4d,right,acetylcholine,optic,ME>LOP,,9294,1
79406,720575940631749516,Dm3,right,glutamate,optic,ME,,36546,-1
79407,720575940627523076,Dm3,right,glutamate,optic,ME,,28811,-1
79408,720575940629871319,L1,right,glutamate,optic,LA>ME,L1-5,33175,-1
79409,720575940629871063,L3,right,acetylcholine,optic,LA>ME,L1-5,33174,1
79414,720575940622021452,C3,right,gaba,optic,ME>LA,,18269,-1
79416,720575940624057608,T5c,right,acetylcholine,optic,LO>LOP,,22288,1
79419,720575940614473622,T5d,right,acetylcholine,optic,LO>LOP,,6972,1
79422,720575940608972995,T5c,right,acetylcholine,optic,LO>LOP,,2273,1
79428,720575940628405391,720575940628405391,right,gaba,optic,ME,,30621,-1
79432,720575940621485138,Dm3,right,glutamate,optic,ME,,17149,-1
79435,720575940643414688,Mi15,right,acetylcholine,optic,ME,,46163,1
79437,720575940618020933,T2a,right,acetylcholine,optic,ME>LO,,11416,1
79438,720575940621412852,T5d,right,acetylcholine,optic,LO>LOP,,17017,1
79443,720575940625826960,Mi9,right,glutamate,optic,ME,,25396,-1
79444,720575940634458519,CB3852,right,acetylcholine,optic,ME>LO,,40117,1
79445,720575940618081117,CB3847,right,gaba,optic,ME,,11531,-1
79449,720575940636138853,Tm1,right,acetylcholine,optic,ME>LO,,41641,1
79451,720575940639726720,TmY4,right,acetylcholine,optic,ME>LO.LOP,,44482,1
79453,720575940607941298,Tm1,right,acetylcholine,optic,ME>LO,,1769,1
79455,720575940618542134,Tm1,right,acetylcholine,optic,ME>LO,,12258,1
79458,720575940620637266,T4c,right,acetylcholine,optic,ME>LOP,,15348,1
79459,720575940620628818,T5c,right,acetylcholine,optic,LO>LOP,,15335,1
79461,720575940620544096,T5a,right,acetylcholine,optic,LO>LOP,,15137,1
79462,720575940616705949,CB3857,right,gaba,optic,LOP,,9619,-1
79465,720575940620515857,T4c,right,acetylcholine,optic,ME>LOP,,15079,1
79466,720575940632366675,T2a,right,acetylcholine,optic,ME>LO,,37496,1
79469,720575940605758752,T5d,right,acetylcholine,optic,LO>LOP,,694,1
79470,720575940632280680,T4c,right,acetylcholine,optic,ME>LOP,,37362,1
79471,720575940606410174,CB3836,right,acetylcholine,optic,ME>LO,,1046,1
79472,720575940620496913,T4a,right,acetylcholine,optic,ME>LOP,,15051,1
79473,720575940624046630,T4a,right,acetylcholine,optic,ME>LOP,,22264,1
79476,720575940616917772,T5a,right,acetylcholine,optic,LO>LOP,,9899,1
79477,720575940631725452,T4b,right,acetylcholine,optic,ME>LOP,,36509,1
79478,720575940634848875,CB3857,right,gaba,optic,LOP,,40426,-1
79482,720575940609425347,T4a,right,acetylcholine,optic,ME>LOP,,2545,1
79483,720575940612115685,T5d,right,acetylcholine,optic,LO>LOP,,4371,1
79484,720575940631382851,T4a,right,acetylcholine,optic,ME>LOP,,35963,1
79485,720575940620445536,T5d,right,acetylcholine,optic,LO>LOP,,14970,1
79487,720575940623312874,T4c,right,acetylcholine,optic,ME>LOP,,20854,1
79488,720575940620436912,T4a,right,acetylcholine,optic,ME>LOP,,14950,1
79490,720575940620414794,T5b,right,acetylcholine,optic,LO>LOP,,14905,1
79495,720575940608213001,TmYem1,right,acetylcholine,optic,ME>LO.LOP,,1917,1
79497,720575940629385594,T4a,right,acetylcholine,optic,ME>LOP,,32372,1
79498,720575940619776135,Y3,right,acetylcholine,optic,LOP>ME.LO,,13891,1
79499,720575940621439615,T5c,right,acetylcholine,optic,LO>LOP,,17067,1
79500,720575940625426832,T5d,right,acetylcholine,optic,LO>LOP,,24745,1
79501,720575940619777159,T3,right,acetylcholine,optic,ME>LO,,13894,1
79508,720575940628781979,Mi15,right,acetylcholine,optic,ME,,31344,1
79514,720575940628411976,Tm5Y,right,acetylcholine,optic,ME>LO,,30633,1
79518,720575940631742604,T5d,right,acetylcholine,optic,LO>LOP,,36538,1
79519,720575940624656142,Tm4,right,acetylcholine,optic,ME>LO,,23459,1
79520,720575940625408048,L3,right,acetylcholine,optic,LA>ME,L1-5,24715,1
79521,720575940628035402,T5c,right,acetylcholine,optic,LO>LOP,,29840,1
79526,720575940624032747,T5b,right,acetylcholine,optic,LO>LOP,,22238,1
79527,720575940617931604,Tm9,right,acetylcholine,optic,ME>LO,,11295,1
79529,720575940607643058,CB3847,right,gaba,optic,ME,,1647,-1
79530,720575940627154378,CB3816,right,acetylcholine,optic,ME>LOP.LO,,27923,1
79531,720575940619548470,Pm4,right,gaba,optic,ME,,13518,-1
79533,720575940627272036,CB3851,right,acetylcholine,optic,ME>LO,,28222,1
79537,720575940606496201,Mi15,right,acetylcholine,optic,ME,,1102,1
79539,720575940611749233,L1,right,glutamate,optic,LA>ME,L1-5,4058,-1
79540,720575940621639713,Tm3,right,acetylcholine,optic,ME>LO,,17467,1
79541,720575940615130527,Dm3,right,glutamate,optic,ME,,7795,-1
79542,720575940631150556,Tm4,right,acetylcholine,optic,ME>LO,,35524,1
79546,720575940629545803,Mi1,right,acetylcholine,optic,ME,columnar,32648,1
79553,720575940626493898,Tm3,right,acetylcholine,optic,ME>LO,,26520,1
79554,720575940621391600,TmY3,right,acetylcholine,optic,ME>LO.LOP,,16970,1
79559,720575940627342408,Tm9,right,acetylcholine,optic,ME>LO,,28422,1
79561,720575940627897737,Lawf1,right,acetylcholine,optic,ME>LA,,29532,1
79563,720575940632262760,Tm3,right,acetylcholine,optic,ME>LO,,37330,1
79565,720575940610656722,TmY20,right,acetylcholine,optic,LOP>LO,,3244,1
79566,720575940618137165,T5b,right,acetylcholine,optic,LO>LOP,,11618,1
79567,720575940649446777,T5a,right,acetylcholine,optic,LO>LOP,,47710,1
79568,720575940630326267,T1,right,acetylcholine,optic,ME>LA,,34011,1
79569,720575940610655186,Tm3,right,acetylcholine,optic,ME>LO,,3241,1
79572,720575940619039623,Tm12,right,acetylcholine,optic,ME>LO,,12906,1
79575,720575940619776495,720575940619776495,right,acetylcholine,optic,ME,,13893,1
79577,720575940646028142,Mi1,right,acetylcholine,optic,ME,columnar,47070,1
79578,720575940626170440,Tm1,right,acetylcholine,optic,ME>LO,,25970,1
79583,720575940629914627,Dm6,right,gaba,optic,ME,,33258,-1
79584,720575940637625434,T4d,right,acetylcholine,optic,ME>LOP,,42781,1
79585,720575940629208058,T5b,right,acetylcholine,optic,LO>LOP,,32110,1
79586,720575940605671625,T4c,right,acetylcholine,optic,ME>LOP,,639,1
79587,720575940609601092,T5b,right,acetylcholine,optic,LO>LOP,,2639,1
79588,720575940621635333,T5c,right,acetylcholine,optic,LO>LOP,,17457,1
79589,720575940606738562,T5a,right,acetylcholine,optic,LO>LOP,,1267,1
79590,720575940622760584,L1,right,glutamate,optic,LA>ME,L1-5,19746,-1
79591,720575940621643102,Y3,right,acetylcholine,optic,LOP>ME.LO,,17478,1
79592,720575940620860245,Tm2,right,acetylcholine,optic,ME>LO,,15848,1
79593,720575940629905255,T4b,right,acetylcholine,optic,ME>LOP,,33243,1
79594,720575940613645487,T4b,right,acetylcholine,optic,ME>LOP,,6160,1
79595,720575940634385945,T4c,right,acetylcholine,optic,ME>LOP,,40055,1
79596,720575940628488811,T4c,right,acetylcholine,optic,ME>LOP,,30794,1
79597,720575940609623253,T2a,right,acetylcholine,optic,ME>LO,,2652,1
79598,720575940629486891,T4c,right,acetylcholine,optic,ME>LOP,,32535,1
79600,720575940625584933,T4a,right,acetylcholine,optic,ME>LOP,,25009,1
79601,720575940630457335,T4a,right,acetylcholine,optic,ME>LOP,,34241,1
79602,720575940622295773,Tm8,right,acetylcholine,optic,ME>LO,,18825,1
79603,720575940631307769,L1,right,glutamate,optic,LA>ME,L1-5,35832,-1
79604,720575940618067771,CB3828,right,gaba,optic,LO,,11495,-1
79606,720575940613520424,Tm4,right,acetylcholine,optic,ME>LO,,5976,1
79607,720575940607859804,T5b,right,acetylcholine,optic,LO>LOP,,1731,1
79608,720575940636156005,T4c,right,acetylcholine,optic,ME>LOP,,41657,1
79609,720575940608408282,T4c,right,acetylcholine,optic,ME>LOP,,2023,1
79610,720575940637812201,Mi10,right,acetylcholine,optic,ME,,42955,1
79611,720575940610032579,L1,right,glutamate,optic,LA>ME,L1-5,2896,-1
79612,720575940625678862,T4a,right,acetylcholine,optic,ME>LOP,,25161,1
79613,720575940617675521,C2,right,gaba,optic,ME>LA,,10921,-1
79615,720575940622525729,Lawf2,right,acetylcholine,optic,ME>LA,,19297,1
79616,720575940618202395,T2,right,acetylcholine,optic,ME>LO,,11737,1
79617,720575940608472797,T5b,right,acetylcholine,optic,LO>LOP,,2047,1
79618,720575940624516391,T5d,right,acetylcholine,optic,LO>LOP,,23225,1
79619,720575940608535876,T5d,right,acetylcholine,optic,LO>LOP,,2067,1
79620,720575940632742723,TmY18,right,acetylcholine,optic,ME>LO.LOP,,38145,1
79622,720575940633171108,C3,right,gaba,optic,ME>LA,,38713,-1
79624,720575940632218984,C2,right,gaba,optic,ME>LA,,37269,-1
79625,720575940648240260,L1,right,glutamate,optic,LA>ME,L1-5,47607,-1
79629,720575940631502137,TmY5a,right,glutamate,optic,ME>LO.LOP,,36156,-1
79630,720575940624283429,T3,right,acetylcholine,optic,ME>LO,,22769,1
79631,720575940624524071,Mi4,right,gaba,optic,ME,columnar,23238,-1
79632,720575940625003341,T2a,right,acetylcholine,optic,ME>LO,,24095,1
79633,720575940621744508,T2a,right,acetylcholine,optic,ME>LO,,17710,1
79634,720575940610694314,T2a,right,acetylcholine,optic,ME>LO,,3270,1
79635,720575940617137937,T5a,right,acetylcholine,optic,LO>LOP,,10187,1
79636,720575940616748817,T5b,right,acetylcholine,optic,LO>LOP,,9671,1
79637,720575940635888180,T4d,right,acetylcholine,optic,ME>LOP,,41416,1
79638,720575940617275665,T5a,right,acetylcholine,optic,LO>LOP,,10367,1
79639,720575940612577685,T5a,right,acetylcholine,optic,LO>LOP,,4897,1
79640,720575940609062665,T4b,right,acetylcholine,optic,ME>LOP,,2324,1
79641,720575940619936933,T2,right,acetylcholine,optic,ME>LO,,14122,1
79642,720575940641259995,T4d,right,acetylcholine,optic,ME>LOP,,45507,1
79643,720575940624529703,T4d,right,acetylcholine,optic,ME>LOP,,23245,1
79644,720575940639565126,T4c,right,acetylcholine,optic,ME>LOP,,44338,1
79645,720575940616236446,T4d,right,acetylcholine,optic,ME>LOP,,9065,1
79646,720575940638396724,T4c,right,acetylcholine,optic,ME>LOP,,43423,1
79647,720575940621454719,T4c,right,acetylcholine,optic,ME>LOP,,17099,1
79648,720575940629489602,T4a,right,acetylcholine,optic,ME>LOP,,32540,1
79649,720575940610492339,T2a,right,acetylcholine,optic,ME>LO,,3133,1
79650,720575940643084488,T2a,right,acetylcholine,optic,ME>LO,,46095,1
79651,720575940634681242,T2,right,acetylcholine,optic,ME>LO,,40271,1
79652,720575940622998822,Tm1,right,acetylcholine,optic,ME>LO,,20202,1
79653,720575940610712930,T2a,right,acetylcholine,optic,ME>LO,,3284,1
79654,720575940617088605,C2,right,gaba,optic,ME>LA,,10130,-1
79655,720575940626444844,T3,right,acetylcholine,optic,ME>LO,,26428,1
79656,720575940631036476,C2,right,gaba,optic,ME>LA,,35332,-1
79657,720575940634856555,T2a,right,acetylcholine,optic,ME>LO,,40431,1
79658,720575940629660919,T4b,right,acetylcholine,optic,ME>LOP,,32810,1
79659,720575940630989899,T4c,right,acetylcholine,optic,ME>LOP,,35259,1
79660,720575940628099130,T4c,right,acetylcholine,optic,ME>LOP,,29987,1
79661,720575940617194937,T4c,right,acetylcholine,optic,ME>LOP,,10248,1
79662,720575940608039090,Mi9,right,glutamate,optic,ME,,1818,-1
79663,720575940646565684,T2a,right,acetylcholine,optic,ME>LO,,47226,1
79665,720575940620314246,T4c,right,acetylcholine,optic,ME>LOP,,14715,1
79666,720575940629826295,T1,right,acetylcholine,optic,ME>LA,,33090,1
79669,720575940628363014,Dm8,right,glutamate,optic,ME,,30530,-1
79671,720575940627708328,Dm3,right,glutamate,optic,ME,,29111,-1
79674,720575940614826536,Tm16,right,acetylcholine,optic,ME>LO,,7441,1
79675,720575940623000614,T4c,right,acetylcholine,optic,ME>LOP,,20208,1
79676,720575940638250054,T4c,right,acetylcholine,optic,ME>LOP,,43304,1
79678,720575940621648019,T2a,right,acetylcholine,optic,ME>LO,,17488,1
79680,720575940620798836,Mi15,right,acetylcholine,optic,ME,,15727,1
79683,720575940635806772,T4a,right,acetylcholine,optic,ME>LOP,,41364,1
79684,720575940619375900,T4a,right,acetylcholine,optic,ME>LOP,,13346,1
79685,720575940600547529,T4a,right,acetylcholine,optic,ME>LOP,,18,1
79686,720575940632543886,T3,right,acetylcholine,optic,ME>LO,,37838,1
79687,720575940624018675,T4c,right,acetylcholine,optic,ME>LOP,,22206,1
79688,720575940632116388,T4b,right,acetylcholine,optic,ME>LOP,,37126,1
79689,720575940632209038,T2a,right,acetylcholine,optic,ME>LO,,37246,1
79690,720575940635870772,T4b,right,acetylcholine,optic,ME>LOP,,41404,1
79691,720575940626624125,TmY4,right,acetylcholine,optic,ME>LO.LOP,,26727,1
79692,720575940641647668,T4b,right,acetylcholine,optic,ME>LOP,,45665,1
79694,720575940620137408,T4b,right,acetylcholine,optic,ME>LOP,,14460,1
79695,720575940625703098,T2a,right,acetylcholine,optic,ME>LO,,25202,1
79697,720575940619785351,Tm3,right,acetylcholine,optic,ME>LO,,13906,1
79699,720575940624668942,Tm1,right,acetylcholine,optic,ME>LO,,23476,1
79701,720575940641644084,T5b,right,acetylcholine,optic,LO>LOP,,45664,1
79702,720575940626976180,T4c,right,acetylcholine,optic,ME>LOP,,27486,1
79703,720575940642643252,T5b,right,acetylcholine,optic,LO>LOP,,45976,1
79704,720575940621399284,T5b,right,acetylcholine,optic,LO>LOP,,16991,1
79705,720575940616303774,T4d,right,acetylcholine,optic,ME>LOP,,9139,1
79706,720575940624142896,T5d,right,acetylcholine,optic,LO>LOP,,22458,1
79707,720575940638662708,T4a,right,acetylcholine,optic,ME>LOP,,43618,1
79709,720575940638251590,T5d,right,acetylcholine,optic,LO>LOP,,43306,1
79710,720575940636161381,T5a,right,acetylcholine,optic,LO>LOP,,41664,1
79711,720575940638252358,T4d,right,acetylcholine,optic,ME>LOP,,43308,1
79712,720575940635997594,T4a,right,acetylcholine,optic,ME>LOP,,41511,1
79713,720575940622199105,T4c,right,acetylcholine,optic,ME>LOP,,18630,1
79716,720575940621092372,Tm1,right,acetylcholine,optic,ME>LO,,16345,1
79717,720575940623240595,T4a,right,acetylcholine,optic,ME>LOP,,20715,1
79718,720575940631227434,T5a,right,acetylcholine,optic,LO>LOP,,35667,1
79719,720575940623004454,T5b,right,acetylcholine,optic,LO>LOP,,20216,1
79720,720575940630753068,720575940630753068,right,acetylcholine,optic,LO,,34768,1
79721,720575940619616080,T5d,right,acetylcholine,optic,LO>LOP,,13617,1
79722,720575940643672776,TmY5a,right,glutamate,optic,ME>LO.LOP,,46243,-1
79723,720575940623826249,T5a,right,acetylcholine,optic,LO>LOP,,21785,1
