bodyId,hitting_time,cell_group
28175,0,L1
28185,2.622379187,MeLo12
28189,2.878058896,Cm12
28191,2.14044916,LPLC4
28193,2.000310364,Pm2a
28199,2.689719889,LC11
28202,2.958683482,LPi34
28204,2.395457988,LC10a
28206,2.772995725,LC17
28207,2.739450961,LC17
28208,2.773638661,LC11
28217,2.116244733,TmY14
28219,2.243809056,LLPC2
28221,0,L2
28225,2.000130433,Pm5
28228,2.319785973,LPLC4
28232,2.725309094,LC9
28233,2.014201368,TmY15
28238,0,L1
28240,0,L1
28241,0,L1
28242,0,L1
28243,2.341258048,LLPC1
28246,2.033886207,TmY16
28249,2.246819728,LPLC1
28250,1.848717482,Dm1
28256,2.370419121,LC10d
28259,2.582401399,LC10a
28260,2.319228627,LLPC1
28269,1.886032846,Lawf2
28272,2.090277631,TmY14
28273,2.842065256,LC17
28274,2.000526606,Pm6
28277,0,L2
28280,2.0003895,Pm2a
28289,0,L2
28294,0,L2
28306,2.961343609,LPi34
28308,0,L2
28314,0,L1
28320,2.889244154,LPi2c
28323,1.035059284,Dm20
28329,2.56135317,LoVP82
28337,2.081375508,TmY14
28338,2.022159455,TmY19a
28342,0,L1
28351,0,L2
28353,1.709288349,Lawf2
28355,2.195954807,Cm8
28356,2.79887696,LLPC3
28357,2.25485763,LC10d
28358,0,L2
28360,0,L2
28368,0,L1
28372,2.005833396,Li20
28375,2.62543523,LC36
28376,2.085018561,TmY14
28382,1.746300774,aMe5
28385,0,L2
28387,2.74623745,LC17
28388,0,L2
28390,2.609839055,LC10a
28391,0,L2
28398,2.721922099,LC9
28400,2.772151937,LC9
28401,2.608272932,LoVP77
28403,2.741849016,LC11
28405,0,L2
28408,2.399626116,LOLP1
28415,2.724947999,LC14a-1
28416,1.509228207,MeLo2
28417,2.000068903,Pm1
28420,2.701587765,LC11
28422,2.730468203,LC11
28424,2.265554387,LLPC1
28429,0,L1
28433,2.027934404,Y3
28436,2.424090018,MeLo13
28437,2.457649793,MeVP3
28440,1.986510645,LC14b
28452,2.000351661,Pm2a
28458,0,L1
28459,2.898869199,Tlp11
28460,1.662024322,Lawf1
28465,0,L1
28470,0,L1
28471,2.74128541,LC9
28472,0,L2
28475,0,L1
28476,2.343048161,LC22
28477,0,L2
28480,0,L1
28481,1.008034715,Dm12
28484,2.002737375,Cm13
28495,0,L1
28496,2.399234174,LC14a-2
28497,2.296102547,LLPC1
28500,2.41881454,LC19
28502,2.009813857,TmY15
28504,2.585237473,LLPC1
28510,2.753856028,MeTu1
28518,0,L1
28531,2.836315193,Y11
28532,0,L1
28537,2.346376612,MeLo13
28539,2.256523709,LC14b
28541,2.295553911,LLPC1
28542,2.001360117,Cm21
28546,0,L2
28549,2.000314023,Pm2b
28550,0,L2
28551,2.774522096,LoVP14
28555,2.014262248,TmY15
28566,2.006938256,TmY19a
28567,0,L2
28572,0,L2
28576,2.957274889,LPi34
28586,2.226645178,LPLC1
28587,2.017101328,TmY15
28592,1,R1-R6
28594,2.480358117,MeLo13
28599,2.448409535,LC10a
28600,0,L2
28601,0,L2
28603,1.896438021,MeLo3b
28605,2.763512731,LC17
28608,2.437191216,LC10d
28614,2.550359996,LoVP98
28617,0,L1
28618,0,L2
28628,2.817082088,LC17
28629,0,L2
28630,1.956608608,TmY19a
28632,1.007065091,Dm12
28633,0,HBeyelet
28638,2.022478253,TmY15
28642,2.367449464,Li26
28652,2.704072931,LC9
28654,2.329280909,LC10a
28659,0,L1
28661,0,L1
28664,2.000060451,Pm1
28667,1.034897213,Dm9
28673,0,L1
28677,0,L1
28681,1.999136412,Lawf2
28689,0,L2
28695,0,L2
28699,1.791911446,Lawf1
28700,2.0417511,MeLo11
28706,2.04500728,TmY16
28713,0,L1
28717,0,L1
28718,2.000102758,Pm1
28720,2.162995816,TmY4
28723,2.461971331,LPLC1
28729,0,L2
28738,0,L2
28739,0,L1
28741,2.310833842,LPLC2
28742,0,L2
28744,0,L1
28746,0,L1
28748,0,L2
28750,0,L1
28753,2.641434507,LC9
28760,2.000516963,Pm6
28762,0,L1
28764,0,L1
28765,2.608399066,Li25
28766,0,L2
28768,2.095493409,TmY14
28776,2.186951176,MeVP7
28778,0,L2
28783,1.948956293,Lawf2
28785,2.653626889,LC14a-2
28787,0,L2
28795,2.028188998,Y3
28796,2.321727782,Tm24
28807,2.964561826,LPi34
28809,2.90173236,LPi2c
28814,0,L1
28819,2.986458306,Tlp14
28823,2.423931739,LC10a
28835,1.836942112,Dm1
28836,2.706509273,LC17
28837,1.67711709,Lawf1
28842,1.007491892,Dm12
28843,2.000377935,Pm4
28847,2.000361699,Pm2a
28851,2.897251585,LPi2c
28853,2.956204853,LPT111
28854,0,L1
28859,0,L1
28862,2.420098216,LC6
28863,2.000170389,Pm5
28864,0,L2
28868,2.328329419,LLPC1
28871,2.198968071,LPLC2
28872,1.763608863,Tm16
28873,2.571770114,LLPC1
28877,2.221277435,LC10d
28878,0,L1
28881,0,L2
28882,2.030315337,TmY15
28883,0,L1
28889,1.901589816,Dm1
28890,2.126065179,LoVP18
28895,1.102614343,MeLo1
28902,1.006400872,Dm12
28903,2.534661091,Li25
28908,0,L1
28912,1.947160323,Lawf2
28918,0,L1
28921,1.501714788,MeLo2
28926,0,L2
28937,2.000053119,Pm1
28942,0,L1
28944,2.480273912,LC10d
28945,2.040174633,LC4
28947,2.000397736,Pm2b
28953,0,L1
28954,2.233001814,LC10d
28956,2.640842941,LC17
28960,2.745223057,LC17
28966,0,L1
28970,1.035651869,Dm20
28974,0,L2
28975,0,L1
28982,1.942117039,TmY19a
28985,0,L2
28987,0,L1
29000,0,L2
29001,0,L2
29003,0,L1
29006,1.61099893,Cm-DRA
29013,0,L2
29014,2.300100392,LPLC2
29017,2.813454893,LC9
29019,2.000371878,Pm4
29020,1.840207384,Lawf1
29026,0,L1
29028,1.90236097,Lawf2
29036,1.640915827,MeTu3b
29048,2.000367282,Pm2a
29049,2.721419363,LC17
29051,0,L2
29054,0,L1
29061,2.734515967,LC11
29064,2.023212107,TmY15
29069,2.283240153,Li19
29071,2.072143639,TmY21
29076,2.808634357,LC9
29078,0,L1
29084,1.488777951,Tm5b
29085,2.002423463,Cm13
29092,2.46237982,LC10a
29093,1.98430206,Lawf2
29094,2.296276001,Cm8
29100,2.935750403,LPi2c
29102,2.724636898,LC17
29103,2.589676159,LC22
29104,2.382323024,Cm23
29112,2.617738242,LC36
29114,0,L2
29117,1,T1
29119,2.478958212,LC6
29121,0,L1
29125,2.317370651,LLPC1
29128,2.639161967,Li25
29130,2.000180369,Pm5
29131,1.003939384,Dm9
29133,0,L2
29134,0,L1
29139,2.22887479,LC37
29148,2.758672724,LC9
29149,2.656959139,MeLo10
29159,0,L1
29162,0,L1
29164,0,L2
29170,2.057481213,TmY16
29171,2.815912054,LC17
29172,2.463534729,LLPC1
29174,1.939726131,Lawf2
29180,2.627800901,Li25
29183,2.35487775,LPLC2
29184,0,L2
29186,2.400323326,LC10a
29189,0,L2
29190,2.45627422,MeLo12
29193,0,L1
29203,2.024778108,Y3
29209,2.772728514,LC11
29216,2.329225234,LPLC2
29218,1.82985748,MeLo3b
29219,2.763578496,LC17
29221,1.995732746,TmY15
29223,2.693312554,LC9
29230,1.001541551,Dm9
29233,0,L2
29239,2.367098987,LC25
29245,2.10976734,Tm30
29246,2.214633988,TmY21
29247,0,L1
29249,2.809080039,LC17
29254,1.774895401,Lawf1
29255,0,L2
29256,0,L1
29257,2.337774691,LC14a-1
29259,0,L1
29265,2.496204329,LOLP1
29267,2.021207502,Y3
29268,0,L2
29269,2.749626721,LC9
29274,0,L1
29279,0,L2
29281,0,L2
29287,2.228263405,LPLC2
29301,0,L1
29302,0,L1
29303,2.005671041,MeVP4
29308,1.306516342,MeVP11
29312,0,L1
29315,2.510656048,LC6
29317,0,L2
29318,2.280060261,LC20b
29321,2.737826078,LoVC25
29322,1.866919249,Lawf2
29323,1.881230246,Dm1
29328,2.404082003,LC14a-2
29331,0,L2
29335,2.173787637,LPLC4
29337,2.038751241,Pm3
29338,0,L1
29345,2.99385341,LPi43
29348,2.905958214,LPC1
29349,2.021752039,TmY15
29351,2.021105633,aMe2
29358,2.819562226,LC17
29359,2.341572191,LC10a
29361,1.178986356,MeLo1
29376,0,L1
29377,2.00833665,Y3
29381,0,L2
29382,2.495697679,LoVP16
29385,2.021173525,TmY19a
29386,2.327804821,LPLC4
29389,2.000428547,Pm4
29391,2.308000628,LPLC2
29398,0,L1
29399,1,Mi9
29400,2.036112457,Y3
29402,2.330148725,LLPC1
29406,2.221148634,LC10d
29409,2.319664661,Li19
29411,0,L2
29414,2.022839124,MeLo3b
29415,1.002278453,Dm9
29426,2.000201129,Pm5
29431,0,L1
29433,2.852925184,Y11
29436,1.964118158,Lawf2
29437,2.204660017,LC14b
29438,2.155838447,MeVP7
29441,0,L2
29443,2.000168875,Pm5
29444,0,L2
29449,0,L2
29453,2.703703881,LC11
29456,0,L1
29457,1.749697052,Cm2
29459,2.000103193,Pm5
29460,0,L1
29461,2.908013356,Tlp11
29464,2.006435493,Li20
29468,1.943663681,Lawf2
29472,0,L2
29473,2.065461742,TmY14
29475,0,L1
29477,1.655617668,Lawf1
29479,2.027971816,TmY15
29487,2.027658674,Y3
29489,2.92891171,LPi2c
29496,0,L1
29498,2.97315671,Tlp11
29500,1.939576762,Lawf2
29505,1.660629513,MeLo2
29506,2.265008884,LLPC1
29508,2.929058649,Tlp11
29512,0,L2
29515,1.82454596,Dm1
29518,2.659163203,LC11
29519,0,L2
29522,0,L2
29529,2.285465509,LPLC1
29530,0,L2
29532,2.016949853,Y3
29533,2.584184554,TmY14
29538,2.004802288,MeVP4
29539,0,L1
29544,2.0003668,Pm4
29546,0,L1
29553,2.796829287,LC17
29554,2.027710402,TmY15
29556,2.000356798,Pm2a
29557,2.452932253,LC14a-2
29563,2.035207082,LC4
29564,0,L2
29566,2.006806534,MeVP4
29571,0,L1
29572,2.981477035,LPi3b
29581,2.875476471,PLP150
29590,1.911430676,Mi18
29593,0,L1
29595,2.817067555,Y11
29596,2.925678561,LPC1
29598,2.45251701,LPLC2
29599,2.020698006,TmY15
29600,2.708390213,LC11
29603,2.958528568,Tlp13
29606,0,L1
29610,0,L2
29618,2.489677191,LC9
29619,2.358111273,LC13
29628,0,L2
29629,2.608594305,Li25
29633,2.424824131,LC6
29637,1.909625801,Lawf2
29638,2.291435985,LC14b
29642,2.017663561,Y3
29646,0,L2
29647,0,L2
29649,0,L1
29650,1.007722835,Dm12
29654,0,L1
29658,1.628655397,MeLo2
29660,2.777228779,LC11
29661,0,L2
29664,0,L2
29668,0,L2
29669,2.007289467,MeVP1
29679,0,L1
29680,2.013826078,Y3
29681,0,L2
29682,2.653896396,LC17
29688,2.749407394,Tlp11
29693,0,L1
29694,1,T1
29695,0,L2
29696,0,L1
29699,0,L1
29703,2.444204642,MeTu1
29705,2.957582736,LPi34
29706,0,L2
29708,0,L1
29712,2.000189274,Pm5
29714,0,L2
29716,0,L1
29717,2.016556342,MeLo9
29718,1.009568606,Dm12
29722,1.890177635,Dm1
29723,2.151282028,MeLo14
29727,1.973232524,Cm11b
29730,0,L2
29731,2.729984836,TmY17
29732,0,L1
29733,2.039699551,TmY16
29734,1.360940112,MeLo1
29739,2.015107338,TmY15
29744,2.428002313,LC10a
29751,0,L1
29754,0,L2
29756,1.000009241,Dm9
29757,2.294054282,LLPC1
29762,0,L2
29763,2.030692046,TmY16
29766,2.013515531,Y3
29769,2.015902605,TmY15
29775,2.301252552,Lat1
29777,1.791105747,Lawf1
29778,1,T1
29786,1.846240251,Cm11d
29788,2.23935151,Tm24
29790,0,L1
29793,2.262624622,LC10d
29798,2.922038385,Tlp11
29800,0,L2
29801,2.061911214,TmY21
29802,0,L2
29807,2.000077986,Pm1
29810,2.002486305,Li20
29814,0,L2
29821,1.359394906,Cm11d
29834,0,L2
29835,2.016701126,Y3
29838,2.000372034,Pm4
29845,2.98881109,Tlp14
29850,0,L2
29853,2.74646199,LC17
29865,2.287246077,LC31a
29866,2.660124376,LC15
29868,2.001754464,Cm13
29869,2.856840024,Y11
29871,0,L2
29873,2.451441787,LPLC2
29874,0,L2
29875,0,L1
29893,2.377375154,LC10d
29894,2.82054604,Y13
29896,2.550286393,LC34
29899,2.735581611,LLPC3
29903,2.728090904,LC9
29904,2.75769485,LC11
29909,0,L2
29910,0,L1
29911,0,R8y
29912,0,L2
29917,2.114541274,Cm26
29922,2.964050621,LPi34
29933,0,L1
29937,2.291030535,LPLC1
29940,2.20338364,Tm38
29942,2.87021215,LPC1
29943,0,L1
29946,0,L1
29950,0,L1
29953,2.980886547,LPi43
29954,2.589611735,LC34
29957,1.749658991,Lawf2
29959,2.533743136,LC15
29960,2.915460098,Tlp11
29963,2.68156032,LC9
29965,2.017169751,Y3
29969,1.974806907,Lawf2
29971,0,L1
29977,1.006882473,Dm12
29979,2.39736071,LC10a
29980,0,L1
29986,2.33758363,LPLC2
29993,2.483492825,LoVP16
29998,2.00016274,Pm5
29999,2.00028498,Pm4
30000,1.996429462,TmY19a
30001,0,L2
30004,2.228683271,LC14b
30007,2.721057656,Li15
30008,2.000135139,Pm5
30009,2.000083514,Pm1
30010,0,L2
30013,2.025930024,Y3
30014,0,L1
30015,0,L2
30017,2.856735755,LC17
30020,2.002908065,Pm10
30030,2.476423314,Cm24
30033,2.000584399,Pm4
30034,1.971558205,TmY19a
30035,0,L1
30038,0,R8y
30040,0,L2
30041,2.346116087,LPLC2
30044,1,T1
30045,1.001533135,Dm9
30050,0,L2
30059,1.000075633,Dm9
30060,2.024766205,TmY15
30062,0,L1
30066,2.50325295,Li15
30067,2.969342533,Y12
30071,0,L1
30079,2.13946577,Tm38
30080,2.204717692,MeVP16
30086,2.432879631,Li34a
30094,2.724965208,Li25
30098,2.804364284,LC17
30114,2.070406173,MeLo14
30117,0,L2
30125,0,L2
30127,2.001986653,Cm13
30129,1.946851508,Lawf2
30134,2.478199171,LC6
30138,0,L1
30142,2.789991137,LC17
30144,2.211741166,Lat1
30145,1,Tm1
30146,2.718874605,Li15
30149,0,L1
30150,2.015730066,Y3
30151,2.802151424,LC17
30160,0,L1
30164,1.687932815,Lawf2
30165,1.707371326,MeLo2
30166,2.957208028,LPi34
30168,1.007700129,Dm12
30174,0,L1
30176,2.029605186,TmY15
30180,0,L2
30185,0,L1
30188,2.336883412,LC10d
30191,2.720068499,Li25
30192,2.583567021,Li25
30195,0,L1
30196,0,L1
30197,2.2849975,Cm8
30200,0,L2
30203,1.006033322,Dm12
30204,2.343040578,LLPC1
30207,2.355614625,LPLC2
30208,2.000114355,Pm5
30220,2.21560173,MeVP16
30222,2.288873316,Tm31
30223,0,L2
30226,0,L1
30227,2.980896985,Tlp14
30230,2.000285306,Pm2a
30233,1.774200378,Lawf2
30235,0,L1
30236,2.01252453,Y3
30237,2.022668684,MeVP12
30239,2.045101597,Cm19
30240,2.698941015,Cm24
30241,0,L1
30242,2.917216952,Tlp11
30244,0,L1
30246,0,L1
30247,2.802844727,LC11
30248,0,L1
30250,2.745771044,Li25
30251,0,L2
30252,2.608818763,MeLo12
30254,2.021661754,Y3
30255,2.530658811,LC25
30258,0,L2
30259,2.001675862,Tm32
30262,2.146871718,MeTu1
30265,2.535809869,TmY17
30266,1,R1-R6
30268,0,L2
30269,2.733842714,LC9
30285,2.002317778,Tm32
30287,2.405705639,LC14b
30293,0,L1
30294,2.028904308,TmY15
30299,2.002891429,MeVP1
30300,0,L2
30302,2.000168769,Pm5
30305,0,L2
30306,2.92462103,LPi2c
30309,2.863485531,LC17
30311,2.488038272,LOLP1
30312,0,L1
30321,0,L2
30323,2.034118454,TmY15
30333,0,L1
30334,2.042162885,Y3
30335,1,T1
30337,1.149981704,MeLo1
30342,2.000131182,Pm5
30344,0,L1
30348,2.014202143,TmY15
30352,1.863068716,Lawf2
30356,2.79238898,LC9
30359,0,L2
30361,2.000126445,Pm5
30363,0,L2
30365,2.739017665,Li25
30367,2.000145742,Pm5
30370,2.676664909,Li15
30374,0,L2
30376,2.599585764,LC17
30378,0,L1
30380,2.028229589,Y3
30381,2.067183794,Cm11c
30384,2.00487127,MeVP1
30385,1.445966978,MeLo2
30387,2.019856298,Y3
30388,2.748080671,LC11
30393,2.439379775,LC10d
30396,2.013570894,Y3
30399,2.864441914,Y13
30400,0,L1
30403,0,L2
30407,2.028660484,TmY15
30410,2.012841839,Y3
30416,1.68519556,Lawf2
30417,0,L2
30420,2.048270469,TmY21
30422,2.712164139,LC14a-2
30427,1.569418914,MeLo2
30439,2.031816068,MeLo3b
30440,2.449045859,LC6
30449,2.646936776,LC9
30453,0,L1
30457,2.823431272,LC17
30459,2.000179906,Pm5
30460,0,L1
30461,1.664325435,Mi4
30462,2.087682603,Pm8
30464,2.88703839,Tlp11
30468,2.956426098,LPi34
30470,1.132493825,MeLo1
30476,0,L1
30478,2.793774703,Y11
30479,2.049814715,MeLo11
30480,2.029512885,LC4
30482,0,L1
30483,0,L1
30484,2.01389544,MeLo9
30485,2.618007066,MeVP14
30487,0,L2
30488,2.014184379,Y3
30490,0,L2
30491,1.089956343,MeLo1
30496,2.797539461,LT52
30499,2.311891057,LC10a
30500,2.005879908,Li20
30502,0,L2
30506,2.560142516,LC36
30510,2.618820514,LC44
30515,1.748092843,Lawf1
30517,1.614530341,MeLo2
30521,2.028874376,Y3
30523,0,L1
30524,1.819690515,MeLo2
30528,0,L2
30530,1.006188549,Dm12
30533,2.816506886,LC17
30534,0,L2
30535,2.821980016,LC11
30538,2.147017993,Tm38
30542,2.04751702,LC14a-1
30548,0,L2
30563,1.646902806,Lawf1
30566,2.937986279,LPC1
30567,1,T1
30569,2.021238701,TmY15
30572,2.856673486,Tlp11
30573,2.039521561,TmY16
30575,2.660814673,MeLo12
30576,2.000065725,Pm1
30578,2.015270266,Y3
30580,2.749059435,LC11
30583,1.827466966,MeLo2
30585,1.906413473,aMe5
30588,2.332667743,Tm24
30589,2.047605257,Lawf2
30594,2.900239496,LPT113
30596,2.147363978,MeVP7
30598,2.029827662,Y3
30599,0,L1
30600,2.797937551,LC17
30601,2.733890137,LC17
30607,2.06356778,Cm19
30608,2.344147882,TmY17
30609,1.860552699,Lawf2
30610,1.891465021,Lawf2
30617,0,L1
30628,0,L2
30629,2.38027073,LC14b
30633,0,L2
30636,2.119107682,TmY14
30638,2.63958218,LC9
30639,0,L1
30642,2.932441082,LPi2c
30645,2.96450624,LPT111
30647,2.31455842,Li19
30648,0,L2
30656,2.868712712,LC9
30657,2.411420666,LLPC1
30658,0,L1
30659,2.250275323,MeTu1
30670,2.863997875,Y11
30671,2.080833808,Tm38
30672,0,L2
30673,0,L2
30681,0,L1
30682,2.588981555,LC9
30683,0,L2
30684,2.068062858,TmY21
30690,1,C3
30692,0,L2
30694,2.286253316,LLPC1
30695,2.769855859,LC17
30697,1.981103084,Cm19
30701,1.945352575,Lawf2
30710,2.238100166,LC6
30713,1.032767054,Dm20
30714,2.441079823,LC6
30717,0,L1
30719,2.247840549,LLPC1
30721,0,L1
30723,0,L1
30724,2.016366287,Tm23
30725,1.692800011,MeLo2
30727,1.647848531,MeLo2
30732,2.144811638,LC10c-2
30733,0,L1
30736,2.525212893,LC33
30739,2.000485985,Pm4
30740,1.978179932,Lawf2
30742,2.248087566,Cm23
30744,0,L1
30745,2.012222797,Tm23
30749,2.012019154,Y3
30751,2.900292999,LPC1
30756,2.103730741,Cm8
30761,1.850323074,Lawf2
30762,0,L1
30764,0,L1
30765,2.005299251,Y3
30768,2.246197512,Tm24
30774,0,L2
30779,0,L2
30785,0,L2
30790,0,L1
30795,0,L1
30796,1,L5
30797,2.845379204,Tlp11
30798,2.445210324,MeLo13
30800,2.873956855,Y12
30802,2.633969174,LC9
30803,2.05204647,LC4
30804,2.538041892,Li15
30809,2.154595688,Cm26
30810,2.00870368,Tm23
30811,0,L1
30814,2.298309073,LPLC1
30815,0,L1
30816,2.275907176,MeVP16
30820,2.239340916,Tm24
30821,0,L2
30823,0,L2
30824,0,L1
30825,1.858121746,Lawf2
30832,0,L1
30833,0,L1
30838,2.178628111,MeVP4
30840,2.4059062,MeLo13
30844,1.005932797,Dm12
30845,2.000065873,Pm1
30849,2.754365033,Y13
30850,1.674834105,Lawf2
30851,1.010632565,Dm12
30853,1.940291628,aMe10
30854,1.009688692,Dm12
30856,2.668034358,LC9
30858,0,L1
30861,0,L1
30863,2.538412004,LC14b
30865,2.94709247,LPT111
30866,2.07827888,aMe2
30873,1.751926128,Lawf2
30875,0,L1
30876,2.062866583,LC10c-1
30879,0,L2
30886,1.091263383,MeLo1
30887,2.373732819,LC14b
30890,2.25069304,LLPC2
30891,1.669119685,Lawf2
30896,2.027408961,TmY15
30897,0,L3
30898,2.765017801,LC11
30901,2.911466232,LPi2c
30903,0,L1
30907,2.000093374,Pm1
30908,2.674988736,LC9
30922,2.984812382,LPi43
30923,1.671036697,TmY3
30928,2.00037718,Pm2a
30932,1.002282001,Dm9
30934,2.287710154,Tm31
30935,1.927924195,Lawf2
30938,2.307054759,LPLC2
30941,2.451084627,LC10d
30942,2.809380572,LC17
30950,1.944077841,Lawf2
30951,2.205334865,MeTu1
30954,2.514675978,MeLo13
30956,0,L2
30962,2.055974583,Lawf2
30965,2.370356331,LLPC1
30969,0,L2
30970,2.33999022,LLPC1
30974,0,L1
30975,2.022848803,TmY15
30980,1,T1
30982,0,L2
30986,0,L2
30987,1.000446327,Dm9
30988,2.016072391,Y3
30989,0,L1
30990,1.85919016,Lawf1
30993,2.332503345,LC10a
30996,0,L1
30997,1,Mi1
30999,2.000281318,Pm2a
31004,0,L1
31005,2.00024272,Pm2a
31006,2.217858591,LC23
31008,2.509716726,LC14a-1
31012,0,L2
31013,2.623228029,Li25
31014,2.613175835,Li25
31025,0,L2
31026,0,L2
31029,2.549005423,Li15
31036,2.502885587,LC36
31037,0,L1
31038,0,L2
31039,0,L1
31040,2.737500946,LC11
31048,2.538070532,Li34a
31049,2.950156274,LPT111
31052,2.706014841,Dm8a
31053,0,L2
31057,0,L2
31065,2.025762895,TmY15
31067,2.528098891,Cm8
31071,2.015663219,Y3
31077,2.79450006,LC11
31079,0,L2
31081,0,L2
31084,2.322964349,LC10d
31085,2.014574067,Y3
31086,2.000348156,Pm2a
31087,2.035720883,Y3
31090,0,L1
31091,1.837332047,Dm1
31092,0,L1
31094,2.963334381,LPT111
31095,0,L1
31098,2.058961134,TmY16
31102,0,L1
31111,0,L2
31112,1.669869777,MeLo2
31115,2.015640731,Cm14
31116,2.733375394,LC11
31118,1.613826942,MeVPLo2
31126,0,L1
31127,2.979238599,LPi2e
31132,2.309028026,LPLC1
31133,0,L1
31136,0,L1
31137,2.929946031,Y12
31149,0,L2
31153,1.009592089,Dm12
31154,2.038036146,Y3
31162,2.755689945,LC17
31163,0,L2
31169,2.779284364,LC9
31173,2.713785913,LC36
31176,0,L2
31179,2.915677014,Tlp13
31182,2.932587452,LPT111
31183,2.718020602,LC17
31184,1.499189754,MeTu3b
31185,0,L1
31193,2.396585214,LC10d
31198,1.959926994,Lawf2
31202,2.662760845,LPC1
31208,0,L2
31210,2.504549458,TmY17
31219,1.123733699,Dm8a
31228,0,L2
31230,0,L1
31232,2.107023085,MeLo14
31241,2.341924027,Tm24
31243,2.000126843,Pm5
31244,0,L2
31245,2.000305302,Pm2a
31250,2.259571846,LC10a
31251,2.408419724,MeLo13
31252,1,T1
31254,2.177468846,LC10d
31257,2.373186133,LPLC2
31258,1.881206291,Lawf2
31261,2.81510636,LC17
31262,2.079283706,LC4
31266,2.902439701,LPi2c
31271,0,L1
31273,1.871141624,Mi18
31274,0,L1
31277,1.786845267,MeLo2
31278,0,L1
31279,2.294945766,LC14b
31281,2.64889986,LC31b
31282,2.017171845,Lawf2
31284,1,T1
31287,2.670709222,LC9
31288,0,L2
31299,0,L1
31302,0,L2
31306,0,L1
31310,2.000172021,Pm5
31312,2.841649545,Y13
31315,2.00009208,Pm1
31317,0,L1
31319,2.690770449,LoVP16
31332,2.373035905,LLPC1
31333,2.530604699,MeLo12
31339,0,L2
31341,1.800592343,Tm16
31344,0,L1
31345,2.000312661,Pm2a
31346,0,L2
31349,2.175541157,Tm38
31351,1,T1
31352,1.820575582,Lawf2
31354,0,L2
31355,2.592583372,Li15
31356,2.000075937,Pm1
31360,0,L1
31366,2.000511994,Pm4
31370,0,L2
31371,2.685061099,LC9
31373,0,L2
31374,0,L2
31377,0,L1
31382,1,T1
31389,0,L2
31391,2.604115509,LC15
31395,1.674612905,Cm27
31396,0,L1
31400,0,L2
31402,2.964767671,LPi2e
31410,0,L1
31414,2.006982039,Pm9
31416,0,L1
31423,0,L2
31425,2.033221446,TmY15
31431,2.688055107,Li25
31433,2.937288641,LPi34
31436,0,L1
31437,0,L2
31439,2.779415588,LC36
31441,1.790062892,Lawf2
31444,2.02132172,Y3
31445,0,L1
31447,0,L1
31450,2.000072258,Pm1
31456,2.32534865,LC10d
31457,2.646424291,LC17
31460,2.973862698,LPi34
31462,0,L1
31463,0,L2
31464,2.018176525,TmY15
31465,0,L2
31467,0,L1
31469,2.951267157,LPi3412
31471,2.752326703,LC11
31473,0,L1
31483,0,L1
31485,0,L1
31487,2.708539435,Li25
31492,1,Mi1
31495,0,L1
31496,1.892403267,Lawf2
31497,2.021738497,TmY15
31498,2.703854854,LC9
31500,2.027189961,Y3
31501,1.000404361,Dm9
31503,0,L2
31510,2.051754497,Cm19
31512,2.433510871,LLPC1
31514,2.690343696,LC11
31517,0,L1
31519,1.581509509,MeLo2
31520,0,L2
31521,2.566179015,LC25
31526,2.325476392,LC36
31527,1.921003234,TmY15
31529,2.018868016,Y3
31534,1.661385861,Lawf2
31538,2.80815461,LoVP14
